player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
LeBron James,CLE,21.8,Wing,3176,85,78,95,43,95,64,72,16,92,88,85,98,69,98,87,70,96,98,96,97,49,39,66,68,37,28,72,44,47,53,77,39,95,79,64,16,28,97,47,82,49,33,66,55,57,34,42,82,86,84,97,92,94,54,31,63,97,30,61,68,49,77,100,91,72,88,82,13,38,26,73,76,84,65,25,35,88,59,84,86,95,89,78,51,67,66,96,63,28,35,83,24,28,75,73,57,62,16,41,26,86,26,97,86,97,99
Mike James,MIN,31.4,Point,2059,57,28,55,26,26,92,51,73,53,58,57,55,57,30,13,58,39,58,68,72,32,21,31,30,13,50,88,67,41,76,21,46,14,41,76,24,46,9,48,22,28,73,9,24,80,93,94,7,66,3,18,32,15,4,84,2,54,29,71,35,53,25,84,20,77,59,79,31,51,46,46,72,66,42,37,37,71,75,77,66,57,84,70,91,77,64,62,57,19,21,65,77,85,62,53,34,34,68,49,51,43,85,45,32,60,34
Antawn Jamison,WAS,30.4,Forward,2653,55,51,75,67,88,73,98,39,53,80,67,76,63,43,25,94,73,95,96,88,45,53,15,10,25,57,74,9,61,60,51,52,49,10,56,43,50,35,23,23,24,10,82,50,91,53,78,69,65,59,89,74,86,32,45,27,94,52,92,71,86,37,95,46,53,48,31,95,90,59,81,9,22,73,69,72,94,85,93,70,61,87,96,97,93,63,76,78,41,59,56,49,61,33,86,35,51,61,71,63,61,59,57,67,55,39
Marko Jaric,MIN,27.9,Wing,1524,59,92,15,63,38,99,62,32,63,29,32,10,18,70,95,7,36,27,18,18,58,72,60,46,92,55,27,63,55,71,79,81,59,20,15,55,32,98,65,95,21,64,84,87,42,30,33,13,56,21,34,79,40,15,60,18,18,48,65,32,35,42,54,14,21,11,25,33,22,62,35,36,27,52,68,67,73,66,67,79,42,64,58,42,58,18,24,13,30,23,24,84,66,71,15,70,49,47,42,40,18,67,47,68,21,41
Sarunas Jasikevicius,GSW,30.7,Point,242,62,66,60,64,2,0,0,76,89,64,15,72,55,72,53,6,59,45,60,9,75,81,70,82,40,45,32,71,16,90,37,63,16,5,97,81,97,85,92,95,21,49,67,66,87,43,64,94,89,83,87,90,70,83,74,74,35,83,34,27,51,22,25,98,27,84,89,17,46,40,19,47,26,38,89,80,85,19,92,84,73,91,80,17,83,38,26,6,98,92,0,16,11,13,43,36,28,87,81,89,74,9,49,26,45,85
Sarunas Jasikevicius,IND,30.7,Point,634,0,8,53,47,11,0,36,100,26,62,94,49,77,66,58,13,0,5,3,35,45,76,0,4,5,13,37,4,6,40,48,69,23,7,85,29,54,93,1,2,43,95,12,59,99,7,44,0,31,0,13,8,36,0,96,0,5,77,70,25,66,14,1,97,20,61,19,8,6,4,37,76,65,81,82,85,39,39,34,28,1,60,74,98,49,62,21,87,26,68,0,34,78,9,87,38,64,62,72,68,32,78,4,6,8,40
Al Jefferson,BOS,21.8,Big,2314,72,46,72,84,94,24,68,46,55,38,85,86,60,64,38,78,66,74,80,28,67,21,49,62,6,74,99,45,90,82,95,89,89,38,31,58,45,71,53,66,97,23,12,7,84,14,35,24,45,31,24,23,40,45,53,49,71,58,53,82,65,83,66,95,82,96,48,51,52,74,97,37,87,13,5,5,23,71,13,9,80,9,38,55,26,59,55,72,38,69,0,0,0,47,94,32,65,0,0,0,60,0,90,80,82,0
Richard Jefferson,BKN,26.4,Forward,1950,8,6,88,22,12,0,82,35,92,88,10,84,69,82,67,47,61,76,65,67,52,87,38,18,56,42,65,25,47,65,49,33,68,49,3,51,17,27,26,19,67,50,13,18,66,73,74,87,69,89,60,49,54,93,46,93,72,39,76,60,47,71,45,51,70,70,44,59,58,68,35,41,32,74,45,56,68,62,63,20,60,13,87,73,78,47,31,55,76,73,18,84,45,71,33,61,53,67,45,37,55,48,39,20,57,57
Jared Jeffries,NYK,24.9,Forward,1295,84,76,31,96,37,0,6,2,88,4,71,0,10,35,78,2,41,62,66,22,91,41,29,18,36,74,69,12,78,86,86,86,70,75,7,14,5,88,20,40,73,84,32,56,21,22,20,56,68,46,52,90,30,57,20,47,69,92,33,53,55,51,51,42,96,86,83,56,74,9,57,79,80,32,71,64,4,39,5,12,53,5,5,26,8,27,65,2,63,14,0,0,0,96,71,37,39,33,20,27,69,0,86,76,39,8
Alexander Johnson,MEM,23.7,Big,740,70,84,12,36,70,63,71,43,92,68,44,44,77,18,16,27,76,90,99,58,46,48,38,29,43,70,43,15,85,83,86,85,75,12,20,31,18,95,48,82,61,28,53,38,60,43,49,34,87,26,38,56,37,51,65,36,91,42,19,30,17,68,94,90,77,91,60,81,78,56,57,43,44,24,64,53,95,32,97,35,39,42,98,50,98,72,65,51,27,31,0,0,0,73,57,37,33,0,0,0,71,0,62,55,42,0
Anthony Johnson,ATL,32.1,Combo,732,30,13,70,32,25,0,0,43,7,39,54,29,29,75,96,36,2,5,13,12,4,20,6,33,15,26,11,21,20,3,3,6,9,40,77,40,61,92,17,42,6,49,97,95,31,47,41,35,3,34,61,10,65,19,7,18,27,6,0,0,1,1,21,19,27,16,83,21,55,3,70,80,86,49,82,75,3,4,4,14,1,62,5,30,5,48,54,71,79,86,0,34,35,11,86,80,96,34,48,39,57,35,66,46,43,91
Anthony Johnson,DAL,32.1,Point,508,30,19,0,70,30,96,47,0,17,45,0,25,9,25,45,47,82,84,97,67,14,15,61,21,88,82,54,43,67,71,95,93,76,6,19,95,76,3,78,43,18,92,9,39,42,95,91,38,27,25,15,5,6,67,10,67,84,27,79,50,37,71,87,79,72,80,99,93,99,41,60,52,56,49,56,55,69,77,69,48,54,50,61,81,68,21,94,68,4,6,0,0,61,28,72,81,81,70,26,32,13,65,28,11,28,8
DerMarr Johnson,DEN,26.5,Wing,383,97,66,44,11,64,97,0,0,15,2,11,44,3,21,20,25,19,2,4,2,88,4,97,94,70,85,45,96,98,4,93,73,97,66,98,71,95,73,90,90,4,12,90,68,53,96,92,31,3,56,82,76,96,6,13,14,2,64,47,18,30,22,7,51,7,14,25,4,5,23,53,8,10,98,90,97,5,53,4,92,37,79,1,50,3,2,73,13,3,2,0,0,1,48,22,3,4,98,77,91,43,0,25,38,9,6
Joe Johnson,ATL,25.3,Wing,2353,20,29,97,37,34,52,38,28,32,97,67,92,72,93,73,58,70,77,79,69,54,38,54,66,41,9,71,52,38,50,32,29,43,80,53,83,79,43,12,14,48,2,80,30,40,83,75,86,63,80,95,79,91,69,45,61,75,56,49,80,44,92,60,78,73,80,88,54,77,17,76,26,40,96,70,84,29,44,26,25,11,31,36,47,28,78,48,96,77,95,73,62,71,30,84,62,73,49,46,43,79,70,93,84,96,93
Linton Johnson,NOP,26.4,Big,696,39,99,21,31,33,89,45,96,7,23,57,26,55,31,36,76,77,50,51,34,68,44,88,94,95,26,6,96,19,63,18,20,28,86,90,88,94,87,50,71,44,77,52,71,8,57,29,18,77,18,28,7,61,22,81,16,40,65,91,42,42,49,36,27,84,69,52,77,74,8,8,98,85,76,46,58,45,97,18,57,78,19,53,93,32,56,56,84,81,86,33,0,41,17,5,93,68,97,82,87,62,38,19,53,24,70
Bobby Jones,PHI,22.8,Forward,271,10,84,2,94,8,0,100,4,84,73,4,31,27,25,31,69,92,77,52,96,54,50,86,81,97,37,5,83,15,92,67,43,79,68,96,30,76,55,88,80,74,97,64,95,1,6,1,49,95,28,36,2,16,61,96,57,76,62,93,99,94,90,97,25,3,5,10,99,96,61,15,80,52,54,29,36,8,56,17,3,5,8,10,53,14,51,69,76,25,31,0,0,0,94,31,69,61,25,10,16,78,0,76,63,29,8
Dahntay Jones,MEM,25.8,Wing,1640,74,23,11,61,12,0,41,58,90,42,69,31,48,12,14,20,65,86,68,81,55,94,29,21,66,64,25,34,45,93,24,48,17,50,23,65,43,17,4,3,85,19,22,12,88,34,59,64,96,34,77,87,35,43,68,32,94,43,53,54,72,29,65,40,46,39,93,78,90,78,66,70,78,35,5,8,57,39,59,80,35,82,45,54,48,37,57,64,48,49,0,0,0,85,86,84,91,12,3,8,47,0,66,54,38,6
Damon Jones,CLE,30.2,Combo,1133,14,2,96,7,4,0,0,10,2,2,66,9,68,16,36,100,49,84,73,37,70,89,15,52,33,30,7,49,28,8,19,26,27,43,83,59,76,70,41,51,14,76,75,85,76,34,49,5,23,7,12,9,25,6,30,7,82,59,45,56,76,27,11,60,56,58,46,85,76,45,12,1,0,100,96,99,67,24,78,14,37,23,87,61,90,88,43,45,32,25,50,80,83,0,5,27,14,98,96,100,9,83,4,20,25,48
Eddie Jones,MEM,35.0,Wing,559,13,79,31,27,48,94,24,27,45,70,94,19,15,42,54,54,9,3,7,25,16,0,74,49,91,16,76,88,40,2,3,3,19,42,27,44,32,36,83,75,46,35,65,55,45,46,44,22,5,69,4,39,8,71,31,94,5,11,21,2,1,13,7,51,19,25,53,14,20,2,98,18,70,94,81,90,4,62,8,3,58,2,18,30,32,16,10,78,75,81,87,5,20,25,26,26,23,76,87,83,38,18,56,51,77,45
Eddie Jones,MIA,35.0,Wing,1024,47,89,61,18,73,45,52,75,4,35,27,9,78,52,82,95,93,90,91,98,36,57,72,28,91,92,32,49,93,92,6,66,1,27,64,6,14,75,30,48,63,58,4,5,92,86,94,94,97,73,99,12,94,68,91,41,96,63,86,19,34,25,90,46,70,64,22,73,54,57,45,6,6,85,93,92,30,96,28,9,20,5,55,95,63,89,92,72,16,26,52,61,63,37,17,12,8,93,82,89,88,63,14,7,85,60
Fred Jones,POR,27.6,Combo,423,63,77,27,41,16,95,54,0,50,63,91,13,14,39,73,86,4,6,4,37,43,67,12,8,36,64,48,7,68,39,16,61,6,9,2,75,26,59,27,31,15,76,34,49,48,93,88,84,48,91,95,96,96,50,64,65,2,31,92,96,84,96,23,76,18,29,2,1,0,75,19,24,12,66,78,75,86,93,73,85,71,78,72,96,70,11,23,80,5,14,0,18,17,80,54,25,30,71,34,46,21,15,29,16,38,0
Fred Jones,TOR,27.6,Wing,846,73,56,51,10,25,65,58,73,81,53,58,45,35,44,42,19,38,45,56,57,0,96,39,89,34,1,54,69,0,31,33,1,98,10,100,9,92,84,96,98,54,6,82,42,15,77,54,31,90,15,12,88,2,51,86,40,89,0,3,0,0,3,8,96,98,100,26,17,16,15,33,88,83,61,48,52,51,15,34,77,93,61,25,10,8,17,65,44,2,4,7,57,28,60,52,19,22,73,66,72,25,30,62,83,71,6
James Jones,PHX,26.1,Wing,1332,99,10,38,44,52,0,74,90,23,50,71,20,28,2,7,99,33,13,8,77,52,36,76,86,69,11,43,81,9,66,72,59,76,82,30,54,39,17,95,92,62,20,52,35,47,57,56,72,79,76,90,63,89,47,83,58,15,62,35,74,49,91,9,72,7,15,30,44,32,11,12,79,47,72,86,83,10,31,14,50,44,40,10,28,15,26,63,9,22,17,85,42,64,2,4,74,45,81,93,90,3,64,3,6,27,26
Solomon Jones,ATL,22.3,Big,613,86,27,7,38,22,40,23,74,77,60,21,16,69,11,18,58,8,41,21,47,65,84,2,6,7,53,30,7,19,22,4,26,4,14,8,7,2,15,80,64,38,83,59,80,42,22,24,4,17,13,13,9,41,7,18,12,40,79,9,30,54,23,57,38,33,26,5,23,7,69,68,50,59,17,32,24,77,2,94,35,21,81,86,15,91,58,38,14,18,12,0,0,0,92,6,40,10,0,0,0,59,0,44,31,45,0
Chris Kaman,LAC,24.5,Big,2166,79,35,62,49,84,34,77,66,50,56,77,73,29,56,38,34,15,13,67,16,7,1,36,18,35,35,93,23,66,38,57,43,73,31,46,44,44,27,14,12,49,38,17,17,82,84,88,57,7,58,60,45,61,46,14,48,56,5,9,9,34,5,14,54,85,85,99,63,92,50,99,42,93,28,6,8,23,25,30,24,64,17,26,19,33,24,20,59,31,46,0,0,0,42,97,23,71,0,0,0,23,0,66,62,54,0
Jason Kapono,MIA,25.7,Wing,1697,5,13,56,12,29,0,73,94,0,26,0,28,98,25,29,66,59,75,69,60,44,62,36,41,28,30,77,53,26,60,42,27,62,76,33,33,30,38,56,49,32,8,98,88,8,42,21,18,55,19,20,69,21,31,52,34,75,27,39,73,46,88,23,74,75,79,95,80,94,27,40,92,89,55,17,24,45,34,42,38,33,26,51,40,49,99,31,42,96,96,100,100,100,1,43,98,89,78,51,66,56,100,15,42,30,38
Viktor Khryapa,CHI,24.2,Forward,160,16,35,0,100,94,100,84,0,39,69,0,55,2,94,94,8,5,14,50,2,61,67,3,1,54,74,9,2,53,75,4,42,2,26,16,2,1,98,0,11,9,98,99,99,4,3,1,15,63,3,24,28,12,20,90,8,19,40,2,2,4,7,100,1,16,3,62,83,82,18,75,58,72,78,45,59,94,3,98,95,8,97,34,6,42,2,55,24,8,4,0,0,0,35,49,98,98,14,16,12,6,0,25,37,0,0
Jason Kidd,BKN,33.6,Point,2925,91,79,87,100,100,74,98,31,42,43,40,68,53,94,96,42,89,96,81,93,80,95,39,30,26,93,43,28,86,83,64,42,80,28,16,4,3,58,86,86,86,5,41,11,75,44,58,51,94,29,53,48,19,45,93,41,90,81,99,77,59,84,65,58,98,97,43,38,37,31,41,62,53,20,78,64,77,99,60,27,70,10,88,100,84,58,51,36,38,25,38,55,54,53,15,40,23,75,68,72,49,54,25,21,40,23
Tarence Kinsey,MEM,22.6,Wing,942,3,97,85,62,23,50,27,42,75,27,13,41,36,19,17,51,40,53,48,49,62,90,36,27,54,38,61,17,23,10,25,18,43,74,75,23,44,42,19,20,27,67,94,94,24,12,12,90,22,91,69,25,77,92,21,90,59,60,50,48,43,57,73,97,45,88,14,16,11,43,80,87,94,30,4,7,58,49,53,48,67,23,67,42,67,35,33,52,94,86,29,4,17,59,62,90,84,35,20,20,67,17,58,22,40,80
Andrei Kirilenko,UTA,25.7,Wing,2046,100,69,42,83,75,82,86,26,99,79,16,22,56,71,90,4,25,29,69,59,3,25,33,73,8,5,90,43,11,42,12,3,63,89,59,53,56,48,59,57,14,52,73,72,45,76,69,89,77,83,55,81,50,93,93,89,58,1,36,9,6,36,68,68,36,44,35,56,51,77,21,26,14,69,70,72,48,70,39,18,30,27,69,80,53,46,93,8,20,9,0,3,3,93,35,25,27,25,35,25,90,3,24,12,8,73
Linas Kleiza,DEN,21.8,Forward,1451,27,4,25,73,49,71,39,87,59,8,8,22,78,6,8,41,43,43,37,32,81,50,50,37,30,98,25,50,95,85,95,98,38,15,66,69,73,71,16,31,84,32,40,31,40,27,30,5,33,11,20,23,33,4,50,8,46,68,58,51,72,34,17,22,76,58,84,48,67,24,64,27,33,90,78,84,28,51,35,56,50,51,16,50,23,69,22,43,55,41,50,54,68,41,27,16,10,82,80,88,41,68,4,16,22,37
Brevin Knight,CHA,31.0,Point,1265,40,92,28,25,60,0,96,42,87,42,19,51,34,85,92,28,56,36,38,71,20,73,76,70,95,18,36,84,37,70,51,75,26,38,64,66,70,84,64,80,85,93,16,53,17,12,10,74,52,71,52,88,45,80,28,78,51,16,72,26,21,52,66,14,65,41,28,75,54,41,20,97,91,21,13,12,61,87,41,81,55,63,38,90,26,15,19,11,81,79,0,0,0,25,42,98,98,9,11,11,38,0,43,66,21,100
Kyle Korver,PHI,25.6,Forward,2238,31,39,65,2,35,25,4,98,12,67,33,57,84,39,29,51,33,52,44,33,17,96,22,55,58,32,5,48,16,65,70,69,65,72,47,86,81,29,31,25,42,37,98,95,16,6,5,12,70,9,10,65,6,37,68,28,28,22,62,53,36,74,35,11,31,16,97,69,92,43,7,31,8,80,95,94,91,43,86,50,8,60,93,74,87,80,75,20,88,80,79,97,98,4,25,88,78,43,76,65,27,98,6,2,20,75
Nenad Krstic,BKN,23.3,Big,847,45,9,71,20,41,29,1,58,51,70,77,83,68,84,69,71,48,42,17,53,83,86,56,40,23,95,91,21,97,71,97,94,95,45,58,10,18,32,69,60,81,3,66,21,24,68,52,59,33,77,89,53,93,22,31,40,24,73,86,76,88,38,65,60,17,23,9,29,12,81,93,35,75,3,18,8,87,61,82,29,19,58,92,72,82,66,58,90,79,90,0,0,0,32,64,77,81,0,62,58,67,0,23,27,30,0
Raef LaFrentz,POR,30.4,Big,314,55,39,11,44,40,75,24,0,34,0,85,53,12,32,24,91,5,21,22,96,2,17,2,6,19,22,7,1,51,54,91,56,99,40,41,14,16,51,1,3,56,48,63,63,67,15,28,63,31,60,72,76,53,44,43,47,61,2,10,8,20,6,15,100,33,95,17,2,3,13,34,62,50,93,67,80,12,12,11,1,12,0,72,29,98,9,30,97,56,84,0,0,0,13,23,78,60,88,91,88,50,0,19,3,42,70
David Lee,NYK,23.5,Big,1691,14,72,90,90,93,84,94,88,70,18,79,34,98,77,90,42,95,98,79,63,98,74,61,72,76,15,48,75,14,25,23,13,65,65,75,61,73,52,81,79,7,55,92,90,87,29,54,64,43,62,39,32,39,77,18,77,81,97,98,98,99,33,92,84,8,35,29,26,21,98,48,13,14,61,12,22,89,89,88,78,64,87,84,78,77,94,90,32,32,25,0,0,0,90,15,39,12,0,0,0,94,0,75,61,41,0
Rashard Lewis,OKC,27.2,Forward,2343,61,53,92,49,69,0,57,80,51,100,37,94,88,65,39,86,91,91,79,76,40,82,65,47,65,60,75,82,55,96,72,73,55,29,74,31,51,56,58,61,71,69,34,44,25,39,30,12,98,7,71,98,30,4,96,5,73,49,48,85,53,93,64,78,37,63,86,58,77,28,76,14,26,77,87,87,91,37,94,85,53,88,79,20,85,90,51,90,94,96,53,81,82,24,96,31,59,55,78,71,76,82,84,69,94,92
Shaun Livingston,LAC,21.1,Wing,1592,86,74,50,70,35,43,22,20,55,56,78,65,20,99,100,22,19,50,61,13,79,61,8,22,27,13,38,16,20,42,23,15,51,30,61,63,62,50,11,14,25,46,67,65,69,55,62,19,54,26,19,78,24,41,19,43,36,86,55,90,81,77,71,57,40,51,84,37,55,58,92,30,66,46,23,27,41,52,35,41,48,31,50,70,47,22,54,80,51,74,0,0,0,40,100,75,100,4,9,7,45,0,95,34,92,100
Kyle Lowry,MEM,20.6,Combo,174,59,100,21,100,98,100,73,98,98,93,32,46,77,86,91,23,100,95,34,99,85,72,100,96,100,26,20,100,17,98,60,67,49,34,97,94,98,61,86,85,94,24,47,33,10,17,9,65,100,4,15,55,1,88,98,36,34,76,95,100,98,94,48,28,1,2,83,87,91,98,29,21,13,46,26,31,100,83,98,100,74,98,44,27,70,9,14,36,4,4,0,0,0,96,23,20,16,64,27,36,5,0,98,96,95,0
John Lucas III,HOU,23.9,Point,292,0,34,11,83,72,98,0,0,13,21,94,43,15,6,2,100,16,21,9,74,35,30,22,3,85,75,62,11,56,74,96,93,96,21,25,54,38,1,4,0,45,75,46,62,50,35,40,24,52,8,49,83,23,17,66,5,11,46,17,88,18,100,70,18,87,55,42,1,2,16,29,47,34,90,84,90,2,46,1,10,52,7,4,68,2,32,75,87,30,83,0,0,2,26,96,13,49,92,55,64,77,2,68,51,77,30
Tyronn Lue,ATL,29.5,Point,1477,0,4,62,36,19,0,58,82,47,66,42,58,68,40,19,77,37,82,65,65,64,78,9,22,30,42,15,33,50,14,7,10,20,22,31,10,12,78,82,88,36,59,76,79,32,31,29,3,34,5,17,20,27,2,46,3,73,56,10,59,51,59,78,75,38,47,9,70,36,28,49,18,18,81,94,93,81,12,85,75,57,83,76,22,76,57,47,74,57,53,0,73,65,32,34,77,70,32,58,49,51,61,66,77,53,62
Mark Madsen,MIN,30.8,Big,440,33,49,1,33,8,72,3,0,64,82,0,0,54,17,58,3,79,73,63,11,96,59,73,77,52,94,30,29,77,96,69,52,81,99,10,46,24,7,50,24,99,68,13,27,22,2,3,98,94,97,34,22,40,99,92,100,35,97,17,94,75,96,61,83,26,50,30,96,87,29,93,37,77,54,37,42,30,14,45,32,2,47,40,7,52,92,78,55,97,86,0,0,0,72,70,27,34,0,0,0,92,0,38,45,18,0
Corey Maggette,LAC,27.0,Wing,2229,31,38,33,77,89,56,99,72,100,95,33,90,92,75,45,16,85,87,87,24,36,99,61,40,80,49,43,66,52,65,49,70,23,25,60,46,52,28,67,59,63,69,52,66,17,33,22,47,59,39,88,43,83,17,53,17,91,41,33,55,53,55,52,59,86,82,95,57,79,71,10,59,29,51,58,57,66,31,71,53,33,27,68,35,84,25,68,29,73,57,0,1,2,73,67,95,92,5,19,13,60,2,52,53,15,6
Jamaal Magloire,POR,28.4,Big,1677,64,12,55,72,91,49,91,13,83,97,25,55,42,16,10,15,25,25,55,15,60,21,37,41,38,38,77,61,57,66,52,48,61,31,9,93,63,63,33,42,45,62,45,52,67,39,48,7,54,10,34,35,44,5,54,7,41,78,7,11,13,23,30,69,94,93,27,10,12,55,34,51,41,77,47,59,43,29,47,52,62,53,39,29,32,55,40,38,40,32,0,0,0,76,74,18,31,0,0,0,57,0,62,42,77,0
Stephon Marbury,NYK,29.7,Combo,2741,36,16,89,36,21,0,70,31,84,38,25,80,66,70,63,73,48,81,55,99,26,57,16,27,45,12,51,28,24,20,15,10,48,34,13,36,22,34,45,39,26,2,66,19,98,86,96,32,32,45,56,82,34,18,9,32,79,13,57,38,37,49,53,44,78,73,40,17,19,47,62,17,20,60,86,81,62,74,54,27,19,42,75,95,60,59,52,25,20,13,47,57,54,79,43,5,5,36,84,71,59,54,77,73,84,86
Shawn Marion,PHX,28.5,Forward,3006,94,92,71,90,100,61,94,70,37,27,55,35,96,16,22,84,96,96,94,57,86,86,70,43,71,50,72,64,61,46,8,9,32,39,63,87,85,35,10,9,20,62,35,41,65,89,88,64,83,49,51,73,29,50,56,43,90,80,99,82,95,10,80,63,80,86,34,86,69,97,87,12,36,12,15,10,98,96,93,94,73,91,94,84,86,92,100,88,20,78,26,30,25,82,94,12,29,73,47,43,100,25,24,8,65,47
Donyell Marshall,CLE,33.5,Big,1310,53,75,82,14,50,93,56,39,5,25,30,68,51,46,33,77,51,51,74,21,13,74,55,77,76,28,12,88,35,5,26,13,62,70,78,56,69,68,75,81,27,78,71,84,44,29,33,7,19,11,13,6,23,10,57,11,83,17,48,4,7,12,76,6,12,5,35,34,30,88,1,0,0,100,98,100,50,74,36,61,52,38,44,77,39,65,73,20,23,17,56,52,62,15,16,18,5,100,94,99,58,62,4,29,35,88
Rawle Marshall,IND,24.7,Wing,307,82,36,78,34,2,0,0,6,52,75,0,16,4,8,13,23,24,7,14,8,72,77,83,83,84,61,5,48,79,3,95,27,100,64,19,94,72,32,99,94,3,21,93,80,38,94,89,62,3,77,38,13,84,61,9,60,7,70,76,18,79,3,2,42,5,9,96,87,96,82,43,45,39,50,23,29,91,34,96,82,38,96,89,36,90,4,0,77,89,91,0,0,7,51,98,38,75,60,24,31,8,7,77,58,71,6
Darrick Martin,TOR,35.7,Point,161,0,6,6,0,6,0,0,0,34,60,0,87,25,83,57,98,22,25,6,77,91,67,31,35,78,51,2,19,3,1,16,2,71,62,6,19,6,96,46,77,92,33,47,36,62,8,17,61,13,65,84,51,53,55,31,67,22,96,88,36,92,2,0,48,52,44,11,78,42,43,74,2,6,43,98,96,78,16,49,92,47,42,49,1,35,36,0,100,38,66,0,91,96,43,19,66,42,34,70,57,6,93,94,98,96,96
Kevin Martin,SAC,23.7,Combo,2811,38,43,88,68,84,61,77,76,91,86,30,64,100,7,2,95,33,60,75,54,22,63,16,3,72,48,60,4,46,36,35,12,71,4,9,11,5,20,64,47,1,10,89,65,88,97,97,68,76,56,88,77,81,52,68,44,79,21,44,32,20,57,22,92,87,96,92,45,66,22,17,74,47,64,74,73,22,51,23,26,82,18,25,69,27,93,95,86,75,89,78,61,75,48,73,32,46,68,61,59,100,75,27,9,39,36
Desmond Mason,NOP,29.1,Forward,2567,29,10,86,59,10,78,31,17,82,84,45,78,22,27,18,20,24,47,42,14,85,92,13,10,50,60,49,23,60,13,68,75,50,21,17,55,33,8,44,20,45,47,54,51,86,24,50,8,4,17,14,13,46,13,6,21,21,84,39,95,91,72,64,10,22,9,69,69,73,99,100,3,51,2,3,1,75,9,73,52,36,34,73,8,82,16,39,22,2,16,0,0,0,92,100,2,67,0,0,0,31,0,92,45,90,0
