player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Rodney Hood,UTA,24.0,Wing,1587,38,38,28,22,71,0,34,35,38,82,28,83,36,53,26,80,57,47,55,54,51,34,67,64,17,79,62,51,75,59,27,43,17,38,59,70,68,62,45,50,76,5,40,10,96,42,78,77,67,74,90,82,88,50,42,46,47,27,16,21,13,50,46,60,31,47,57,79,76,9,77,69,80,27,68,54,52,32,63,24,23,40,62,49,72,44,25,47,70,63,76,45,61,20,92,51,76,49,60,58,20,61,85,87,88,93
Al Horford,BOS,30.4,Big,2183,64,41,94,17,38,0,22,78,20,29,91,80,49,97,98,75,82,83,91,83,18,40,68,65,30,31,93,68,65,30,77,70,75,69,62,60,64,47,44,42,79,42,34,34,69,22,33,39,29,60,32,5,54,47,56,61,89,24,72,82,69,87,70,83,82,91,91,67,83,16,73,40,61,84,62,72,27,64,34,48,15,73,25,72,24,49,79,71,71,78,37,56,54,13,77,73,75,68,79,74,50,55,61,39,84,79
Dwight Howard,ATL,30.9,Big,2190,68,62,80,97,96,46,82,7,99,92,30,61,87,48,42,11,36,19,60,2,96,16,71,65,20,51,92,74,87,31,79,90,40,56,47,46,45,52,29,36,98,9,1,0,78,64,78,23,9,48,34,13,69,29,4,37,14,94,87,99,99,96,88,24,50,32,45,45,45,98,85,36,72,3,1,1,15,73,22,9,71,8,30,63,44,94,92,23,19,12,0,0,0,93,26,20,13,39,0,27,93,0,68,51,51,0
Marcelo Huertas,LAL,33.4,Point,183,75,77,37,4,42,0,0,0,54,0,27,17,4,71,94,13,77,74,84,67,37,34,69,5,100,86,74,71,73,75,10,55,3,2,94,32,72,89,12,33,15,98,74,97,63,6,13,33,46,47,23,11,57,33,98,26,75,92,54,100,84,100,99,94,0,15,98,8,69,48,92,16,63,90,22,42,1,57,1,52,34,31,1,57,1,13,56,98,0,77,0,0,0,12,100,12,96,62,37,40,46,0,79,52,63,83
Kris Humphries,ATL,31.7,Big,585,46,29,38,46,79,98,78,72,38,95,11,53,12,49,48,88,19,14,12,54,13,15,40,22,69,75,18,14,50,44,78,35,94,10,6,32,8,22,95,87,5,59,86,80,84,72,85,63,53,39,36,47,22,75,72,55,25,18,10,1,14,3,19,6,54,26,26,50,39,1,28,96,86,34,93,88,40,19,33,76,70,71,21,18,14,7,4,5,71,13,0,74,72,38,37,77,59,71,67,68,5,72,32,46,35,38
Serge Ibaka,ORL,27.1,Big,1707,88,28,74,30,38,0,40,91,9,38,89,68,58,29,17,90,73,87,96,40,22,16,37,29,24,87,12,28,82,46,72,60,74,33,61,77,69,32,31,25,3,7,95,60,69,98,97,13,43,6,23,3,20,12,64,6,94,15,71,73,46,88,88,98,58,97,25,87,77,59,70,44,60,13,48,34,25,59,30,7,82,4,43,59,54,66,86,93,74,90,0,85,76,7,75,87,86,54,83,75,54,76,39,47,57,80
Serge Ibaka,TOR,27.1,Big,710,77,4,53,13,43,65,67,99,4,28,20,70,47,8,4,56,36,70,68,72,8,59,13,46,0,87,96,10,90,77,15,16,25,26,11,39,13,6,96,76,77,20,7,6,67,85,87,80,95,68,89,52,85,69,98,78,93,2,3,16,15,36,91,99,24,91,36,81,52,0,88,99,99,1,72,33,12,6,28,30,27,79,6,22,5,55,87,22,94,77,0,88,82,2,62,91,84,54,90,83,28,82,37,86,51,38
Andre Iguodala,GSW,32.8,Wing,1956,83,78,88,74,73,0,44,8,54,61,24,11,99,85,100,54,56,67,39,82,24,97,39,80,63,10,4,69,3,38,12,5,53,76,89,86,95,76,26,44,13,78,59,73,79,55,70,51,82,50,35,73,21,67,80,74,61,40,57,25,21,55,96,22,24,18,35,14,16,59,49,61,53,69,30,40,62,57,60,16,59,17,91,78,83,99,94,75,90,90,32,75,63,86,6,44,17,83,32,46,100,63,26,8,57,49
Ersan Ilyasova,ATL,29.5,Big,616,14,77,38,35,32,82,34,76,44,28,16,63,29,71,65,62,87,78,79,73,44,24,85,87,87,17,40,88,27,58,31,9,85,59,84,37,66,76,76,85,29,42,15,20,82,94,95,60,77,40,59,45,37,39,69,30,52,33,89,62,75,28,71,48,92,80,42,75,69,28,76,37,61,38,68,59,98,88,98,95,62,96,97,95,97,18,1,39,95,90,50,55,61,29,16,68,35,82,84,85,10,62,16,59,11,92
Ersan Ilyasova,PHI,29.5,Big,1428,8,35,71,20,35,77,50,69,31,54,36,83,50,75,57,80,94,98,87,87,95,95,51,95,45,1,22,91,2,57,2,1,25,48,89,71,88,94,77,94,10,55,66,64,82,76,86,47,98,39,47,63,28,47,91,48,90,93,59,84,94,20,43,33,88,73,49,89,84,83,27,28,19,27,67,54,95,16,96,35,53,57,99,25,97,46,41,32,66,47,91,44,58,19,18,68,36,80,91,89,37,60,19,30,38,90
Joe Ingles,UTA,29.1,Wing,1923,14,93,32,28,83,61,50,23,13,68,17,34,98,86,97,3,50,84,94,26,67,67,13,10,84,33,24,8,39,77,65,60,69,30,22,13,10,36,33,29,45,91,59,82,18,23,16,40,74,35,38,82,33,44,58,42,75,73,69,74,80,48,87,64,57,61,73,74,81,86,14,32,15,92,38,56,90,66,96,94,91,88,74,43,90,98,80,5,19,7,63,98,97,37,18,31,12,89,76,89,49,97,54,93,50,76
Brandon Ingram,LAL,19.2,Forward,2214,61,24,78,39,29,41,56,2,76,83,71,63,10,76,73,34,46,82,65,66,74,91,12,24,49,9,14,18,8,60,28,22,49,24,75,71,79,34,22,19,12,81,55,73,57,66,69,27,88,28,74,93,49,8,46,15,71,76,45,39,54,27,64,87,34,73,48,44,47,56,60,56,59,40,41,39,87,40,83,66,32,49,88,36,84,10,44,24,58,34,44,0,20,53,83,78,85,37,22,19,20,20,92,88,81,36
Kyrie Irving,CLE,24.6,Point,2518,63,40,79,63,13,0,69,93,46,63,81,92,87,42,15,94,91,98,72,97,96,44,33,26,45,23,77,44,29,11,14,15,26,70,33,38,30,60,17,27,10,67,79,77,42,72,66,22,36,21,72,39,76,9,12,11,82,94,99,92,91,81,62,41,37,35,72,72,79,48,75,39,64,59,36,41,98,97,97,79,98,60,99,95,96,83,60,56,90,81,39,85,83,48,60,62,60,71,40,46,83,83,62,44,48,75
Reggie Jackson,DET,26.5,Point,1422,29,17,25,31,23,0,0,79,37,81,54,83,29,65,37,77,17,28,42,49,17,11,19,4,62,35,58,10,48,47,36,32,38,53,21,11,7,33,6,7,11,98,26,88,36,49,44,19,42,6,13,79,5,40,51,18,40,10,9,56,44,67,55,26,52,34,27,57,48,19,93,9,49,64,77,76,12,7,24,21,56,21,15,6,32,29,12,63,58,60,3,65,48,42,83,56,79,29,33,27,21,52,98,92,90,94
LeBron James,CLE,31.8,Forward,2789,58,64,98,63,97,54,80,14,93,97,93,100,92,100,100,19,98,98,99,80,95,44,84,42,87,62,72,42,75,84,73,69,66,39,66,4,16,83,67,81,29,59,69,68,28,65,53,91,81,82,63,66,57,92,43,83,99,93,99,62,80,19,99,89,57,81,52,78,76,96,4,4,2,100,41,80,98,99,95,89,93,97,96,100,83,92,98,58,47,51,26,68,59,86,63,46,53,3,34,12,98,59,100,83,93,100
Al Jefferson,IND,31.8,Big,910,26,19,16,53,77,54,93,65,27,16,55,93,26,74,46,99,20,20,3,96,81,13,35,42,15,88,6,21,79,2,93,78,91,8,23,85,65,13,73,51,77,52,9,17,95,30,58,20,1,32,64,32,63,11,1,15,5,87,17,52,63,33,5,73,2,13,44,21,26,34,99,41,94,28,5,6,51,11,66,19,59,17,71,15,89,25,61,78,25,61,0,0,0,32,98,69,96,0,31,25,31,0,92,84,78,0
Richard Jefferson,CLE,36.4,Forward,1528,8,12,31,17,15,46,42,30,75,64,63,14,71,32,63,24,66,61,74,22,19,84,65,89,16,59,14,73,54,67,71,58,76,75,36,90,74,49,76,72,77,23,19,16,89,41,64,29,56,39,17,24,25,50,60,62,72,20,33,58,41,78,69,45,53,50,56,60,59,87,29,36,26,15,54,40,17,26,27,18,20,15,24,36,34,66,97,22,17,10,36,20,29,63,25,19,20,92,54,75,93,27,19,10,59,37
Brandon Jennings,NYK,27.1,Point,1400,23,50,92,29,40,88,35,17,60,65,25,33,27,54,77,31,58,51,63,32,18,69,61,63,70,32,12,47,34,62,29,25,44,66,39,37,33,87,61,76,8,70,89,87,26,69,55,92,77,83,40,76,21,97,73,96,44,15,44,45,7,91,90,76,12,29,57,28,36,22,19,17,10,93,96,98,61,82,41,86,65,79,30,83,21,27,13,35,27,21,73,19,33,38,31,35,23,83,79,83,13,35,52,33,83,92
Brandon Jennings,WAS,27.1,Combo,358,0,73,44,42,74,0,0,0,45,10,0,60,2,97,100,60,78,24,38,23,45,48,98,95,58,93,98,98,72,97,39,57,22,81,85,26,63,66,97,97,22,39,77,61,87,49,72,95,77,85,42,25,34,94,96,85,57,92,70,37,64,18,71,88,53,78,6,10,5,51,56,20,28,29,80,74,3,56,7,41,68,54,4,8,6,2,5,77,6,18,0,4,2,37,42,53,39,63,74,74,3,2,89,97,90,63
Jonas Jerebko,BOS,29.7,Big,1204,13,37,51,21,34,44,47,49,8,7,3,10,35,57,81,60,40,61,59,60,72,42,24,37,50,30,58,35,18,50,32,13,72,44,82,12,41,50,57,54,8,84,72,84,31,69,57,49,61,40,75,82,57,29,31,30,53,65,11,50,36,70,64,31,52,39,75,47,59,43,56,55,54,53,49,49,60,9,70,49,13,58,71,10,77,54,41,11,98,52,19,71,57,22,33,28,22,99,82,90,47,59,41,81,62,38
Amir Johnson,BOS,29.5,Big,1603,62,66,22,44,32,81,1,32,49,48,42,20,91,79,94,25,86,75,92,73,76,2,87,76,51,78,84,85,89,54,55,62,42,92,8,28,8,91,59,79,66,14,14,8,88,81,91,73,33,69,45,23,48,72,30,67,83,48,87,75,78,52,22,96,70,97,84,97,97,20,84,44,75,30,59,49,67,86,55,27,38,24,77,82,64,92,75,85,34,89,13,94,86,69,60,13,26,72,59,60,91,86,28,19,33,38
James Johnson,MIA,29.7,Big,2060,70,80,69,7,19,45,41,41,56,18,83,87,59,95,93,27,75,56,57,35,22,87,84,78,79,91,16,73,83,86,92,90,76,83,36,95,80,29,52,39,55,85,72,85,23,12,7,79,69,76,62,55,72,71,78,63,77,22,76,12,20,23,74,76,14,45,68,12,30,82,14,32,16,66,59,62,13,89,6,17,80,5,23,76,16,62,37,88,63,86,48,38,49,37,43,51,38,86,69,76,67,51,98,98,99,93
Joe Johnson,UTA,35.3,Forward,1827,25,19,88,12,39,59,19,73,8,47,54,73,53,78,78,64,50,74,71,88,23,47,21,38,37,43,10,17,57,71,26,24,34,23,34,24,20,78,91,92,28,91,79,92,61,9,17,46,88,52,44,36,41,52,91,60,74,32,47,63,38,84,84,52,76,71,86,38,64,7,88,57,82,84,47,58,34,41,37,20,8,27,57,59,63,56,85,76,56,68,88,88,93,5,95,81,97,59,59,54,25,91,97,95,95,86
Stanley Johnson,DET,20.4,Wing,1244,78,82,27,68,61,78,82,5,40,24,61,33,3,51,66,10,63,64,53,35,90,78,53,53,84,92,18,40,77,56,94,93,90,34,21,72,36,51,65,64,91,17,54,28,46,15,18,38,28,49,47,28,55,30,18,34,62,90,51,55,66,38,91,38,44,42,35,32,32,63,51,72,68,43,24,27,65,48,67,63,18,49,57,42,61,5,34,32,24,23,18,25,24,27,74,77,80,51,48,44,8,24,68,91,55,44
Tyler Johnson,MIA,24.5,Combo,2131,95,61,40,74,82,0,56,40,82,73,37,58,74,35,34,95,52,44,19,52,69,95,64,65,68,88,9,63,71,90,71,84,34,57,35,67,52,66,58,66,81,62,29,44,45,17,20,51,94,41,70,74,79,41,92,25,33,81,86,79,71,72,45,72,18,45,60,2,8,85,40,45,39,41,27,29,36,79,23,50,76,22,35,52,29,66,69,66,34,48,53,74,75,58,68,63,74,44,39,34,50,75,21,29,11,19
Wesley Johnson,LAC,29.3,Forward,704,95,75,8,42,95,0,76,0,7,7,92,15,8,12,19,71,11,3,5,78,4,2,66,62,89,51,13,70,49,49,19,22,31,63,87,74,87,18,41,25,24,25,90,71,75,43,56,88,21,81,13,71,17,98,68,95,10,4,24,7,3,53,48,4,20,4,7,13,6,35,66,10,22,75,88,89,9,49,8,25,78,12,13,44,13,15,42,95,97,98,8,4,5,10,7,75,46,93,75,92,76,5,10,7,10,0
Nikola Jokic,DEN,21.7,Big,2019,32,59,57,80,90,57,66,87,37,93,78,92,93,98,97,38,98,97,98,79,40,54,77,35,24,91,83,56,87,91,39,70,11,38,13,21,11,5,89,57,95,43,4,7,13,46,29,67,92,61,68,93,48,43,57,47,99,19,54,89,61,90,96,99,94,100,66,56,61,38,67,31,45,79,56,64,33,79,34,10,54,4,50,83,60,89,68,98,96,99,0,50,33,42,79,59,67,48,65,57,93,34,84,88,64,93
James Jones,CLE,36.1,Forward,234,78,3,2,0,12,92,44,0,25,80,73,24,95,36,47,51,3,2,16,47,0,40,22,14,98,6,23,18,5,73,62,49,66,87,31,92,75,1,4,1,21,83,52,74,48,57,54,78,70,64,71,94,64,51,97,42,17,0,2,1,1,2,6,4,92,45,74,17,42,17,28,82,61,84,60,71,6,7,12,33,8,47,7,10,17,98,19,100,98,100,76,98,95,2,5,42,24,97,92,100,100,95,5,0,49,0
Terrence Jones,NOP,24.8,Big,1228,69,68,98,22,56,61,28,13,77,40,75,76,24,46,29,92,69,69,62,99,36,20,57,44,56,25,82,80,14,4,18,21,23,54,91,85,96,82,7,18,9,73,96,94,10,59,35,34,4,61,31,4,35,38,4,52,76,39,64,42,56,23,50,7,67,20,22,90,75,81,42,12,14,48,69,65,44,74,39,65,76,66,34,69,29,23,52,32,41,25,0,15,11,51,81,43,64,51,59,56,39,13,60,43,75,38
Tyus Jones,MIN,20.5,Combo,694,42,97,66,19,24,0,79,28,50,48,45,23,82,90,97,44,79,82,67,87,49,70,62,53,92,5,7,62,16,39,60,35,82,23,87,76,90,17,72,52,33,46,70,62,68,46,55,27,76,34,34,54,29,36,64,44,61,52,88,85,45,92,48,44,35,43,21,87,67,74,82,3,20,43,71,66,93,89,90,97,96,64,65,73,83,74,45,94,15,81,34,80,72,45,87,19,50,79,56,61,65,74,32,27,53,34
Derrick Jones Jr.,PHX,19.7,Wing,520,92,23,6,99,5,88,64,7,87,20,9,3,85,2,4,59,99,83,92,95,37,35,99,98,56,57,91,97,84,94,70,59,73,73,47,71,63,92,99,99,47,15,72,40,96,28,64,96,97,92,90,46,74,92,80,90,95,35,52,88,82,72,98,77,61,76,3,88,50,64,53,52,52,10,57,39,14,46,29,4,33,11,34,21,40,90,90,6,48,9,0,0,0,97,46,32,36,5,4,2,93,0,45,35,3,0
DeAndre Jordan,LAC,28.3,Big,2564,87,28,81,95,98,41,89,2,94,96,53,23,96,27,38,41,98,95,97,47,96,76,91,74,45,95,99,93,92,94,89,99,20,87,15,20,12,71,43,57,100,71,1,4,27,14,11,47,86,46,69,10,81,22,53,22,86,95,94,93,98,33,95,97,53,87,97,84,95,82,43,95,88,19,1,2,96,87,94,91,33,92,94,60,90,100,96,35,0,31,0,0,0,99,7,0,2,0,34,31,99,0,47,26,81,0
Cory Joseph,TOR,25.2,Combo,1957,39,50,71,79,55,84,50,45,35,94,56,50,53,61,55,71,24,51,30,79,46,27,14,40,32,42,23,32,25,55,32,55,16,51,35,51,39,55,39,43,74,35,69,55,83,8,21,36,72,31,53,70,37,32,61,33,48,41,20,15,16,29,35,38,73,57,56,23,32,9,41,90,79,82,45,55,36,20,50,56,70,56,26,13,37,61,71,56,73,71,45,70,65,53,89,76,92,40,8,8,66,65,87,81,79,16
Frank Kaminsky,CHA,23.6,Big,1894,25,45,82,5,25,35,16,62,28,8,51,82,16,83,72,94,74,89,92,76,8,63,36,49,52,22,30,65,30,31,43,19,83,18,86,48,74,25,83,69,15,73,75,78,32,68,57,4,60,3,25,78,18,5,39,5,97,9,6,10,11,32,85,45,96,87,40,74,71,55,54,21,28,67,69,71,42,24,57,32,63,34,48,19,59,15,25,42,24,27,31,46,40,16,63,32,49,68,92,86,11,41,35,49,76,38
Enes Kanter,OKC,24.5,Big,1495,33,20,63,95,67,57,21,77,72,87,44,95,78,52,18,57,49,86,66,20,89,92,9,36,3,25,10,11,23,21,26,15,60,23,54,49,54,67,50,60,12,27,65,46,79,92,93,13,25,11,22,7,32,14,27,10,74,85,27,95,96,71,40,69,64,72,86,31,53,91,42,39,36,20,30,23,57,3,72,17,3,33,89,24,90,67,45,80,74,83,0,4,1,74,44,51,40,59,45,47,77,4,95,89,81,38
Michael Kidd-Gilchrist,CHA,23.1,Forward,2335,93,68,46,98,86,0,97,61,90,53,37,39,41,46,54,90,48,18,22,56,93,11,87,85,93,57,79,79,62,86,98,94,95,99,22,45,26,41,50,45,91,35,35,30,72,6,14,93,35,95,81,27,84,88,49,92,16,81,97,89,89,76,5,62,65,67,48,30,32,83,36,76,59,6,28,14,46,87,27,33,23,25,48,87,31,29,53,34,59,47,0,0,0,93,73,97,90,0,0,0,49,0,59,37,8,0
Sean Kilpatrick,BKN,26.8,Wing,1729,6,39,72,24,91,0,81,63,82,80,53,89,63,82,60,18,64,83,76,25,81,54,29,32,32,45,66,52,45,51,24,24,35,33,40,31,29,20,79,63,56,65,63,67,45,25,26,24,71,20,25,80,22,32,62,29,70,84,60,60,74,24,39,49,36,46,64,95,93,27,49,62,54,66,65,68,75,55,61,16,35,19,95,73,89,43,36,33,59,38,20,55,44,73,64,38,47,31,49,39,42,43,77,61,74,90
Brandon Knight,PHX,24.9,Combo,1129,26,19,73,63,50,0,0,79,76,98,53,84,31,53,24,56,7,8,17,27,23,45,18,24,60,55,22,39,59,61,74,85,47,34,45,45,43,44,19,27,49,26,61,40,98,22,62,7,36,11,14,77,15,13,40,19,25,31,10,8,34,6,4,13,43,20,22,94,73,62,34,69,50,71,31,41,8,6,18,41,11,54,8,10,18,24,52,40,37,34,29,43,35,55,71,74,82,42,31,21,34,35,95,77,87,89
Kyle Korver,ATL,35.6,Wing,884,72,25,83,0,46,0,22,0,9,11,96,21,92,62,90,15,17,40,49,11,23,1,10,7,11,19,69,3,46,48,42,38,51,20,29,1,3,6,75,39,30,17,68,38,43,90,85,74,51,66,40,31,55,86,69,76,51,27,43,4,12,13,26,24,83,61,29,72,55,39,46,41,40,71,66,70,20,58,16,18,35,22,38,91,35,95,87,92,87,94,92,81,86,1,8,82,55,56,97,93,69,86,1,0,4,23
Kyle Korver,CLE,35.6,Wing,853,51,4,54,12,43,0,84,0,3,26,0,23,100,15,22,40,19,42,58,6,35,93,12,22,62,18,6,5,13,71,86,29,98,64,40,48,38,48,11,14,29,55,88,81,73,20,34,50,55,71,19,31,36,81,77,86,60,39,14,46,27,75,19,20,46,32,68,65,72,84,15,33,17,68,56,59,4,10,8,45,11,25,3,39,7,100,91,54,91,92,98,99,100,0,4,60,37,97,92,99,62,100,0,0,1,32
Kosta Koufos,SAC,27.7,Big,1412,55,44,28,60,71,94,57,16,23,15,76,25,54,23,31,43,41,21,21,69,74,4,75,77,28,61,90,72,75,44,80,79,69,93,54,52,56,26,33,22,88,5,6,2,22,97,93,49,34,65,57,81,32,49,13,77,14,62,31,56,33,85,8,55,59,58,73,38,53,31,89,78,90,59,9,14,71,36,78,66,20,58,72,33,80,70,65,68,5,75,0,0,0,57,98,7,81,0,0,0,71,0,46,17,54,0
Mindaugas Kuzminskas,NYK,27.0,Forward,955,29,47,63,71,3,97,12,68,36,76,53,68,39,75,68,44,70,49,61,4,92,33,82,71,94,49,59,80,36,87,81,77,72,19,89,66,89,72,74,78,50,23,75,52,4,84,49,57,64,59,58,67,72,44,60,41,38,89,92,81,87,46,75,56,48,51,25,15,13,95,16,1,2,88,81,88,50,96,35,95,94,80,12,85,12,47,39,64,20,56,48,24,25,80,46,2,10,39,73,64,68,25,51,32,75,66
Zach LaVine,MIN,21.6,Wing,1742,26,20,75,21,29,70,46,60,54,59,59,75,82,69,56,57,39,32,53,25,59,10,59,42,48,48,57,57,54,70,26,56,11,35,73,16,40,67,45,56,55,56,36,45,79,37,52,65,51,60,28,20,29,77,83,72,41,58,51,19,39,16,24,54,66,63,65,36,47,60,17,29,15,60,85,83,39,64,30,36,64,39,42,75,30,77,60,52,65,67,67,72,76,68,15,62,45,39,54,49,77,75,68,50,72,79
Skal Labissiere,SAC,20.6,Big,572,28,51,35,67,66,0,2,43,58,77,28,77,67,44,26,44,66,53,40,80,44,52,71,58,48,30,99,82,54,45,21,27,22,55,37,63,52,38,65,60,62,59,50,54,93,10,34,55,74,47,31,35,28,58,75,53,57,20,98,73,77,44,7,98,95,99,6,68,34,30,98,94,98,1,2,1,52,98,38,30,93,17,47,96,45,73,50,84,98,98,0,0,0,29,94,81,95,0,49,46,72,0,80,59,72,38
Jeremy Lamb,CHA,24.4,Wing,1081,85,34,18,75,100,86,85,70,84,75,84,86,68,58,32,92,39,59,55,81,51,43,24,56,7,33,20,40,58,24,23,27,26,66,57,82,78,35,46,36,26,52,84,75,17,65,48,11,42,16,79,90,74,3,17,8,60,53,14,84,76,73,82,28,41,33,8,83,70,15,95,68,91,54,19,23,60,8,76,68,72,89,51,4,59,53,85,86,82,88,0,35,19,54,96,72,88,12,28,15,82,18,94,89,76,92
Nicolas Laprovittola,SAS,26.8,Point,130,0,13,4,0,0,0,0,0,19,38,94,29,100,44,75,0,1,1,1,20,24,96,17,10,90,60,45,28,46,99,22,53,7,4,47,98,92,98,0,3,84,2,81,21,77,25,41,62,99,65,23,99,55,93,100,91,3,51,12,30,50,18,6,0,69,1,52,13,21,84,97,1,35,46,32,33,2,19,1,98,54,94,0,7,0,100,21,90,100,100,0,54,98,44,12,0,0,92,100,100,96,98,0,17,13,2
Joffrey Lauvergne,CHI,25.1,Big,220,0,51,100,58,23,0,87,0,35,20,87,78,5,76,65,40,19,52,53,78,44,26,7,17,20,30,26,9,26,57,16,30,15,6,24,47,23,57,81,79,23,26,86,65,6,94,68,54,34,36,20,50,6,73,13,60,64,44,15,85,85,54,28,95,55,91,51,43,44,46,70,42,59,13,62,46,11,3,16,66,55,66,5,5,9,6,18,16,5,2,0,0,27,52,57,39,43,73,65,65,7,28,40,51,22,38
Joffrey Lauvergne,OKC,25.1,Big,702,5,40,66,40,37,63,85,24,26,36,24,55,28,72,71,66,7,13,20,34,53,26,9,12,32,13,83,12,19,0,54,6,94,85,97,5,69,17,4,2,2,94,100,100,1,36,4,5,2,16,68,42,81,1,4,7,25,43,63,65,52,71,33,1,32,2,6,84,38,85,49,2,6,99,57,83,11,27,14,2,95,2,34,27,38,34,16,82,31,56,85,18,41,46,32,40,26,80,75,77,34,45,33,25,62,38
Ty Lawson,SAC,29.0,Point,1712,25,65,58,81,25,92,56,45,92,60,35,46,62,62,69,33,61,60,46,53,66,83,57,89,47,18,17,55,24,49,32,7,89,83,76,59,75,78,54,70,41,45,39,39,80,58,72,90,82,89,51,87,38,93,51,94,65,80,73,67,67,55,70,27,43,32,41,39,40,74,73,25,46,65,26,33,20,69,19,50,56,61,22,80,16,46,87,37,77,50,45,8,13,67,56,83,81,37,19,19,81,15,77,60,62,35
Jake Layman,POR,22.7,Forward,156,37,14,51,54,0,0,0,0,15,32,0,56,0,54,46,12,24,2,2,3,53,42,95,92,66,98,18,81,98,1,97,53,99,73,95,99,100,6,63,25,27,93,88,98,5,19,6,70,1,75,90,6,90,82,3,74,1,77,70,2,46,1,3,6,5,2,58,33,39,9,55,77,74,6,90,73,68,65,64,81,26,98,53,77,38,0,5,12,0,0,0,0,7,47,20,54,42,54,66,63,0,7,36,29,0,92
Caris LeVert,BKN,22.2,Wing,1184,24,81,47,43,89,93,49,13,68,70,33,46,56,73,82,38,70,75,47,98,67,59,51,45,73,65,7,36,68,78,40,75,12,54,30,49,35,85,26,48,15,45,37,37,53,96,94,87,93,83,97,71,94,42,85,41,58,73,74,53,76,15,75,44,17,29,45,36,33,75,50,42,43,10,52,35,87,67,88,62,61,62,89,46,85,69,82,54,94,82,40,21,26,75,45,14,27,45,62,57,91,27,83,89,83,88
