player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Allen Iverson,DET,33.4,Point,1967,31,72,98,37,31,0,28,34,93,98,33,89,35,30,7,78,36,14,50,54,1,53,83,61,78,65,77,73,64,66,52,56,40,71,71,15,30,53,53,52,60,13,24,12,60,92,88,86,61,77,77,80,56,79,78,74,41,0,13,5,3,50,59,56,48,52,8,81,27,46,40,49,41,27,79,67,73,54,78,90,16,95,46,60,51,19,43,65,41,48,3,23,17,50,78,91,93,24,19,17,44,15,69,96,22,19
Royal Ivey,PHI,26.9,Wing,806,43,84,30,40,20,0,18,30,45,38,9,13,13,26,44,82,7,27,21,53,17,96,3,2,87,4,35,8,4,11,4,5,27,21,1,62,3,28,20,14,12,85,88,94,12,47,27,10,33,7,9,10,4,24,50,27,52,25,48,33,62,18,29,12,7,6,64,59,69,32,4,24,6,100,88,97,13,20,29,81,20,64,3,13,13,13,12,6,35,4,19,39,25,30,62,5,15,93,72,89,4,25,22,55,75,3
Jarrett Jack,IND,25.0,Combo,2698,65,37,79,51,56,63,72,77,49,53,74,44,84,44,53,21,57,67,59,68,63,70,38,64,22,63,15,45,37,27,22,23,36,33,86,81,90,74,34,53,14,71,83,85,79,27,47,46,38,49,76,55,71,25,15,30,73,52,59,30,53,14,64,69,50,61,68,32,35,54,82,12,31,80,53,69,75,33,74,34,5,50,85,59,76,67,53,98,91,98,29,53,56,44,93,53,74,56,30,33,88,56,51,44,60,28
Bobby Jackson,SAC,35.6,Combo,1439,19,74,67,79,98,67,79,71,35,30,58,40,35,28,40,84,72,61,48,46,52,93,74,72,75,78,30,75,85,98,75,83,46,50,48,87,79,73,64,75,62,32,74,64,69,10,21,48,98,23,53,52,45,50,99,29,52,56,69,10,34,4,56,80,28,52,59,38,45,16,42,62,52,81,75,80,93,70,92,78,54,75,91,54,87,35,88,58,56,60,13,18,19,26,44,65,60,77,60,74,79,25,37,12,47,70
Darnell Jackson,CLE,23.0,Big,294,9,61,6,70,40,0,0,0,84,2,26,12,20,12,19,41,3,42,83,17,57,13,0,0,1,74,4,1,70,13,74,79,58,0,94,3,21,10,30,9,45,77,58,73,2,80,28,0,1,0,1,1,4,1,1,1,73,61,3,69,45,88,15,91,72,89,88,97,97,8,81,87,93,7,70,43,11,6,13,9,6,45,24,52,22,12,19,21,42,30,0,0,0,40,34,78,72,81,0,70,15,0,2,17,0,0
Stephen Jackson,GSW,30.6,Forward,2332,38,73,84,21,11,0,23,88,71,68,9,95,43,98,93,18,68,71,71,44,49,49,51,38,51,69,82,62,66,20,39,52,28,31,41,32,32,41,52,46,58,12,25,11,75,90,91,11,15,16,17,50,27,21,14,20,61,65,16,56,55,57,76,19,74,46,55,28,29,88,41,7,9,48,78,72,66,27,76,83,17,93,42,30,52,20,18,36,57,50,100,23,34,41,59,41,46,29,75,59,20,34,98,96,100,98
LeBron James,CLE,23.8,Forward,3049,89,95,96,32,88,75,86,44,96,96,77,100,91,100,96,75,99,99,84,87,76,97,93,84,95,42,45,78,28,57,55,21,86,80,51,73,71,8,96,80,32,75,33,48,81,62,73,99,76,98,98,92,98,94,68,89,88,81,94,83,86,57,93,83,16,39,53,17,26,99,1,3,0,97,71,90,96,92,97,98,96,94,77,43,86,80,95,52,38,48,31,50,45,59,43,63,54,32,63,48,89,41,100,91,96,100
Mike James,WAS,33.4,Point,1567,50,19,72,44,17,0,30,68,35,11,65,30,31,11,19,46,56,40,29,86,56,13,66,54,66,81,31,40,85,53,88,84,71,22,47,62,61,91,52,81,44,81,47,69,51,30,37,66,31,64,98,74,97,16,26,20,44,53,17,62,81,33,29,17,75,42,33,51,44,22,66,39,47,68,76,78,15,8,19,5,31,5,44,5,59,31,41,7,69,24,31,59,60,30,70,37,50,74,69,72,22,60,19,11,33,22
Antawn Jamison,WAS,32.4,Forward,3089,20,54,68,77,96,86,88,30,77,80,71,82,63,55,29,95,67,83,49,95,53,60,32,34,28,91,29,41,84,83,65,84,25,13,12,80,54,57,67,66,20,33,64,55,68,78,80,25,70,12,81,89,37,10,58,7,66,40,37,88,78,84,62,61,19,31,31,22,21,80,67,1,6,59,89,83,69,16,81,28,57,48,88,10,88,63,70,80,34,71,26,45,39,52,88,23,61,34,59,45,73,39,48,34,50,11
Marko Jaric,MEM,29.9,Wing,551,83,96,18,82,25,0,0,27,76,65,13,57,7,90,98,1,97,67,55,14,92,79,99,98,88,63,37,98,52,83,89,92,45,92,99,51,97,70,96,94,65,81,34,56,11,47,25,93,87,91,92,92,96,77,89,64,50,87,46,76,80,51,59,87,1,20,95,58,92,92,50,39,38,69,7,19,54,45,72,75,12,76,51,19,76,4,4,8,18,10,0,90,80,89,61,51,46,15,34,21,1,79,86,95,88,3
Al Jefferson,MIN,23.8,Big,1831,63,41,90,62,84,38,89,65,40,37,90,98,54,66,29,95,82,82,64,80,85,26,69,76,68,11,72,63,19,70,78,65,83,67,53,73,71,52,74,74,31,11,72,43,65,77,77,83,81,85,95,27,91,53,31,58,72,70,82,60,79,29,82,72,73,79,25,40,27,83,99,17,81,4,6,3,68,69,69,87,81,77,48,50,55,48,52,77,45,71,0,0,0,34,92,47,77,0,0,0,49,0,93,91,72,0
Richard Jefferson,MIL,28.4,Wing,2931,16,20,45,29,62,75,96,43,92,88,35,81,63,58,30,65,41,34,47,69,11,53,55,75,6,55,92,71,59,43,25,53,12,63,57,36,46,53,94,89,6,76,52,67,89,81,89,39,31,44,41,22,42,42,58,47,41,8,71,9,17,17,65,42,78,63,13,33,17,94,21,61,36,37,16,17,76,90,82,45,93,26,85,81,94,38,46,51,54,49,84,54,76,56,59,82,79,42,22,24,36,76,46,41,29,59
Jared Jeffries,NYK,26.9,Big,1301,34,88,61,67,0,47,10,22,44,30,73,21,15,73,91,26,58,38,36,17,94,43,70,42,84,67,67,68,41,39,77,52,85,38,62,27,42,73,26,40,92,80,18,36,38,5,10,36,15,37,17,43,27,52,13,50,21,93,47,93,90,83,82,51,29,36,10,36,20,83,31,67,50,2,55,21,36,31,45,18,34,15,64,33,70,16,25,2,37,11,0,0,0,71,8,57,30,89,71,81,21,0,37,49,4,68
Amir Johnson,DET,21.5,Big,876,91,43,9,87,24,43,35,29,20,47,62,6,86,15,32,21,90,45,45,52,81,5,98,95,94,60,32,97,49,94,81,70,81,95,73,65,77,62,69,72,71,66,8,12,69,76,78,90,91,81,76,69,64,84,88,80,24,76,96,75,85,43,52,41,71,62,18,34,19,57,79,37,55,53,42,44,87,97,83,75,57,60,91,93,87,93,76,69,54,64,0,0,0,86,35,35,19,0,0,0,94,0,77,67,59,0
Anthony Johnson,ORL,34.1,Point,1424,46,28,56,70,48,0,31,16,46,28,26,17,44,22,54,41,25,26,19,28,74,51,36,31,38,78,52,32,78,42,31,50,22,18,23,76,60,10,64,47,31,39,72,66,76,38,54,48,22,54,25,27,21,68,21,77,27,73,7,42,64,17,48,59,1,11,80,40,60,31,90,74,89,29,18,16,25,18,34,38,49,47,30,24,37,54,67,54,22,30,38,93,81,15,93,44,70,93,50,63,31,83,50,63,57,69
Joe Johnson,ATL,27.3,Wing,3117,26,45,88,43,41,46,74,65,51,92,33,97,52,98,89,66,86,96,91,82,78,8,34,13,69,92,61,18,96,55,22,34,23,37,31,23,18,35,12,10,54,46,16,18,57,90,86,40,39,41,22,25,36,46,31,40,87,42,70,61,50,76,93,81,90,91,25,51,34,14,49,28,28,86,93,92,86,76,77,51,86,36,94,71,88,42,54,85,45,75,36,47,43,27,97,49,89,36,46,35,53,51,94,88,95,90
Dahntay Jones,DEN,27.8,Wing,1373,59,72,2,88,18,52,79,21,98,22,53,21,47,29,40,18,15,14,28,84,1,10,43,6,64,79,96,19,77,62,61,76,34,6,21,18,10,41,17,16,77,26,13,9,59,78,76,74,18,63,73,68,39,77,10,74,31,2,52,4,5,21,49,34,29,29,42,89,89,47,80,97,98,8,0,1,50,90,51,40,92,27,53,84,61,30,38,48,16,27,0,0,0,97,88,46,60,14,0,4,37,0,59,35,35,3
Fred Jones,LAC,29.6,Combo,1430,72,53,51,53,21,0,56,58,67,5,40,0,72,47,88,40,80,84,70,88,76,72,61,54,78,54,19,59,18,80,15,29,14,35,66,82,88,27,22,17,88,74,7,14,63,30,41,91,92,87,91,96,74,77,87,83,75,74,63,79,74,70,25,67,89,86,21,62,51,51,26,21,14,79,84,86,79,56,80,95,77,94,48,40,57,72,44,86,19,35,67,59,69,58,23,5,2,74,79,81,56,72,14,23,5,19
James Jones,MIA,28.1,Wing,607,90,14,20,22,26,90,77,78,34,54,84,7,38,4,14,95,55,59,31,82,64,66,45,39,16,83,50,41,58,68,48,71,16,26,93,10,54,17,51,24,70,66,3,6,45,96,91,69,70,67,78,22,75,65,79,67,54,74,12,53,25,90,13,74,64,73,69,15,26,19,43,18,18,96,88,93,27,9,33,7,28,20,57,26,55,39,0,96,82,89,55,6,35,0,11,58,33,99,75,96,20,32,5,0,18,3
Solomon Jones,ATL,24.3,Big,616,71,9,7,39,20,0,7,46,98,26,74,5,99,20,41,18,10,15,18,15,32,76,19,51,55,21,6,39,10,42,38,30,55,14,15,77,45,80,68,78,66,1,83,31,77,37,54,4,58,4,66,65,71,2,75,3,17,64,44,90,58,97,7,40,43,42,44,40,38,55,46,45,40,36,67,61,6,38,10,7,65,7,15,53,25,96,87,38,93,69,0,0,0,80,40,38,22,0,72,67,95,0,37,48,9,68
DeAndre Jordan,LAC,20.3,Big,677,87,12,46,72,85,0,99,1,97,76,54,15,88,12,15,15,6,26,41,5,89,67,3,8,32,5,68,14,16,14,3,7,8,25,24,45,28,15,37,18,34,86,60,81,9,53,28,10,17,19,10,14,29,29,35,33,52,91,37,37,74,11,13,13,82,46,40,79,78,66,6,60,22,76,57,70,3,24,4,61,57,52,1,28,2,100,91,40,1,26,0,0,0,99,5,3,1,0,0,0,100,0,39,22,38,0
Chris Kaman,LAC,26.5,Big,911,67,33,79,45,78,0,40,42,38,70,91,73,62,70,65,7,63,42,73,24,30,14,76,81,31,61,43,91,64,49,17,55,5,42,87,29,62,35,97,92,23,18,27,16,98,94,98,42,27,43,13,13,34,71,64,62,48,28,74,21,42,11,61,82,45,69,61,64,64,72,69,42,51,27,38,30,80,86,71,52,77,46,85,90,77,65,31,80,91,91,0,0,0,62,76,39,47,0,0,0,66,0,31,15,41,0
Jason Kapono,TOR,27.7,Wing,1793,2,2,48,12,22,0,13,48,4,10,39,32,44,39,50,56,30,43,39,33,62,75,29,73,16,35,13,40,38,34,46,66,24,53,71,77,84,43,65,57,59,62,31,35,21,72,55,71,20,80,63,85,62,62,8,72,64,72,35,55,70,33,5,94,41,77,72,25,38,34,57,24,30,78,76,81,12,30,9,13,64,11,18,45,17,68,8,56,88,81,93,85,92,4,48,95,92,64,52,63,30,92,4,2,4,44
Jason Kidd,DAL,35.6,Point,2880,94,89,78,85,100,0,100,55,28,4,52,13,65,81,100,20,96,87,86,58,44,57,89,63,51,95,70,88,92,71,80,82,52,49,93,62,89,40,12,11,87,25,20,15,38,45,41,15,78,17,73,59,66,7,82,8,75,35,95,74,29,97,94,76,74,81,73,41,52,17,45,62,53,86,68,79,80,97,43,41,68,14,95,89,84,83,20,65,43,52,28,91,77,20,11,31,9,96,91,96,39,77,6,41,17,22
Tarence Kinsey,CLE,24.6,Wing,187,0,79,4,95,50,96,48,0,96,24,13,17,100,0,0,29,66,94,97,8,81,94,9,14,77,21,1,63,22,47,46,58,34,63,94,5,34,59,6,10,87,86,88,95,41,0,0,0,52,0,4,36,2,0,5,0,83,76,26,97,59,99,99,98,56,93,62,41,52,52,73,55,66,45,32,35,70,29,83,50,11,92,86,52,91,100,98,97,38,94,0,0,0,57,95,42,77,80,9,30,100,0,77,45,85,3
Andrei Kirilenko,UTA,27.7,Forward,1807,98,91,73,61,63,46,71,47,95,84,16,71,57,93,86,21,88,65,38,67,53,98,92,91,95,30,25,88,26,82,66,78,38,92,34,77,66,43,92,86,40,88,43,72,72,19,35,88,84,77,82,74,80,82,77,69,71,57,74,38,39,45,40,59,25,39,34,58,51,67,19,77,53,54,28,34,47,75,27,70,67,31,30,47,25,18,45,7,48,16,0,5,14,89,27,68,43,25,36,29,50,14,29,18,14,11
Linas Kleiza,DEN,23.8,Forward,1718,16,7,46,55,39,98,46,16,82,18,55,46,68,18,18,55,22,25,22,4,88,62,32,69,9,27,46,57,35,55,32,48,32,65,95,59,90,62,44,51,12,88,76,89,43,43,43,24,72,24,17,60,29,33,83,28,27,92,76,43,76,15,43,14,37,22,2,20,7,24,35,1,2,98,98,99,18,68,16,6,48,24,41,90,27,70,86,39,4,11,14,48,25,70,39,4,2,88,70,77,88,25,11,11,20,43
Brevin Knight,UTA,33.0,Point,876,59,98,15,28,59,83,44,23,65,80,26,11,4,74,96,15,67,6,11,3,65,72,99,96,99,61,49,99,48,85,45,64,29,95,71,25,48,90,88,93,83,88,13,34,90,5,21,99,67,96,69,89,72,99,86,98,7,78,84,57,72,36,9,12,49,35,47,32,37,47,34,97,96,46,1,3,23,86,9,36,46,9,22,80,13,4,4,54,31,39,0,0,0,17,19,100,100,0,0,0,6,0,20,44,9,0
Kyle Korver,UTA,27.6,Wing,1833,76,37,29,39,81,0,60,93,4,84,39,31,85,57,74,21,67,43,53,25,42,94,79,93,69,27,22,89,20,85,55,63,42,89,68,78,84,44,89,85,82,93,36,70,40,2,5,67,94,43,17,67,14,87,95,73,62,55,51,41,44,45,40,66,76,80,55,27,36,18,22,76,56,98,38,78,14,50,13,6,22,28,27,79,20,76,22,13,99,95,29,81,55,6,14,84,56,87,51,79,70,56,1,5,2,3
Kosta Koufos,UTA,19.7,Big,521,79,34,42,41,25,0,45,57,27,13,70,47,36,46,46,78,26,10,7,34,82,14,79,94,56,18,37,95,26,12,44,37,58,99,39,68,62,81,38,63,58,95,57,86,3,23,7,20,11,40,46,18,60,19,20,37,2,70,90,90,91,50,10,33,9,12,95,5,17,63,59,66,65,44,22,24,90,68,92,93,20,98,64,75,63,33,60,26,19,13,0,0,0,67,58,48,41,0,0,0,37,0,46,34,44,0
Nenad Krstic,OKC,25.3,Big,1136,57,27,76,32,29,37,51,82,18,15,76,49,27,27,21,86,35,19,31,47,28,9,72,71,44,23,93,82,28,17,63,25,89,81,49,54,55,26,56,41,38,4,47,17,49,99,95,38,25,44,8,73,9,61,25,67,27,11,40,66,44,84,38,24,68,47,9,86,65,7,4,97,87,36,64,59,39,41,27,66,62,53,25,35,20,27,45,77,63,68,0,0,0,19,7,98,89,0,0,0,30,0,10,80,7,0
Rob Kurz,GSW,23.7,Forward,381,91,50,4,82,16,68,20,58,41,82,80,29,41,39,59,73,5,4,1,60,74,17,30,44,8,76,16,10,76,33,86,51,93,57,38,40,33,90,33,56,28,98,25,73,92,16,47,57,28,74,64,22,77,57,80,73,4,56,48,19,28,19,28,20,5,7,2,7,2,3,18,95,86,75,61,70,7,23,5,5,53,6,14,34,7,25,11,14,41,32,0,98,80,25,18,95,63,52,73,61,9,82,13,38,9,75
Carl Landry,HOU,25.1,Big,1435,29,30,63,56,27,27,70,86,82,63,68,45,97,32,27,65,23,40,17,33,90,85,19,22,49,79,11,20,57,86,35,63,14,4,63,73,78,53,36,35,46,4,99,79,24,22,19,27,73,12,23,40,12,34,65,21,26,88,31,63,62,62,63,16,43,18,71,8,10,58,6,81,45,40,54,50,49,27,37,31,26,29,66,38,60,90,88,74,84,83,0,0,0,62,30,66,46,69,63,60,92,0,43,59,25,0
Acie Law,ATL,23.8,Point,500,52,2,35,24,76,0,0,59,69,78,93,19,11,44,69,81,24,9,14,31,18,64,78,97,16,13,43,96,5,23,36,23,60,70,72,90,91,94,95,97,33,32,65,56,30,76,63,65,59,53,88,59,89,52,62,42,19,31,57,35,12,89,23,8,15,7,38,26,27,95,36,24,19,78,16,35,12,79,10,32,7,59,9,94,10,6,35,39,7,7,0,0,13,74,41,56,56,89,20,31,7,30,78,65,91,33
Courtney Lee,ORL,23.1,Wing,1892,33,83,39,8,34,0,8,69,29,20,19,21,64,27,36,62,40,59,81,76,22,44,28,19,47,54,77,46,39,72,20,40,11,36,78,50,67,17,9,6,30,67,80,83,40,25,29,22,84,11,38,84,28,29,74,20,51,20,65,43,14,91,85,58,87,77,73,27,43,78,26,35,22,21,73,59,92,74,87,71,59,49,93,63,89,79,68,35,50,36,72,66,81,69,33,40,34,74,44,61,64,80,38,29,63,42
David Lee,NYK,25.5,Big,2814,5,67,84,55,95,27,92,69,59,17,83,60,84,79,79,66,47,78,84,54,33,33,16,18,21,44,78,13,47,29,51,45,59,27,8,79,38,16,53,31,17,39,61,54,81,77,83,31,18,52,14,15,23,60,22,75,69,58,33,88,55,95,81,77,16,39,94,65,88,53,78,68,76,21,26,22,53,23,67,79,33,92,56,24,61,77,64,76,35,57,0,0,0,77,33,41,28,0,59,54,79,0,49,32,47,0
Rashard Lewis,ORL,29.2,Big,2846,22,74,96,3,12,32,12,94,12,50,87,82,83,93,82,76,92,95,99,38,20,56,61,57,71,36,42,65,51,26,24,30,26,33,79,41,62,57,65,70,44,64,41,50,77,45,58,59,38,70,38,49,63,65,42,65,95,16,89,84,46,96,63,75,77,83,69,95,94,75,25,0,1,93,98,97,64,92,52,59,68,49,58,90,50,73,46,79,43,65,38,70,66,4,37,32,17,99,96,99,37,66,54,95,96,91
Shaun Livingston,OKC,23.1,Wing,157,61,39,87,36,91,0,0,0,13,1,0,38,74,77,88,83,87,97,95,53,31,83,28,11,7,97,33,9,99,96,97,100,30,41,84,0,2,91,26,38,80,96,63,90,2,4,1,1,78,2,67,1,82,3,91,3,72,30,0,100,59,100,99,99,73,97,60,4,6,28,100,14,97,14,3,3,79,4,89,96,88,94,32,6,62,81,89,88,90,96,0,0,0,48,100,35,100,0,0,0,93,0,88,7,86,0
Brook Lopez,BKN,20.6,Big,2467,84,26,75,62,63,44,60,81,35,52,97,62,70,43,35,45,56,48,41,43,27,69,57,38,15,94,95,34,97,53,91,93,56,23,26,56,44,59,61,64,3,44,51,47,91,98,99,37,24,55,43,13,65,41,30,53,49,31,85,78,75,76,67,22,57,41,29,41,33,66,93,31,70,47,13,18,57,90,45,57,88,47,53,92,48,66,74,48,54,48,0,0,0,60,80,38,48,0,62,55,69,0,53,25,62,0
Robin Lopez,PHX,20.6,Big,465,89,24,15,40,10,90,7,71,91,28,17,14,84,1,2,22,4,7,6,27,32,24,8,12,55,78,22,32,61,29,10,60,2,55,35,48,38,81,5,17,0,62,99,99,14,83,58,6,5,21,2,60,5,37,4,50,6,37,13,47,19,88,12,25,30,23,14,26,14,15,2,96,66,51,76,72,8,12,22,19,2,44,13,32,29,76,66,10,93,14,0,0,0,89,44,22,14,0,0,0,77,0,63,43,58,0
Kevin Love,MIN,20.2,Big,1994,32,20,81,96,91,53,88,79,81,84,34,75,45,57,40,68,30,43,14,24,97,87,28,28,12,80,64,32,77,56,67,86,17,61,64,52,63,31,13,10,35,70,66,75,21,49,37,18,36,13,21,23,21,23,53,21,22,96,93,94,96,53,17,12,23,11,69,24,37,70,11,66,33,49,51,51,36,73,14,23,88,8,54,78,32,21,20,45,42,39,0,0,0,63,48,53,42,71,76,73,25,0,74,90,30,99
Kyle Lowry,HOU,22.6,Point,570,98,48,31,54,85,98,0,41,94,87,26,44,78,52,59,37,21,32,59,44,13,61,21,4,97,14,18,22,15,79,21,45,12,7,53,8,15,4,38,15,37,35,34,29,92,74,87,35,39,40,49,65,49,23,32,28,71,23,86,26,48,13,29,84,72,85,34,59,46,59,70,48,59,20,50,37,17,92,13,59,86,35,9,97,12,80,83,20,94,63,0,0,30,96,65,33,39,65,15,20,91,28,46,15,50,37
Kyle Lowry,MEM,22.6,Point,1047,87,76,43,31,87,0,87,45,96,94,57,48,61,54,61,28,27,8,6,54,43,90,84,81,69,69,16,96,63,25,25,56,9,30,91,98,98,0,92,34,31,51,75,71,22,62,46,21,9,21,27,5,12,28,12,34,5,38,95,6,11,17,58,17,63,28,3,3,1,86,5,75,31,52,30,35,98,99,96,93,92,83,93,99,92,33,28,46,94,89,10,5,6,94,39,20,19,69,31,39,65,4,70,56,67,15
Tyronn Lue,MIL,31.5,Combo,342,0,0,23,23,42,88,0,0,5,91,0,30,86,58,70,74,52,22,22,67,20,31,83,87,43,56,14,83,67,37,59,40,80,51,41,76,69,78,95,93,90,72,85,86,2,2,1,44,38,59,79,38,77,27,55,42,17,49,38,91,47,98,24,15,12,9,92,66,90,13,60,66,66,75,69,74,49,29,59,77,76,83,37,12,45,95,0,40,100,100,0,94,100,9,74,77,88,63,74,70,53,100,44,95,40,77
Corey Maggette,GSW,29.0,Forward,1572,9,36,34,27,70,0,84,91,98,98,36,86,80,66,30,30,52,62,57,25,48,97,37,32,72,71,17,29,48,98,46,67,24,28,38,58,51,55,46,49,57,59,55,59,35,31,30,60,96,34,86,93,58,32,90,26,50,63,65,59,66,49,62,42,75,66,48,30,30,70,36,57,46,41,42,39,81,44,82,79,33,80,72,64,74,32,68,57,61,57,0,3,5,68,66,73,64,21,43,34,68,5,79,54,80,11
Jamaal Magloire,MIA,30.5,Big,706,51,22,12,91,89,53,72,5,76,95,21,21,23,30,45,23,76,70,62,81,86,14,69,42,25,99,48,43,97,91,92,98,18,3,24,25,16,57,84,79,98,18,1,0,36,89,79,35,27,50,90,8,95,10,16,19,57,89,14,64,90,10,20,2,64,17,65,100,99,52,67,66,69,78,12,30,45,5,83,11,15,25,71,5,93,45,71,6,1,3,0,0,0,85,79,6,20,0,0,0,46,0,83,63,82,0
Stephon Marbury,BOS,31.7,Combo,395,77,19,40,2,9,0,0,0,19,37,98,51,0,86,91,2,12,5,22,3,28,2,74,88,42,4,43,81,12,3,3,5,8,98,97,2,32,97,46,83,57,72,61,72,14,27,17,98,23,98,43,3,70,100,81,100,7,42,18,89,57,94,95,3,7,3,77,57,72,2,68,95,96,65,43,50,5,1,12,4,3,18,9,1,19,5,47,9,44,19,0,3,8,42,63,95,95,16,40,28,9,8,35,16,26,53
Shawn Marion,MIA,30.5,Forward,1514,88,75,82,86,89,52,100,51,41,0,73,32,38,46,61,63,71,67,60,56,87,26,59,33,48,88,61,67,72,72,65,84,24,34,39,50,43,81,22,52,6,28,76,61,97,78,92,19,39,13,62,84,60,8,21,4,55,59,76,42,48,40,66,13,97,78,40,40,36,88,97,30,79,4,7,3,84,83,67,37,61,20,92,78,89,48,77,66,21,63,0,0,2,79,98,0,70,50,20,25,77,2,54,21,55,89
Shawn Marion,TOR,30.5,Forward,951,68,57,95,91,84,91,93,63,30,29,64,52,39,68,63,43,54,59,90,28,28,10,44,24,62,75,94,68,66,22,6,11,14,46,75,55,69,3,60,28,0,11,99,95,100,78,97,15,87,12,6,92,6,38,83,24,42,8,89,25,28,28,98,30,66,46,65,79,80,76,96,10,52,6,48,24,98,93,98,98,11,100,87,95,58,54,89,64,0,34,0,0,0,77,100,2,88,18,13,16,75,0,64,23,68,11
Sean Marks,NOP,33.2,Big,807,60,4,21,37,37,49,61,43,34,11,38,8,33,7,16,20,17,16,12,54,38,51,39,45,39,64,27,35,54,43,45,54,34,78,17,92,75,20,40,26,1,76,94,96,89,63,79,42,20,45,80,7,82,23,28,32,18,45,14,12,9,47,22,4,51,15,24,45,29,21,14,88,69,52,63,61,27,40,25,16,14,19,39,79,39,36,85,4,23,12,0,0,0,59,2,77,39,90,74,82,54,0,7,4,12,68
Donyell Marshall,PHI,35.5,Big,165,34,58,34,4,62,0,42,0,4,24,0,56,59,86,84,99,97,100,100,96,83,92,7,19,92,0,32,12,0,98,62,9,95,1,55,69,69,15,72,49,86,44,30,28,48,16,22,51,99,6,19,97,0,63,98,26,99,96,81,98,98,77,71,96,99,99,34,95,87,73,0,0,0,100,96,100,100,53,99,98,61,95,99,61,92,77,24,1,15,1,19,96,69,2,1,17,1,100,99,100,9,69,2,98,0,91
