Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Kevin Ollie,PHI,32.8,Combo,1043,27,44,25,22,55,75,22,74,65,11,31,0,25,29,100,80,18,12,30,15,25,7,63,38,76,78,83,63,63,41,78,92,77,86,43,38,38,22,9,63,22,19,81,70,38,38,75,4,19,5,90,91,95,63,63,97,65,94,68,95,53,96,82,96,12,12,17,18,20,8,5,31,30,30,16,19,83,61,58,64,71,30,30,2,99,71,99,58,11,18,12,12,60,47,71,70,52,46,44,27,64,15
Michael Olowokandi,MIN,30.6,Big,738,64,74,47,16,75,39,68,6,17,56,60,51,9,20,16,28,3,0,2,13,0,1,87,52,85,44,91,87,87,69,15,100,74,61,78,52,52,89,65,15,26,37,10,8,52,52,82,50,3,5,100,60,91,87,87,97,93,96,99,33,99,83,98,45,0,0,1,0,0,4,1,94,2,2,53,46,0,1,95,27,74,2,2,1,100,87,100,8,2,2,0,0,0,15,0,0,24,0,1,4,3,15
Michael Olowokandi,BOS,30.6,Big,165,66,45,51,3,91,0,98,0,16,62,0,75,12,66,56,10,12,7,29,7,34,3,54,92,20,28,52,54,54,88,27,29,15,26,18,92,92,58,57,88,87,4,83,38,92,92,99,3,1,0,59,95,90,54,54,46,35,63,10,70,35,69,59,65,7,7,19,42,38,18,46,12,29,29,41,10,48,31,76,52,60,29,29,22,28,87,71,51,45,47,7,7,7,51,6,24,14,48,8,73,7,16
Greg Ostertag,UTA,32.7,Big,770,95,4,23,83,80,90,4,6,58,32,0,22,19,91,99,11,63,25,34,16,73,27,90,86,99,1,71,90,90,99,0,46,5,9,14,86,86,95,10,97,88,41,13,16,86,86,92,28,47,36,34,11,15,90,90,83,88,66,98,75,97,24,85,11,25,25,35,90,91,31,73,8,34,34,75,50,18,25,27,54,47,34,34,44,67,86,87,29,12,13,25,25,10,98,3,84,76,31,3,74,1,39
Bo Outlaw,ORL,34.6,Big,342,57,81,33,65,11,80,15,0,2,53,98,7,99,57,86,7,32,20,30,83,2,66,67,85,51,6,66,67,67,79,4,17,32,10,87,85,85,54,84,93,96,14,85,61,85,85,22,60,79,78,21,60,42,67,67,75,27,88,22,9,30,94,55,96,20,20,49,1,48,4,4,23,30,30,32,71,49,60,6,81,39,30,30,8,69,88,89,56,39,45,20,20,34,77,37,36,44,33,28,87,31,99
Travis Outlaw,POR,21.1,Forward,1071,92,55,47,33,42,75,38,47,30,60,12,52,23,22,20,90,17,3,0,15,86,35,88,19,92,99,37,88,88,91,97,98,61,88,14,19,19,65,90,1,5,92,6,14,19,19,94,4,13,3,91,51,74,88,88,8,78,3,5,94,1,29,77,20,3,3,1,86,28,32,64,13,0,0,0,61,7,13,100,24,46,0,0,4,23,95,84,14,82,63,3,3,13,14,13,7,0,50,26,47,19,30
Andre Owens,UTA,25.0,Wing,168,0,44,44,75,15,99,0,0,22,55,76,43,7,23,23,11,66,71,79,65,64,13,48,11,63,46,98,48,48,52,68,86,72,91,20,11,11,10,42,19,22,36,22,20,11,11,89,19,7,5,84,75,84,48,48,9,43,9,12,60,9,28,21,22,71,71,73,54,53,48,76,18,79,79,66,52,64,62,89,65,85,79,79,80,43,66,61,28,18,19,71,71,69,44,71,80,80,67,57,47,70,6
Zaza Pachulia,ATL,21.7,Big,2446,17,90,78,86,39,32,58,68,88,85,32,74,49,75,64,32,2,7,11,14,70,10,6,13,83,4,7,6,6,26,2,22,12,38,3,13,13,7,96,46,85,79,8,21,13,13,60,47,98,95,3,4,1,6,6,30,13,31,76,10,77,19,34,22,7,7,4,89,17,78,59,90,11,11,40,19,6,5,44,29,28,11,11,34,29,20,14,92,88,92,7,7,12,10,21,10,34,9,24,14,37,22
Scott Padgett,BKN,29.5,Big,631,21,95,37,32,40,91,46,87,11,23,54,49,13,83,90,99,50,33,34,30,37,88,74,76,82,38,43,74,74,89,37,36,68,67,55,76,76,33,71,92,93,73,46,61,76,76,47,91,16,45,76,40,58,74,74,14,50,22,17,29,22,17,58,32,33,33,25,21,86,48,27,77,34,34,62,47,8,14,84,26,38,34,34,84,58,34,42,69,20,34,33,33,82,95,65,85,78,74,76,94,71,9
Milt Palacio,UTA,27.7,Combo,1340,91,53,56,33,76,65,38,9,76,58,13,51,13,75,76,20,31,14,10,35,36,59,79,51,83,38,75,79,79,59,34,40,63,30,91,51,51,32,27,70,54,67,55,64,51,51,93,66,49,57,13,3,4,79,79,78,51,90,92,86,94,55,71,80,14,14,26,41,90,18,68,3,10,10,25,14,40,24,19,25,14,10,10,6,26,70,55,95,76,86,14,14,11,86,10,63,39,71,4,90,4,16
Jannero Pargo,CHI,26.0,Combo,577,36,69,60,36,38,0,31,0,11,27,22,80,11,71,53,33,72,85,95,55,42,31,26,15,31,78,76,26,26,18,80,50,50,65,36,15,15,38,37,16,17,37,37,30,15,15,28,75,46,61,66,52,58,26,26,41,41,30,53,15,68,41,30,29,85,85,88,49,93,50,40,64,95,95,95,43,73,68,82,67,77,95,95,99,57,12,16,15,19,14,85,85,63,94,27,90,97,73,34,89,14,22
Smush Parker,LAL,24.4,Point,2761,69,90,54,27,63,50,31,13,56,13,71,12,75,4,13,38,92,90,85,80,49,93,70,76,43,28,87,70,70,71,49,33,22,14,54,76,76,55,68,69,74,85,50,72,76,76,30,43,36,34,61,90,84,70,70,93,77,96,97,53,98,75,53,80,90,90,87,37,81,71,60,79,85,85,91,87,63,85,76,24,57,85,85,96,32,87,74,42,0,2,90,90,82,73,86,93,92,88,66,38,73,88
Tony Parker,SAS,23.5,Point,2705,17,42,87,40,56,46,29,16,83,75,88,96,94,79,23,29,80,84,68,52,87,94,48,42,68,85,41,48,48,73,91,92,29,80,6,42,42,2,56,94,93,100,24,86,42,42,20,62,88,87,30,31,28,48,48,8,79,11,7,51,11,20,58,27,84,84,71,85,99,77,94,13,68,68,49,45,18,22,96,51,90,68,68,99,35,5,6,37,28,30,84,84,89,92,80,56,97,26,95,89,90,98
Ruben Patterson,POR,30.3,Wing,1041,65,82,82,97,17,55,41,6,97,92,70,85,67,45,12,23,20,35,61,14,78,12,22,17,7,46,99,22,22,26,68,23,10,13,22,17,17,92,1,43,3,82,22,43,17,17,3,52,97,94,40,48,45,22,22,37,27,70,66,2,95,33,84,43,35,35,12,72,88,87,85,69,61,61,73,15,80,57,32,4,5,61,61,100,79,18,34,0,9,1,35,35,91,93,66,75,60,51,87,95,71,72
Ruben Patterson,DEN,30.3,Wing,732,68,86,73,95,2,0,61,2,94,42,40,77,77,70,54,5,53,42,24,97,3,59,70,52,28,97,55,70,70,40,98,33,45,54,41,52,52,43,32,58,43,87,76,88,52,52,6,94,85,95,38,24,24,70,70,89,37,93,61,55,50,87,22,93,42,42,43,2,95,9,6,41,24,24,8,44,63,56,12,44,22,24,24,84,51,32,35,37,43,41,42,42,81,99,53,94,73,86,44,99,19,90
Chris Paul,NOP,20.5,Point,2801,27,98,65,69,96,0,38,71,92,94,54,87,73,90,73,77,47,31,23,53,47,27,71,29,55,93,68,71,71,35,91,71,84,94,33,29,29,17,49,43,43,8,73,40,29,29,65,42,21,21,63,76,76,71,71,80,23,75,73,37,70,65,37,62,31,31,25,24,12,24,48,18,23,23,22,5,43,12,67,58,67,23,23,42,55,49,49,56,59,60,31,31,43,11,56,27,6,65,68,20,62,48
Sasha Pavlovic,CLE,22.0,Wing,736,39,19,14,24,12,89,82,8,38,11,62,15,61,4,6,14,31,23,5,55,66,85,63,60,47,74,28,63,63,46,53,27,77,70,77,60,60,51,33,45,33,40,89,84,60,60,83,78,48,63,23,6,7,63,63,56,26,66,46,37,31,64,32,82,23,23,16,71,48,68,73,38,5,5,20,16,14,8,28,19,15,5,5,29,80,16,34,81,80,82,23,23,19,11,29,29,23,29,22,9,30,78
Gary Payton,MIA,37.3,Combo,2247,49,31,71,55,58,0,64,63,16,31,69,11,45,42,73,67,54,49,56,23,81,25,64,33,10,97,81,64,64,44,97,58,93,96,43,33,33,50,87,5,29,30,25,19,33,33,82,15,28,16,53,66,64,64,64,22,9,18,21,6,24,40,10,33,49,49,55,78,80,77,91,20,56,56,73,81,60,74,18,27,15,56,56,35,65,50,59,67,48,55,49,49,31,76,26,38,31,41,27,81,25,58
Kendrick Perkins,BOS,21.0,Big,1281,94,31,37,89,82,57,94,31,80,46,82,44,73,70,80,3,48,73,50,92,26,55,20,3,74,82,50,20,20,34,61,97,65,98,3,3,3,14,49,41,41,34,4,4,3,3,16,28,47,37,39,98,91,20,20,6,75,3,41,52,20,6,68,6,73,73,74,25,60,68,60,68,50,50,96,12,78,39,18,15,10,50,50,49,19,59,39,92,36,68,73,73,37,66,27,86,84,63,14,46,17,73
Morris Peterson,TOR,28.2,Wing,3121,22,59,83,28,80,85,42,78,51,40,56,51,79,36,25,85,28,27,56,76,1,13,47,65,33,15,73,47,47,83,13,43,20,57,7,65,65,69,68,54,61,21,68,46,65,65,67,44,33,32,49,61,55,47,47,26,18,43,77,53,90,9,41,18,27,27,42,1,21,26,7,85,56,56,32,75,76,85,49,46,48,56,56,48,90,53,78,47,15,20,27,27,69,38,61,64,57,60,53,56,48,81
Johan Petro,OKC,19.8,Big,1245,66,40,20,55,41,48,26,38,28,11,21,25,57,6,8,35,61,32,14,93,45,23,87,46,85,80,72,87,87,96,70,4,27,44,23,46,46,21,4,88,54,52,70,70,46,46,84,85,52,73,45,1,4,87,87,10,13,9,36,0,65,14,87,5,32,32,84,34,52,7,9,19,14,14,96,8,13,6,0,23,1,14,14,87,58,9,15,76,53,63,32,32,0,93,0,0,18,0,0,99,0,67
Eric Piatkowski,CHI,35.1,Wing,191,25,50,35,4,34,0,70,0,1,75,99,14,20,21,46,42,60,99,97,98,23,88,1,5,22,25,27,1,1,6,44,26,7,22,2,5,5,13,5,13,4,41,37,36,5,5,48,37,37,31,32,87,74,1,1,24,47,27,8,9,14,49,40,50,99,99,100,20,75,16,24,31,97,97,91,98,99,100,65,20,29,97,97,48,3,40,9,87,92,91,99,99,91,76,89,86,61,96,84,96,74,38
Paul Pierce,BOS,28.1,Wing,3076,63,65,84,46,95,75,88,49,95,100,58,96,89,95,66,46,21,18,20,6,81,41,50,50,82,16,24,50,50,54,36,13,11,7,52,50,50,76,72,32,51,18,55,28,50,50,14,17,79,55,52,87,80,50,50,55,76,41,2,21,4,96,96,91,18,18,10,80,86,81,85,51,20,20,60,8,3,3,56,25,37,20,20,80,12,41,19,96,31,69,18,18,28,75,32,19,53,26,45,84,39,74
Mickael Pietrus,GSW,23.7,Wing,1132,48,30,25,81,33,50,65,3,71,54,47,55,36,9,5,21,6,2,2,5,52,56,55,63,89,22,9,55,55,38,37,67,78,74,80,63,63,5,21,94,80,97,81,95,63,63,18,38,94,84,66,22,36,55,55,40,48,45,71,76,83,20,55,23,2,2,4,79,8,66,78,35,2,2,28,10,46,24,44,0,1,2,2,53,41,50,44,75,44,56,2,2,6,1,9,1,35,2,23,0,41,53
Zoran Planinic,BKN,23.1,Wing,496,49,64,1,52,75,0,0,13,70,89,10,73,8,85,78,18,73,84,81,66,92,2,29,22,54,78,58,29,29,43,74,69,43,79,10,22,22,13,87,48,77,16,8,5,22,22,78,2,65,22,81,40,61,29,29,10,39,15,33,88,24,12,6,20,84,84,83,84,92,70,91,18,81,81,70,96,20,60,69,81,85,81,81,59,18,85,63,25,36,31,84,84,76,80,72,23,89,14,88,41,90,8
Scot Pollard,IND,30.7,Big,753,40,97,29,68,78,77,34,77,39,45,97,14,32,40,61,59,70,84,85,78,35,50,27,25,22,55,84,27,27,41,66,59,13,23,10,25,25,25,37,44,35,68,15,27,25,25,75,50,31,32,75,28,46,27,27,22,61,17,27,56,21,30,25,27,84,84,87,26,66,39,27,75,85,85,77,39,57,47,41,92,89,85,85,50,61,29,36,75,62,71,84,84,58,79,60,63,89,79,41,81,41,23
James Posey,MIA,28.8,Wing,1898,58,39,24,14,91,93,98,61,5,20,94,4,87,7,38,52,51,46,63,52,71,12,62,3,78,98,99,62,62,29,98,32,58,91,4,3,3,0,15,54,28,93,14,51,3,3,50,5,35,12,43,99,93,62,62,69,6,75,85,2,84,38,1,52,46,46,61,84,5,15,37,15,63,63,45,74,56,75,84,70,80,63,63,5,99,57,95,18,41,31,46,46,12,6,38,72,2,90,5,16,9,93
Vitaly Potapenko,OKC,30.6,Big,314,4,1,44,53,26,0,25,0,18,73,0,16,35,20,34,25,39,61,46,11,90,99,21,23,26,55,60,21,21,9,60,100,90,78,91,23,23,37,42,3,5,47,55,51,23,23,93,0,33,2,43,96,86,21,21,63,100,22,12,79,15,87,100,58,61,61,57,95,12,91,89,71,46,46,95,76,33,53,23,10,7,46,46,12,85,75,88,18,48,36,61,61,24,15,34,37,12,21,29,41,56,47
Josh Powell,DAL,22.8,Forward,354,15,22,22,78,57,97,53,87,88,30,7,7,60,2,8,10,99,94,83,100,11,77,96,95,80,44,87,96,96,94,67,84,62,37,84,95,95,84,96,51,83,48,71,68,95,95,84,0,34,4,86,86,87,96,96,89,98,86,89,92,70,64,98,71,94,94,97,6,34,42,24,73,83,83,84,82,53,69,72,57,69,83,83,67,86,21,45,23,58,44,94,94,56,26,60,23,14,32,66,13,61,22
Tayshaun Prince,DET,25.7,Wing,2891,75,17,100,72,19,81,69,46,48,46,75,52,50,44,31,98,12,1,3,4,14,46,93,59,96,74,86,93,93,76,61,35,95,93,89,59,59,45,45,80,71,76,45,60,59,59,51,87,67,85,15,12,10,93,93,49,7,84,46,30,86,45,26,67,1,1,7,11,63,3,18,3,3,3,30,53,6,14,8,4,2,3,3,66,21,82,62,84,10,28,1,1,1,92,1,22,50,12,0,80,3,58
Laron Profit,LAL,28.2,Combo,269,100,76,51,82,98,98,0,0,58,87,9,29,64,5,9,4,65,67,60,51,90,22,52,70,10,51,80,52,52,75,65,43,66,77,41,70,70,78,56,72,73,16,31,17,70,70,41,3,38,10,97,95,98,52,52,7,14,10,37,62,39,5,3,9,67,67,51,92,56,88,84,70,60,60,55,38,64,54,81,39,61,60,60,78,71,51,64,33,16,18,67,67,35,49,39,70,60,83,18,33,14,60
Joel Przybilla,POR,26.1,Big,1381,97,24,76,82,68,76,76,13,92,61,25,23,74,44,56,15,52,53,54,68,9,84,57,80,79,35,4,57,57,49,27,73,67,81,29,80,80,78,37,50,40,88,59,81,80,80,84,63,44,51,33,10,14,57,57,79,57,73,66,66,54,80,57,77,53,53,91,4,20,2,10,6,54,54,15,68,75,82,88,17,37,54,54,36,40,12,11,93,90,94,53,53,5,44,14,9,17,20,6,52,12,90
Vladimir Radmanovic,LAC,25.0,Forward,875,50,75,57,8,70,62,83,43,18,23,42,38,78,80,87,52,24,36,58,10,53,74,27,37,52,50,55,27,27,29,80,12,39,17,90,37,37,96,15,46,23,65,12,18,37,37,9,95,98,99,3,6,2,27,27,26,49,43,18,91,10,52,48,80,36,36,45,76,88,93,86,87,58,58,79,41,3,10,83,60,75,58,58,82,8,2,1,91,97,97,36,36,5,44,7,21,45,26,8,38,10,87
Vladimir Radmanovic,OKC,25.0,Big,1072,15,77,62,1,34,80,31,99,8,11,89,68,44,85,84,82,94,76,67,18,93,86,95,96,79,50,11,95,95,92,19,96,99,96,93,96,96,87,93,11,46,98,75,95,96,96,99,31,24,21,4,10,5,95,95,51,86,35,82,41,88,18,75,7,76,76,47,98,90,98,99,32,67,67,36,85,26,54,6,95,75,67,67,70,29,34,26,49,71,65,76,76,79,70,73,86,56,57,66,41,76,40
Shavlik Randolph,PHI,21.9,Big,432,36,92,12,93,43,88,29,23,93,13,9,33,16,47,57,66,67,77,37,73,94,9,40,14,36,92,82,40,40,33,95,58,82,90,41,14,14,49,37,14,15,23,14,11,14,14,39,52,15,20,80,91,92,40,40,6,19,4,7,46,5,12,12,15,77,77,40,81,41,96,95,72,37,37,18,17,88,67,16,64,37,37,37,65,80,56,72,6,32,16,77,77,55,13,66,84,38,90,28,5,30,14
Zach Randolph,POR,24.3,Big,2537,3,57,96,39,63,80,43,59,30,91,77,98,17,87,58,87,79,42,36,18,58,91,92,90,81,56,53,92,92,85,49,46,75,47,88,90,90,85,76,38,55,79,79,87,90,90,77,43,46,45,12,49,29,92,92,85,81,84,85,46,85,76,79,77,42,42,25,45,88,71,75,48,36,36,51,63,54,59,19,6,5,36,36,52,90,11,38,64,66,68,42,42,81,79,74,64,78,52,84,65,80,16
Theo Ratliff,POR,32.5,Big,1293,92,18,68,33,32,57,56,41,62,56,20,4,93,23,54,25,1,3,17,3,35,29,4,0,92,92,16,4,4,1,86,27,68,60,67,0,0,9,45,5,9,6,1,1,0,0,37,41,35,31,72,81,82,4,4,15,6,29,8,41,48,31,16,32,3,3,3,52,5,31,15,78,17,17,33,39,20,27,1,75,24,17,17,12,80,41,63,65,78,75,3,3,32,20,42,62,25,78,32,53,33,94
Zeljko Rebraca,LAC,33.6,Big,410,75,7,44,3,20,0,45,73,47,96,8,39,87,27,28,23,93,96,92,57,54,93,46,67,44,7,80,46,46,76,28,1,11,4,68,67,67,60,82,72,84,19,82,62,67,67,3,72,91,91,22,80,62,46,46,54,12,72,61,4,81,48,17,59,96,96,92,50,35,72,58,82,92,92,89,96,96,98,58,9,17,92,92,81,35,36,30,50,51,50,96,96,91,34,90,53,43,59,94,24,92,86
Michael Redd,MIL,26.2,Wing,3125,6,49,99,45,37,51,35,92,69,96,66,95,83,63,19,92,6,8,31,29,2,71,20,76,10,4,5,20,20,41,10,16,4,2,23,76,76,28,92,87,96,3,93,56,76,76,44,58,50,54,65,40,50,20,20,32,57,30,30,22,39,71,76,70,8,8,14,20,21,53,63,40,31,31,38,1,57,18,73,76,81,31,31,74,13,87,62,20,25,21,8,8,44,2,82,76,4,100,37,3,63,69
Justin Reed,MIN,23.8,Forward,678,60,33,7,65,2,40,32,66,72,53,45,65,30,50,40,53,54,20,17,75,35,26,89,41,98,69,34,89,89,80,48,58,25,52,13,41,41,66,24,27,16,15,76,58,41,41,57,22,78,58,72,17,35,89,89,80,7,95,66,45,83,82,9,95,20,20,29,39,65,19,56,5,17,17,15,3,29,9,75,42,53,17,17,92,3,42,10,69,59,64,20,20,46,52,48,63,28,42,35,36,49,18
Justin Reed,BOS,23.8,Forward,258,57,0,2,53,0,50,2,13,80,12,0,40,5,7,3,43,95,97,99,92,33,29,53,82,35,18,56,53,53,70,16,22,39,33,54,82,82,85,88,60,80,72,46,58,82,82,22,59,78,78,22,61,43,53,53,41,21,67,70,31,86,27,10,39,97,97,94,35,83,86,67,88,99,99,91,46,86,80,84,93,95,99,99,39,41,26,23,67,87,84,97,97,94,79,91,95,78,93,82,81,77,3
Jason Richardson,GSW,24.8,Wing,2860,70,57,85,69,79,70,40,15,56,65,43,94,60,71,30,87,30,29,26,59,58,7,46,69,18,22,83,46,46,58,41,90,31,56,19,69,69,42,72,77,83,76,23,45,69,69,43,49,15,19,94,80,89,46,46,51,86,42,88,65,78,16,93,16,29,29,36,55,70,38,61,24,26,26,11,28,37,32,15,88,52,26,26,64,36,14,12,74,86,84,29,29,16,52,14,15,11,19,27,85,27,75
Quentin Richardson,NYK,25.6,Wing,1436,18,32,32,85,83,47,72,12,34,10,28,38,12,43,40,84,15,53,58,84,22,27,9,8,67,6,77,9,9,20,9,9,8,6,57,8,8,57,35,26,24,43,2,3,8,8,31,54,43,46,66,74,75,9,9,38,29,47,84,10,97,19,57,21,53,53,67,13,55,44,62,28,58,58,72,79,92,92,10,32,16,58,58,24,82,76,88,58,14,21,53,53,53,31,51,28,85,14,67,33,69,16
Luke Ridnour,OKC,24.7,Point,2608,85,81,67,54,46,56,58,95,37,63,37,46,50,81,75,62,84,47,61,4,97,11,95,55,97,89,32,95,95,95,97,83,69,95,13,55,55,2,99,97,99,3,96,67,55,55,30,100,56,98,3,5,2,95,95,12,31,4,15,76,20,18,33,8,47,47,27,99,20,27,23,55,61,61,100,30,6,10,93,2,20,61,61,3,22,92,76,87,68,79,47,47,30,47,38,2,6,2,92,22,96,38
Lawrence Roberts,MEM,23.0,Big,130,18,99,13,100,39,87,0,0,99,39,80,21,53,58,75,80,57,54,54,51,39,82,64,60,80,21,54,64,64,61,17,16,42,17,80,60,60,64,67,19,34,51,79,79,60,60,24,73,50,62,57,61,62,64,64,68,56,65,70,56,69,52,32,49,54,54,54,45,66,51,53,46,54,54,54,55,59,59,57,7,14,54,54,92,24,24,14,47,54,51,54,54,61,60,67,59,57,52,58,48,67,94
Bernard Robinson,CHA,24.8,Forward,1238,23,97,45,40,38,25,42,68,65,50,80,50,42,67,67,35,33,37,33,50,16,91,42,64,63,48,9,42,42,55,34,8,47,38,63,64,64,53,62,54,56,65,78,81,64,64,17,61,89,87,19,47,33,42,42,28,21,34,59,11,76,21,57,21,37,37,52,25,27,23,33,25,33,33,41,59,23,33,19,44,31,33,33,55,31,20,15,95,75,85,37,37,45,25,49,35,35,37,61,26,60,23
Clifford Robinson,BKN,38.9,Big,1847,28,63,60,0,1,61,56,45,4,10,13,40,30,73,84,91,83,66,66,62,53,76,83,66,55,69,75,83,83,70,60,24,57,27,82,66,66,81,57,24,33,69,57,69,66,66,83,27,73,56,29,9,12,83,83,74,45,56,20,64,16,93,36,85,66,66,62,33,71,62,45,74,66,66,76,20,64,37,54,58,59,66,66,62,33,54,43,55,49,51,66,66,83,74,81,65,91,58,82,55,82,37
Nate Robinson,NYK,21.4,Point,1484,15,60,12,94,40,92,85,29,79,42,42,71,54,6,0,31,37,51,20,83,55,78,31,39,29,42,72,31,31,28,36,32,67,47,74,39,39,72,18,8,6,95,20,60,39,39,60,39,24,22,70,77,79,31,31,77,40,84,96,19,94,37,46,53,51,51,32,76,40,87,79,74,20,20,5,90,16,50,42,59,52,20,20,34,79,37,56,71,50,58,51,51,31,12,44,49,23,65,26,31,35,54
Jalen Rose,TOR,32.8,Wing,1226,44,5,75,10,43,0,87,42,75,91,67,80,47,77,57,76,55,75,71,75,47,43,26,61,5,62,26,26,26,24,85,47,64,65,59,61,61,57,39,78,65,3,82,32,61,61,31,59,12,20,78,96,95,26,26,41,72,26,42,31,22,47,76,40,75,75,87,66,51,44,75,12,71,71,15,58,76,75,91,86,93,71,71,65,35,39,32,29,76,62,75,75,19,19,17,11,4,27,30,61,26,22
Jalen Rose,NYK,32.8,Wing,734,16,4,86,30,20,0,93,67,84,82,65,65,88,78,75,35,19,40,37,68,37,36,17,6,71,75,61,17,17,12,61,17,68,52,72,6,6,24,61,16,27,6,10,5,6,6,45,60,20,26,98,51,81,17,17,24,20,19,46,34,37,19,19,21,40,40,41,38,35,25,27,44,37,37,40,30,5,9,86,91,95,37,37,52,45,64,59,54,35,42,40,40,41,53,37,45,42,24,47,47,46,76
Malik Rose,NYK,30.9,Forward,1112,47,87,32,80,85,88,77,64,78,80,30,55,17,68,63,5,82,64,63,69,63,49,82,72,56,67,69,82,82,78,59,61,54,55,49,72,72,42,71,76,82,67,41,53,72,72,76,2,49,14,94,54,77,82,82,83,69,76,67,17,53,80,45,78,64,64,52,63,46,37,41,47,63,63,34,40,97,87,54,45,47,63,63,26,85,88,94,21,10,9,64,64,92,67,90,69,26,83,92,68,86,10
