player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Grant Hill,PHX,39.1,Forward,1376,65,46,73,19,6,58,33,43,52,38,19,58,40,67,73,69,89,79,93,47,19,58,82,90,13,76,61,82,76,80,86,73,51,82,69,67,84,84,46,48,49,81,12,12,6,88,75,86,82,70,94,43,31,85,9,81,89,79,79,67,22,59,49,27,82,87,92,84,95,69,82,87,33,75,79,86,61,14,22,79,97,84,97,71,32,90,97,82,95,42,54,83,81,81,32,0,23,33,79,98,100,56,13,19,50,26,48,25,38,8
Jordan Hill,HOU,24.3,Big,438,61,30,30,73,96,0,96,29,47,12,17,50,38,22,20,39,24,50,61,79,20,5,16,4,9,98,96,16,2,97,37,71,80,40,2,18,61,37,37,11,12,32,48,92,86,46,15,19,16,68,15,72,79,52,81,60,7,56,50,49,23,16,35,36,46,97,73,64,75,89,10,25,13,89,92,97,15,20,16,50,59,30,74,82,73,77,48,7,55,53,96,63,32,45,0,0,0,36,81,58,70,0,77,74,63,0,81,73,68,0
Kirk Hinrich,ATL,30.8,Combo,1211,69,29,31,11,40,0,49,23,16,11,64,0,60,27,71,49,41,49,72,47,9,27,41,17,49,77,49,41,24,72,74,61,59,57,44,15,22,10,25,19,14,91,10,23,11,86,27,51,41,43,71,14,53,89,25,26,54,10,49,51,7,31,38,25,70,93,72,37,54,72,20,40,28,66,37,47,55,75,71,49,88,38,93,97,44,94,45,36,66,80,58,38,78,76,76,28,54,29,7,56,16,96,69,93,67,54,9,24,24,22
Jrue Holiday,PHI,21.4,Combo,2177,56,82,69,76,29,71,58,26,36,24,73,60,36,58,49,71,62,47,48,39,49,21,73,55,76,45,41,73,62,68,24,58,41,75,52,11,67,35,51,75,74,47,27,34,27,39,91,83,73,46,46,31,34,78,9,52,36,52,47,52,45,62,13,31,8,30,23,71,46,60,76,76,43,65,48,56,79,37,49,47,39,82,39,77,84,47,17,66,28,49,33,51,80,69,14,86,77,56,84,64,80,24,20,13,49,77,73,60,67,64
Ryan Hollins,BOS,27.1,Big,147,55,2,43,7,2,0,34,0,98,30,75,11,96,17,32,7,56,22,22,92,2,57,91,82,58,62,98,91,93,70,18,12,17,25,74,22,92,72,89,32,62,80,12,51,25,97,13,44,91,60,44,62,67,43,65,51,62,46,22,53,3,4,5,4,17,28,5,52,8,56,50,54,29,54,38,40,77,72,76,22,20,24,31,30,39,51,38,27,44,100,99,34,4,8,0,0,0,97,11,14,4,0,0,0,100,0,10,8,1,0
Ryan Hollins,CLE,27.1,Big,346,45,3,21,25,1,0,44,23,96,94,16,25,50,6,9,9,30,4,12,4,93,5,95,50,100,63,85,95,96,58,5,39,70,22,40,47,88,81,0,92,12,48,72,9,22,70,84,86,95,80,5,79,6,16,23,95,36,95,4,2,93,82,91,73,98,26,90,34,65,12,0,0,32,99,2,33,84,69,78,4,12,79,23,3,85,3,51,50,87,44,18,83,37,69,0,0,0,89,30,23,14,0,0,0,46,0,17,14,22,0
Al Horford,ATL,25.4,Big,347,63,65,97,35,37,83,29,69,70,44,98,58,91,83,86,66,83,88,68,88,71,66,54,36,87,28,52,54,35,17,16,60,32,78,67,99,57,95,8,10,3,25,96,53,87,8,41,20,54,55,34,65,76,62,47,34,18,54,88,77,74,22,36,43,35,64,57,13,20,72,92,92,84,6,84,47,15,31,21,88,83,7,80,34,5,49,93,19,83,86,91,81,68,77,0,0,0,45,43,73,65,0,0,0,86,0,83,81,63,0
Dwight Howard,ORL,25.9,Big,2063,77,89,96,80,99,29,83,10,96,100,72,94,83,78,51,34,89,60,91,7,54,82,94,97,17,60,73,94,92,81,64,75,50,91,93,95,82,96,18,59,37,99,73,2,6,21,26,20,94,75,91,60,32,81,36,88,97,81,60,52,80,73,75,80,58,56,52,53,57,69,86,89,92,55,9,12,75,33,44,60,70,75,65,71,71,62,68,50,61,90,77,82,4,86,0,0,0,78,80,3,27,0,55,52,90,0,92,74,96,0
Josh Howard,UTA,31.5,Wing,972,55,49,21,82,89,70,73,40,58,70,34,67,15,34,20,42,36,33,15,69,67,46,54,27,90,52,50,54,50,77,96,74,92,23,20,28,31,22,3,93,52,79,26,28,21,41,56,51,54,37,70,53,19,88,24,58,60,71,33,20,67,47,85,59,88,39,34,26,29,97,2,8,41,90,61,87,28,19,18,33,28,23,51,6,2,7,65,41,83,11,59,71,25,41,0,8,10,42,96,96,98,4,12,8,18,10,68,37,44,3
Juwan Howard,MIA,38.7,Big,118,6,15,57,66,48,100,34,0,30,14,75,72,2,62,50,17,12,1,1,0,96,1,95,80,63,99,58,95,99,86,29,88,93,69,31,58,73,75,0,100,82,17,99,1,34,85,91,93,95,0,3,0,24,50,28,1,17,1,1,1,94,1,74,46,93,0,5,97,37,0,88,6,23,98,31,84,34,40,37,1,0,0,0,0,3,1,0,1,0,2,6,11,75,14,0,0,0,29,95,43,81,0,0,0,2,0,97,86,93,0
Lester Hudson,CLE,27.2,Combo,261,76,76,53,69,100,0,84,66,53,84,44,93,36,62,24,47,100,98,93,14,90,99,100,98,88,100,20,100,99,99,64,97,100,10,93,96,89,98,96,38,74,100,7,30,9,9,16,9,100,93,44,97,93,70,97,78,13,84,98,78,93,99,95,96,66,100,74,1,13,98,33,84,95,50,0,2,85,77,84,98,100,99,100,98,99,98,99,86,100,31,100,82,24,60,0,0,5,33,71,18,31,47,91,84,98,5,16,18,16,40
Larry Hughes,ORL,32.8,Combo,102,0,7,42,13,0,0,0,0,18,0,0,4,0,9,22,0,0,0,0,2,68,23,15,56,4,0,100,15,95,1,6,0,0,0,27,1,7,1,100,100,100,19,8,90,57,31,88,77,15,80,56,70,12,19,18,97,82,99,0,0,48,60,77,91,29,6,0,99,7,4,0,0,75,61,92,92,34,1,4,0,4,5,4,63,100,85,2,4,1,0,4,0,40,11,0,0,0,11,31,96,89,93,40,60,0,0,0,98,0,0
Kris Humphries,BKN,26.7,Big,2154,50,42,83,80,84,95,78,75,62,88,39,66,52,60,52,56,88,91,92,19,84,90,59,82,2,97,44,59,74,97,37,72,85,33,74,16,71,48,72,81,85,38,28,67,51,53,65,65,59,17,23,15,28,44,39,19,10,22,91,87,54,58,39,46,39,66,83,79,88,74,84,88,71,25,44,27,64,51,56,91,92,67,88,45,51,57,97,80,98,37,27,60,70,64,0,0,0,57,42,63,55,0,0,0,41,0,47,40,49,0
Serge Ibaka,OKC,22.1,Big,1786,99,22,61,88,39,55,16,41,36,24,60,34,75,7,6,48,33,18,26,11,91,4,72,80,44,36,93,72,78,33,32,74,52,85,97,58,83,79,65,10,19,15,82,42,66,58,75,74,72,61,33,52,36,50,40,63,41,46,18,16,90,98,93,96,40,57,37,50,42,42,33,26,61,92,95,98,1,2,1,18,13,96,5,37,64,43,13,97,6,81,84,43,77,67,0,0,0,49,29,79,62,71,58,60,81,0,52,77,21,66
Andre Iguodala,PHI,27.8,Wing,2194,70,91,92,47,91,68,92,4,84,91,21,68,69,97,100,43,58,44,46,45,35,67,73,95,60,7,26,73,87,27,26,31,16,72,79,93,32,77,92,82,93,59,59,6,10,84,89,93,73,77,55,92,30,8,51,89,75,95,44,56,33,64,6,9,18,41,52,44,50,21,80,67,14,40,63,54,63,82,80,44,55,88,39,38,48,24,71,80,54,82,92,40,45,41,88,82,86,64,23,77,65,18,51,34,72,86,84,72,82,91
Ersan Ilyasova,MIL,24.5,Big,1643,35,46,81,81,76,82,66,82,50,62,36,63,84,57,48,81,63,87,46,92,91,79,16,19,46,9,74,16,23,7,56,19,19,32,51,53,27,35,21,38,23,24,40,72,62,68,57,66,16,72,60,63,87,28,84,50,49,43,87,68,77,83,95,94,72,24,50,77,71,84,16,35,48,23,57,39,71,58,64,87,67,51,55,68,31,77,63,77,42,76,45,29,76,57,0,100,100,43,24,57,40,91,90,89,57,100,24,60,17,89
Kyrie Irving,CLE,19.6,Combo,1551,80,38,82,78,78,67,38,83,67,62,64,98,98,93,73,42,80,96,98,85,72,12,15,6,74,56,35,15,13,40,71,61,73,36,16,46,64,57,10,8,3,20,37,88,79,7,78,47,15,31,68,25,68,64,72,23,44,14,96,95,61,85,88,87,65,92,74,49,65,80,83,88,89,4,21,5,89,66,79,96,54,66,45,66,82,38,43,51,47,96,69,73,47,58,24,92,85,84,40,27,27,11,38,22,84,85,84,87,53,91
Royal Ivey,OKC,29.9,Wing,264,0,79,3,0,5,0,0,0,0,13,99,0,14,2,12,100,49,68,89,51,7,65,27,14,95,15,15,27,29,12,90,56,75,28,9,93,1,40,26,22,18,72,36,50,40,94,11,37,27,76,66,84,94,33,98,33,87,7,68,89,23,13,1,2,6,92,100,79,99,35,14,15,42,2,6,1,99,98,99,68,79,54,82,44,62,38,95,57,94,44,94,0,97,7,31,13,28,7,7,1,0,100,83,100,84,28,9,91,99,3
Jarrett Jack,NOP,28.0,Point,1526,59,9,69,44,86,81,61,88,55,91,39,77,78,73,55,86,10,19,21,74,27,8,21,26,26,72,21,21,38,81,31,76,76,62,5,60,30,40,73,45,62,68,27,34,26,74,51,65,21,1,19,1,0,20,1,14,44,18,19,19,47,12,22,18,53,17,72,30,51,4,67,24,9,79,77,87,69,52,57,19,41,26,75,27,60,45,62,43,87,73,63,89,77,89,46,63,62,22,92,81,97,33,30,30,80,60,77,63,67,52
Reggie Jackson,OKC,21.5,Point,405,31,67,72,94,25,0,0,0,17,25,47,28,9,11,17,58,48,36,67,13,9,64,70,65,84,25,46,70,59,53,60,88,79,91,29,10,58,24,87,79,91,84,31,27,24,65,26,36,70,20,51,20,65,38,84,13,61,5,36,61,8,2,2,3,11,47,99,74,97,9,28,16,49,8,1,0,100,97,99,36,43,4,70,53,6,50,38,1,56,11,20,42,50,47,0,14,8,50,27,27,11,89,72,84,31,8,64,89,27,67
Stephen Jackson,MIL,33.6,Wing,709,41,66,37,40,45,0,78,72,59,84,44,83,13,87,77,3,36,28,39,15,40,62,59,62,74,60,15,59,57,47,62,30,25,46,50,8,47,12,66,87,87,61,24,15,12,90,82,92,59,74,64,61,60,99,52,63,52,51,28,38,56,48,26,39,26,60,86,8,35,57,23,29,29,63,40,48,9,90,69,28,16,57,19,29,79,17,17,46,19,12,4,76,21,39,0,31,17,53,62,39,42,20,80,57,17,15,64,28,65,86
Stephen Jackson,SAS,33.6,Wing,471,65,94,41,24,94,0,73,72,84,61,27,66,72,62,50,5,23,27,72,34,4,38,39,53,64,43,8,39,40,25,33,65,72,50,36,84,67,86,1,55,16,40,1,93,43,34,82,71,39,56,13,78,31,9,72,75,33,87,27,54,16,2,87,22,100,53,87,6,44,34,68,53,89,19,3,3,55,92,87,27,4,2,29,35,7,67,5,6,22,57,20,99,28,88,0,32,37,71,46,17,21,43,69,56,69,37,78,84,80,67
Damion James,BKN,24.1,Forward,166,94,83,35,42,40,0,98,0,67,63,0,13,13,2,6,0,59,15,7,5,98,59,95,95,80,76,66,95,94,61,45,89,51,97,96,100,69,99,25,1,1,84,0,79,13,46,64,62,95,83,86,82,42,92,69,81,85,68,15,10,99,97,84,62,91,31,2,36,6,17,42,22,54,97,29,83,32,17,18,15,0,99,0,1,52,1,2,96,2,10,27,10,90,46,0,0,0,54,92,92,98,0,19,8,17,0,23,4,25,0
LeBron James,MIA,26.8,Forward,2317,73,96,98,58,94,54,92,57,90,100,73,100,94,100,96,50,98,99,98,98,27,98,55,51,79,43,25,55,13,59,56,23,18,38,26,90,11,47,96,47,85,18,36,88,79,78,33,50,55,98,90,98,96,76,93,89,67,91,99,97,38,97,51,70,25,94,99,88,98,48,77,72,43,41,65,55,29,62,50,99,99,97,94,98,94,94,90,91,72,90,92,94,75,83,65,69,74,71,77,77,79,19,27,23,96,74,98,81,98,100
Antawn Jamison,CLE,35.4,Forward,2146,60,29,48,69,48,83,69,23,46,71,67,85,29,60,44,96,66,98,94,100,27,10,1,1,56,23,34,1,2,22,55,7,13,17,6,36,7,7,21,11,9,5,39,95,88,17,80,61,1,27,87,23,29,29,29,41,96,35,98,97,20,81,90,74,88,91,87,33,76,99,29,78,58,3,48,7,91,81,87,98,61,46,67,44,74,45,66,70,64,25,50,69,17,35,71,46,56,40,81,58,69,29,56,44,25,56,19,27,23,42
Al Jefferson,UTA,26.8,Big,2065,70,39,80,24,81,71,93,80,17,22,81,93,42,84,61,99,95,98,99,99,1,20,43,67,42,6,76,43,61,8,19,15,1,86,67,86,29,67,67,47,53,33,50,47,46,53,78,74,43,51,64,39,54,28,57,42,69,28,98,100,0,8,4,0,66,84,98,95,99,58,99,99,5,76,79,86,60,75,73,98,59,44,59,51,29,52,51,64,50,45,68,84,60,81,0,0,0,14,94,66,91,0,63,60,48,0,90,80,87,66
Richard Jefferson,GSW,31.4,Forward,576,19,27,60,6,23,77,65,29,21,75,44,40,69,52,63,88,36,14,11,78,9,8,83,46,84,83,78,83,68,87,24,75,39,96,82,63,19,33,21,57,35,45,69,28,45,43,72,65,83,35,27,40,83,45,85,13,42,19,14,24,2,14,10,6,36,39,19,6,7,66,55,67,3,53,99,98,83,12,30,14,12,40,11,32,16,23,19,35,15,77,98,21,58,44,94,83,92,4,31,90,65,67,88,83,23,92,33,52,67,56
Richard Jefferson,SAS,31.4,Wing,1152,42,18,47,19,70,97,50,25,31,27,11,16,81,22,39,85,50,38,43,86,1,83,70,50,21,97,75,70,44,85,89,30,54,21,22,11,97,66,70,45,60,79,36,62,51,3,43,15,70,95,98,92,79,73,56,95,100,96,38,74,1,0,25,3,97,27,11,95,70,27,16,14,38,50,16,18,81,84,86,38,2,2,7,3,1,20,4,13,13,91,19,26,53,47,56,96,93,10,14,54,30,91,73,91,16,92,4,8,18,43
Jared Jeffries,NYK,29.9,Big,715,50,90,26,65,10,0,2,51,73,70,17,24,23,39,58,57,41,35,19,70,53,53,60,74,96,39,25,60,56,24,97,70,46,87,55,25,90,72,61,49,51,93,9,59,24,22,27,21,60,86,96,76,86,95,66,74,94,63,35,29,79,34,56,26,90,40,50,73,69,10,21,9,10,26,46,30,95,87,93,35,33,20,33,84,30,80,13,18,13,14,8,0,53,12,0,0,0,80,2,42,12,94,70,88,19,4,61,78,1,66
Charles Jenkins,GSW,22.7,Point,852,63,56,14,6,20,94,0,90,31,11,81,47,39,64,66,70,5,8,8,30,52,13,19,29,26,54,36,19,14,54,66,96,66,98,38,70,18,43,53,32,33,39,12,73,43,70,67,72,19,9,57,6,22,45,24,8,68,6,8,6,38,44,34,44,26,15,58,39,54,15,4,3,88,12,96,84,11,3,3,8,45,57,30,87,72,87,10,61,5,47,39,20,92,83,0,0,4,48,17,98,98,5,9,3,73,4,59,88,11,67
Brandon Jennings,MIL,22.1,Combo,2317,64,78,96,62,38,0,44,49,40,29,51,89,56,73,58,89,15,66,69,56,35,50,2,3,29,13,46,2,3,19,5,14,8,46,4,17,64,40,22,16,10,0,69,90,90,93,90,96,2,33,15,27,25,24,25,47,12,37,66,66,15,68,14,34,10,48,86,54,73,62,32,43,68,54,5,6,72,88,87,66,82,71,74,90,92,79,66,75,62,56,40,69,60,64,31,39,46,62,67,16,24,31,67,56,60,46,64,31,82,89
Jonas Jerebko,DET,24.7,Big,1370,17,60,35,28,29,41,56,87,33,40,48,49,68,33,30,65,64,64,57,31,41,92,54,41,73,69,56,54,40,66,94,79,54,89,54,11,76,43,2,70,25,82,32,23,20,54,44,46,54,57,93,32,56,90,29,54,84,41,64,67,39,53,29,14,74,81,36,52,43,33,37,29,58,35,34,28,48,72,67,64,48,90,19,59,65,35,42,91,23,65,56,61,81,73,58,32,50,39,31,44,33,94,91,91,75,52,15,20,39,66
Amir Johnson,TOR,24.5,Big,1537,67,35,25,72,44,83,57,54,29,49,86,33,92,70,84,16,88,82,62,63,85,63,77,89,34,19,90,77,59,33,72,63,19,92,96,80,29,56,41,65,62,56,25,56,38,62,52,59,77,95,92,93,68,74,74,96,89,93,82,73,59,69,46,58,27,89,49,78,72,10,44,21,63,28,88,75,24,20,18,82,53,58,40,33,53,30,73,69,61,91,91,84,57,68,0,0,0,60,27,63,47,82,68,73,91,0,42,47,25,98
Armon Johnson,BKN,22.7,Combo,115,0,47,38,4,58,0,100,0,20,0,0,22,29,40,53,100,89,41,4,99,92,30,98,96,2,100,85,98,62,99,93,100,99,91,94,24,93,83,9,75,52,95,0,8,0,92,97,99,98,99,68,98,51,0,63,99,61,96,41,12,97,70,89,96,32,7,17,3,4,78,12,26,50,94,36,80,22,28,22,41,71,2,88,13,1,15,82,2,94,38,27,100,0,56,0,0,0,98,96,20,64,0,2,0,44,0,100,60,87,100
Carldell Johnson,NOP,28.8,Point,105,0,100,9,22,13,0,97,0,0,64,100,41,0,50,58,48,48,37,70,51,2,85,67,68,46,95,29,67,4,84,88,96,90,95,92,44,55,49,71,21,29,100,77,92,93,6,0,0,67,100,90,99,100,100,99,93,47,97,37,65,4,3,4,4,7,8,95,54,90,0,98,93,4,87,64,84,4,95,78,37,53,9,98,93,20,97,13,5,6,8,3,2,94,20,0,0,0,23,91,8,39,39,89,83,3,0,9,5,45,2
Ivan Johnson,ATL,27.6,Big,833,14,96,27,38,52,60,80,58,74,75,95,59,82,45,41,16,35,35,42,7,69,59,52,44,94,14,19,52,62,12,63,36,38,43,13,49,76,72,26,67,54,50,71,27,47,68,47,55,52,38,40,57,38,71,59,45,30,55,35,28,85,20,80,75,74,66,28,91,75,10,36,12,51,25,76,57,19,59,43,35,17,14,29,8,62,11,37,10,52,76,90,25,44,30,0,0,0,60,28,65,49,0,71,68,76,0,23,31,12,66
JaJuan Johnson,BOS,22.7,Big,206,80,29,55,22,4,92,14,0,1,0,99,68,6,19,11,69,14,8,16,3,76,7,57,59,69,10,71,57,56,2,13,32,6,76,72,84,98,98,34,5,5,9,80,87,90,81,19,38,57,82,55,83,97,13,96,24,90,25,8,1,87,72,88,93,48,83,7,14,6,91,10,44,40,63,73,76,35,37,34,8,98,65,99,98,60,97,80,28,89,10,79,44,29,24,0,0,0,12,57,94,94,0,0,0,11,0,32,71,19,0
James Johnson,TOR,24.7,Forward,1519,98,94,15,67,54,48,71,31,48,13,44,67,35,85,79,15,40,40,49,29,30,44,54,26,93,35,70,54,58,28,35,22,22,29,14,69,39,56,13,81,54,45,33,84,70,38,32,32,54,56,54,44,70,82,60,38,20,31,40,34,31,91,83,71,86,59,80,27,49,81,9,19,93,54,34,37,8,29,17,40,72,94,42,64,77,40,70,89,39,46,40,77,19,38,21,63,49,79,48,73,60,38,21,21,44,49,81,90,44,75
Joe Johnson,ATL,30.3,Wing,2119,30,24,99,59,21,0,77,83,28,97,31,96,85,90,72,70,92,95,91,97,13,57,47,47,30,47,77,47,48,37,64,51,55,44,77,42,68,60,64,13,19,37,87,29,63,20,68,50,47,59,81,54,93,87,78,22,45,29,95,93,26,89,74,44,95,95,74,35,53,55,86,83,76,65,34,45,73,21,34,95,89,94,68,89,56,90,72,93,37,84,88,94,66,91,69,74,80,21,87,70,83,54,48,48,79,78,83,53,91,69
Wesley Johnson,MIN,24.3,Wing,1458,97,20,34,23,52,96,78,24,16,5,87,14,21,15,28,26,25,36,50,24,56,3,36,21,23,73,80,36,17,75,53,68,56,71,57,52,31,37,7,15,6,56,16,13,7,84,96,96,36,43,30,50,49,62,58,43,23,43,36,38,50,47,46,55,38,56,91,13,54,36,57,49,42,50,76,72,31,41,36,36,26,64,26,19,36,14,43,62,49,33,90,67,44,43,16,46,29,33,9,78,56,74,63,67,53,30,35,21,38,60
Dahntay Jones,IND,30.8,Wing,920,49,16,2,41,42,66,64,76,87,37,65,32,72,53,60,30,10,18,17,23,22,81,23,8,91,15,41,23,24,11,41,12,15,26,9,32,60,51,43,4,7,77,69,25,40,87,10,28,23,63,23,68,30,7,42,77,52,74,18,30,24,21,18,23,33,46,9,11,5,71,56,66,55,16,80,54,83,23,43,18,15,43,17,48,59,43,14,62,17,47,25,24,10,11,53,0,96,79,65,35,47,85,9,31,15,96,60,78,45,36
Dominique Jones,DAL,23.0,Point,204,94,61,8,77,92,0,97,0,97,67,47,33,20,59,72,6,1,1,3,7,14,70,14,49,7,4,69,14,70,3,2,3,3,27,98,11,81,42,4,30,9,23,83,61,81,18,53,39,14,7,11,10,88,20,90,2,87,1,1,3,14,75,2,36,0,12,7,5,2,53,6,10,79,45,11,11,92,45,70,1,65,86,38,96,61,94,36,97,44,9,52,11,2,2,0,0,0,98,80,13,31,42,11,9,17,0,20,9,8,2
James Jones,MIA,31.1,Wing,578,73,29,45,15,11,0,27,0,13,80,0,3,94,5,22,98,31,31,53,16,7,48,50,50,38,63,44,50,52,31,59,95,85,97,10,7,65,22,22,97,90,67,31,32,27,46,71,65,50,33,24,22,11,37,14,69,62,54,31,50,12,7,8,11,10,77,14,31,19,25,89,66,17,11,47,20,95,86,92,31,30,27,58,5,52,7,74,37,90,91,0,19,17,14,25,99,90,0,6,37,16,98,91,97,1,91,0,0,9,3
Solomon Jones,NOP,27.3,Big,193,44,52,18,60,6,90,2,0,63,83,0,51,25,54,55,23,3,5,1,91,11,42,11,13,9,99,1,11,1,100,22,99,100,67,56,99,35,92,0,64,1,17,77,22,44,100,52,89,11,35,1,39,90,73,57,7,0,13,5,6,31,1,10,18,13,72,67,0,0,1,93,7,13,49,83,78,21,78,64,5,34,7,92,48,4,98,31,24,35,12,8,34,59,49,0,0,0,48,44,71,63,0,0,0,14,0,18,20,29,0
DeAndre Jordan,LAC,23.3,Big,1789,92,18,52,84,68,94,76,15,58,80,63,9,96,1,2,25,80,70,82,77,51,7,70,87,7,34,100,70,76,43,46,55,57,47,32,74,80,84,73,78,82,71,43,13,14,39,85,78,70,89,24,92,82,59,75,82,14,89,70,79,31,83,71,81,37,65,71,86,88,39,59,51,90,18,58,37,13,31,19,70,47,92,22,32,64,56,55,94,13,98,72,57,100,69,0,0,0,98,9,9,2,75,0,58,98,0,55,35,81,0
Cory Joseph,SAS,20.2,Combo,227,82,24,78,58,22,0,0,0,31,73,76,11,2,36,62,60,1,17,4,65,81,50,0,0,5,62,62,0,0,31,99,72,58,80,24,1,44,3,8,0,0,57,33,41,32,98,24,67,0,1,98,0,17,21,4,2,99,0,17,7,68,62,70,67,59,2,16,88,42,12,16,7,7,81,52,72,20,93,83,17,42,52,29,42,100,39,40,52,29,2,2,20,64,36,0,0,0,31,51,93,91,60,27,38,2,0,18,2,29,0
Chris Kaman,NOP,29.5,Big,1367,80,24,84,32,75,0,84,81,14,34,48,96,22,93,70,27,72,69,81,24,58,22,56,51,69,25,94,56,63,25,10,34,7,88,66,30,53,38,90,32,68,8,40,77,67,57,87,85,56,40,21,57,12,33,41,66,36,68,69,73,49,47,25,42,23,33,49,87,77,95,89,97,72,37,50,42,61,34,40,69,55,53,50,57,39,68,48,59,35,20,8,53,88,73,0,0,0,18,88,78,89,0,0,0,22,0,60,66,53,0
Enes Kanter,UTA,19.4,Big,823,36,27,60,88,83,66,47,44,88,50,75,47,58,2,1,26,4,2,3,1,99,77,43,31,36,85,48,43,41,92,51,60,86,15,55,27,73,50,35,48,37,14,95,59,87,21,48,33,43,19,23,27,10,62,10,46,25,55,2,0,100,88,95,99,19,14,6,6,2,8,1,1,96,37,26,22,41,13,17,2,53,44,64,57,56,70,61,30,60,47,40,30,37,27,0,0,0,83,48,28,22,0,0,0,49,0,95,95,53,0
Jason Kapono,LAL,30.7,Wing,254,0,3,25,1,1,0,0,0,0,0,99,4,17,12,38,61,82,75,90,62,43,19,74,92,39,30,5,74,85,7,99,14,39,6,59,75,59,73,84,92,95,30,59,81,80,6,60,32,74,88,100,41,40,87,7,93,97,61,75,93,41,0,28,21,60,55,76,93,92,26,93,81,26,7,43,13,88,91,91,75,9,1,3,5,0,0,30,3,25,19,4,0,97,98,0,0,15,3,8,97,76,93,47,80,56,14,16,99,17,3
