player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Kevin Garnett,BOS,31.5,Big,2318,58,98,97,26,89,74,73,84,37,88,17,96,85,99,90,85,99,94,96,95,10,35,88,88,12,84,92,88,79,91,89,94,92,84,85,96,45,87,85,22,45,41,50,21,23,80,82,86,88,67,81,73,77,25,64,51,68,58,94,98,5,72,51,13,92,95,89,93,95,79,74,84,37,95,70,92,16,12,10,94,31,95,20,3,21,6,81,94,73,81,91,90,89,96,0,0,0,15,72,87,90,0,74,72,83,0,47,16,58,0
Pat Garrity,ORL,31.2,Forward,243,10,20,20,25,15,0,17,0,3,10,0,33,2,20,27,2,24,3,2,40,24,23,96,97,92,2,87,96,97,14,42,97,90,96,100,33,92,86,89,22,43,29,50,53,53,75,58,64,96,71,29,89,77,51,96,72,42,70,3,7,27,1,2,1,29,7,0,3,0,72,29,46,13,26,93,83,17,68,47,3,2,23,4,2,24,1,7,24,14,5,98,55,43,45,0,2,0,3,42,70,60,68,90,87,18,0,3,2,35,8
Pau Gasol,LAL,27.3,Big,917,63,17,99,37,39,28,96,82,65,92,76,85,98,98,93,94,95,90,84,95,24,39,81,93,28,21,71,81,93,40,58,54,53,53,91,96,69,91,82,37,52,37,22,71,55,17,74,55,81,39,81,34,18,67,19,47,58,52,90,81,28,25,75,8,100,54,82,60,81,19,90,82,90,79,33,52,40,8,11,90,89,57,88,76,42,82,86,42,80,93,96,88,87,92,0,0,0,52,85,34,59,0,0,0,92,0,53,10,84,0
Pau Gasol,MEM,27.3,Big,1430,56,6,98,27,44,92,72,90,56,94,75,91,75,93,83,90,95,75,91,21,9,96,95,83,59,80,82,95,96,84,93,58,68,42,53,84,5,21,58,95,91,83,21,6,2,33,96,89,95,18,85,7,26,69,20,25,85,13,75,86,11,80,54,59,43,97,99,10,71,10,90,62,86,90,22,51,38,11,17,75,53,78,51,21,84,20,72,68,66,60,76,78,57,66,0,0,0,36,71,69,75,85,80,81,63,0,83,67,77,75
Rudy Gay,MEM,21.2,Forward,2990,83,72,65,48,38,67,67,64,43,63,45,85,70,55,22,55,19,64,41,84,64,22,4,2,24,56,32,4,7,56,28,24,73,5,11,13,25,10,20,25,14,21,44,79,74,24,64,47,4,8,14,14,13,19,28,12,30,18,64,60,63,34,77,82,49,43,9,97,69,76,30,42,34,87,61,80,38,27,30,64,20,10,32,49,4,80,15,35,17,70,65,83,95,90,88,45,49,40,82,47,57,42,65,53,82,49,93,83,95,88
Mickael Gelabale,OKC,24.4,Wing,353,79,9,69,76,45,0,0,0,14,22,98,40,42,61,68,36,70,55,45,47,82,55,76,88,59,25,42,76,43,30,38,84,64,87,92,52,89,86,23,78,60,0,87,90,95,94,53,74,76,94,49,88,39,98,13,97,12,95,55,42,59,48,18,74,4,17,84,5,18,62,100,100,81,50,36,37,73,17,36,55,98,62,92,90,70,87,99,69,92,50,47,99,20,60,0,0,100,50,92,69,82,44,23,23,43,100,71,35,73,64
Devean George,DAL,30.2,Forward,772,63,33,18,32,65,0,28,49,13,50,10,15,13,27,55,82,22,27,23,52,77,28,33,64,17,60,38,33,61,36,33,24,25,43,5,97,37,84,79,94,96,45,85,32,58,27,57,45,33,14,74,3,87,57,86,3,65,1,27,27,84,24,53,70,27,43,31,23,19,18,85,61,4,91,69,88,55,58,59,27,17,17,23,9,5,12,39,26,42,15,23,12,15,12,3,98,51,22,67,63,58,78,55,58,7,51,57,48,75,62
Daniel Gibson,CLE,21.7,Combo,1742,72,20,38,52,14,0,50,63,44,30,36,6,96,14,44,42,87,85,83,77,29,70,70,54,54,72,21,70,35,50,91,75,69,71,30,17,52,27,92,66,88,82,58,45,49,80,8,22,70,92,91,82,78,51,65,90,86,79,85,90,48,22,40,31,57,68,57,66,64,74,66,78,50,58,26,29,82,64,73,85,21,20,33,56,66,42,16,20,34,96,28,18,84,60,71,98,98,10,24,24,18,98,70,92,40,98,14,72,16,42
Eddie Gill,BKN,29.2,Point,134,97,88,5,0,98,0,95,0,45,70,0,8,88,75,97,39,41,1,1,18,32,0,99,100,94,1,41,99,100,2,70,17,11,79,95,92,100,100,79,99,99,14,88,87,94,25,19,18,99,91,82,88,100,95,100,26,91,12,1,0,57,1,1,12,2,2,47,4,5,39,3,4,13,28,92,82,50,46,47,1,88,0,98,99,23,100,36,0,4,80,9,0,100,100,0,0,0,31,3,27,8,31,100,98,83,0,42,8,55,91
Manu Ginobili,SAS,30.3,Wing,2287,76,92,63,52,87,78,74,88,83,99,23,98,94,98,85,28,94,89,90,43,53,95,79,74,68,60,22,79,77,45,11,50,29,76,86,47,74,70,40,71,61,48,45,97,95,12,4,3,79,36,37,42,39,7,80,49,46,47,89,92,60,93,86,67,92,78,67,61,68,17,91,49,83,12,3,2,84,94,95,89,28,90,9,23,77,5,44,87,38,86,68,63,73,73,69,82,82,48,61,28,35,34,83,67,78,80,90,91,96,89
Gordan Giricek,PHX,30.4,Wing,413,7,12,21,41,17,0,59,0,18,15,70,49,87,49,46,30,84,9,6,50,70,5,99,99,90,85,33,99,98,78,96,93,83,91,99,69,98,96,31,96,91,84,76,7,15,46,61,57,99,68,97,65,85,86,64,44,87,50,9,22,66,76,13,72,5,6,26,39,28,93,6,16,3,80,82,90,77,47,60,9,4,45,3,74,61,91,1,20,0,91,100,88,63,87,97,29,71,18,79,74,80,63,53,50,90,71,68,50,65,71
Gordan Giricek,UTA,30.4,Wing,270,16,88,60,17,43,0,21,0,1,20,99,48,15,30,23,6,25,16,6,53,78,26,65,25,32,95,76,65,42,93,62,41,51,34,73,54,31,38,41,25,21,51,70,90,92,10,10,7,65,54,70,50,41,87,37,55,87,62,16,15,73,76,78,58,82,15,84,14,38,93,2,5,47,44,81,74,1,73,27,16,18,42,12,22,99,8,53,12,37,22,11,22,84,71,0,13,25,41,41,68,60,41,65,54,26,39,30,3,39,86
Ryan Gomes,MIN,25.2,Forward,2424,13,42,85,68,85,52,45,87,57,23,73,53,68,58,53,77,76,85,74,91,55,51,43,29,32,52,74,43,45,51,54,34,38,31,41,15,75,57,34,55,46,1,35,84,75,97,86,95,43,48,84,28,34,60,16,54,77,44,85,74,44,48,53,44,63,76,50,72,61,68,84,87,10,43,85,81,70,49,59,85,94,52,95,91,65,93,88,61,92,55,48,88,88,93,47,31,35,32,73,78,82,50,47,40,65,35,47,52,40,52
Drew Gooden,CHI,26.1,Big,556,59,51,64,67,70,97,74,88,44,8,53,86,45,82,61,78,61,61,90,63,7,17,57,11,15,100,73,57,4,100,85,98,99,60,41,36,3,4,38,30,26,46,5,26,6,80,98,97,57,93,14,92,68,32,71,95,7,89,61,80,6,15,49,35,66,84,81,92,94,75,92,92,40,90,88,97,1,15,4,61,60,15,65,74,19,87,54,22,46,33,44,67,36,40,0,0,0,40,68,64,67,0,71,67,34,0,91,55,88,0
Drew Gooden,CLE,26.1,Big,1554,24,49,84,36,80,85,87,66,37,43,57,70,27,37,18,53,29,26,10,55,79,37,54,55,56,36,63,54,59,19,14,42,50,35,66,55,61,64,8,38,15,39,4,55,17,89,86,93,54,79,12,87,99,64,97,17,3,38,26,13,68,53,35,68,15,21,88,1,3,97,39,83,51,84,72,84,59,5,11,26,85,35,81,97,77,90,34,20,43,22,45,39,56,37,0,0,0,29,67,76,82,79,60,69,24,0,66,39,68,0
Ben Gordon,CHI,24.6,Combo,2265,28,6,70,46,52,58,58,95,58,94,42,80,78,36,14,66,18,60,21,84,72,60,4,32,1,26,13,4,12,19,16,15,9,51,28,45,49,47,19,60,39,38,36,39,34,58,80,77,4,9,48,7,8,48,5,26,71,24,60,41,65,70,40,59,28,19,73,27,37,63,18,25,15,54,44,45,71,84,81,60,72,55,64,55,38,71,77,92,64,70,26,76,76,90,86,81,87,20,62,86,82,58,60,54,56,91,42,42,24,76
Joey Graham,TOR,25.4,Forward,237,0,2,7,85,68,0,77,94,83,67,0,80,17,32,13,12,4,11,30,27,25,22,11,23,36,76,8,11,6,39,21,5,61,0,21,16,17,9,73,53,66,57,87,12,33,4,92,60,11,97,5,98,44,99,10,98,1,97,11,29,16,54,19,80,2,3,21,64,51,87,97,98,55,46,93,89,35,4,7,11,53,38,79,28,0,99,69,93,66,8,2,18,82,38,0,0,0,75,80,87,88,0,7,3,10,0,15,5,30,8
Danny Granger,IND,24.5,Wing,2863,98,64,34,59,85,84,91,87,76,69,66,77,78,35,15,45,40,61,72,27,19,81,22,37,19,19,78,22,35,29,13,33,26,55,59,71,88,90,32,3,3,8,52,61,60,46,89,82,22,55,33,49,21,49,23,67,26,60,61,80,20,31,20,18,40,49,53,88,82,76,50,61,57,23,70,48,19,67,48,61,25,44,22,29,13,27,21,65,18,69,45,74,62,72,93,72,76,46,51,48,51,20,79,60,58,76,59,74,64,29
Aaron Gray,CHI,22.9,Big,536,33,89,7,93,56,64,9,21,83,68,81,89,66,86,71,17,79,78,92,32,61,59,63,61,13,71,16,63,28,53,85,75,64,73,13,34,73,66,13,96,84,90,47,42,43,7,27,15,63,68,68,70,73,10,80,66,82,68,78,77,66,70,76,93,28,65,90,50,74,94,76,91,90,74,1,8,60,75,71,78,84,33,87,55,53,61,80,36,81,70,33,94,18,88,0,0,0,79,75,18,29,0,0,0,72,0,95,70,94,0
Gerald Green,MIN,21.8,Wing,326,64,34,9,50,91,0,0,78,58,37,9,84,14,76,50,10,48,17,13,90,13,45,87,96,2,84,43,87,76,50,66,70,69,56,70,97,96,99,28,79,56,92,31,67,56,0,39,6,87,100,75,99,97,34,95,97,96,96,17,17,33,60,57,79,25,18,3,55,10,96,12,30,41,8,63,27,46,87,80,17,80,45,89,79,67,70,73,32,90,7,5,21,11,10,0,46,78,16,60,92,90,43,51,43,0,77,41,29,67,3
Jeff Green,OKC,21.2,Forward,2190,68,13,57,38,42,43,33,47,82,55,53,58,23,37,28,13,32,49,53,49,45,58,25,29,5,73,72,25,15,62,74,54,61,44,21,28,15,11,64,89,89,41,55,62,63,68,30,42,25,58,55,55,21,59,17,79,55,81,49,63,52,39,38,36,51,79,66,48,55,58,13,17,54,75,63,73,32,22,21,49,40,44,42,39,72,61,37,64,37,18,55,47,23,28,35,0,14,67,93,55,80,45,22,23,32,14,72,40,73,8
Willie Green,PHI,26.3,Wing,1958,61,46,82,13,23,47,8,39,38,34,88,82,33,59,30,56,56,57,91,18,70,1,55,17,19,93,93,55,21,95,49,48,68,23,28,45,35,36,12,33,13,46,5,44,15,53,93,90,55,72,23,85,55,67,70,77,13,86,57,42,36,71,84,91,48,76,64,91,92,28,81,64,82,71,31,42,29,31,28,57,93,71,81,83,46,83,88,83,71,34,71,52,40,40,11,19,15,66,85,58,73,17,38,29,63,14,56,27,57,63
Adrian Griffin,CHI,33.3,Wing,176,32,82,17,92,27,100,53,0,46,0,70,30,0,57,70,0,54,51,77,14,46,46,57,88,92,2,17,57,37,1,63,62,33,77,100,51,2,3,26,88,80,83,71,30,45,88,8,26,57,98,33,99,35,66,32,99,34,100,51,40,46,30,40,31,52,69,8,75,45,53,94,92,94,33,47,35,14,23,15,51,85,62,98,20,60,40,95,48,99,2,2,58,45,53,0,0,0,73,100,56,96,0,0,0,3,0,80,55,50,0
Richard Hamilton,DET,29.7,Wing,2416,17,63,65,67,8,0,9,81,27,91,80,85,68,92,87,63,51,61,87,71,11,12,37,31,44,18,87,37,41,26,16,17,10,55,29,43,87,85,4,25,8,29,41,50,46,84,64,73,37,64,58,63,61,57,66,57,61,53,61,79,8,61,7,12,19,73,74,85,89,92,43,72,35,63,48,55,67,55,61,61,74,84,70,57,60,42,75,89,79,70,55,86,94,97,92,81,95,29,90,97,98,37,18,12,72,97,38,36,33,28
Anfernee Hardaway,MIA,36.3,Wing,319,11,99,44,2,28,0,90,0,7,13,0,7,16,87,100,19,53,22,14,34,49,84,87,94,91,7,50,87,97,8,23,57,11,95,54,96,78,93,83,71,84,47,39,58,52,31,62,49,87,0,28,1,5,70,5,0,35,1,22,21,47,42,59,40,80,42,96,2,21,3,16,4,60,87,29,55,59,28,40,22,42,59,32,0,76,0,96,17,98,17,1,84,26,49,0,0,86,22,87,66,79,52,57,49,2,86,51,99,61,3
Matt Harpring,UTA,31.4,Wing,1359,58,61,18,97,59,94,81,18,87,100,69,68,61,38,22,14,9,13,8,23,96,43,20,60,37,30,10,20,30,40,66,40,40,47,87,44,33,31,43,20,22,95,63,12,18,56,20,28,20,32,73,35,65,45,56,19,76,27,13,9,95,17,69,79,36,26,82,10,18,56,11,15,3,53,92,91,60,54,57,13,16,6,28,29,17,68,16,13,11,54,84,69,53,59,0,0,0,84,62,93,92,6,0,2,82,0,16,19,6,3
Al Harrington,GSW,27.7,Big,2176,2,82,58,4,47,45,3,79,14,28,54,81,67,75,60,100,63,58,52,65,36,41,63,15,42,99,64,63,29,98,97,97,100,19,18,16,50,24,49,28,31,75,44,27,26,74,44,54,63,30,59,34,61,48,57,21,57,26,58,61,29,43,18,38,15,29,83,31,52,51,78,70,48,32,48,36,17,85,67,58,82,53,63,17,19,33,94,65,75,69,55,27,50,33,80,73,79,19,8,42,14,96,95,96,46,79,45,89,88,75
Othella Harrington,CHA,33.7,Big,162,36,1,2,34,60,0,48,0,55,78,0,44,21,17,13,12,89,15,27,24,56,9,99,98,91,96,21,99,98,60,93,16,57,3,87,76,89,92,76,87,93,99,17,4,2,90,25,47,99,86,83,72,95,97,85,82,43,76,15,18,71,74,91,96,32,55,88,29,56,99,2,20,8,91,74,90,21,56,42,15,36,53,44,3,63,4,95,40,91,19,14,96,25,66,0,0,0,13,93,70,92,0,0,0,20,0,61,94,34,0
Devin Harris,BKN,24.7,Point,835,83,70,53,42,53,0,80,65,92,56,53,86,77,77,41,38,94,94,98,55,56,95,70,42,87,28,71,70,52,47,96,53,57,44,46,31,80,64,4,60,24,29,28,64,52,78,58,66,70,80,95,63,90,61,91,52,83,35,94,88,57,76,97,54,100,94,94,84,95,71,43,58,99,9,28,11,63,21,34,94,92,77,91,61,11,63,92,87,92,59,81,53,30,33,0,50,40,84,50,16,19,39,63,56,77,40,66,23,66,95
Devin Harris,DAL,24.7,Point,1171,33,86,16,59,14,0,61,58,97,83,52,78,94,55,33,27,93,94,77,99,52,59,65,72,74,26,25,65,54,18,26,21,16,48,90,39,62,59,3,75,19,34,16,38,22,71,91,92,65,97,39,98,97,20,92,92,13,94,94,91,30,100,42,24,65,83,99,65,93,33,16,13,97,60,24,29,22,11,11,94,94,100,76,95,93,97,78,100,43,81,75,64,48,58,0,68,58,98,59,14,20,28,20,20,89,62,45,20,28,52
Michael Harris,HOU,24.4,Forward,132,55,83,43,100,82,100,97,0,60,15,97,57,67,0,0,10,68,48,62,19,83,19,80,90,94,14,21,80,74,12,39,62,60,58,95,54,79,75,99,45,86,35,92,98,100,45,0,0,80,97,51,96,66,2,67,99,87,98,48,54,89,42,48,71,19,85,1,5,2,2,96,75,99,1,38,6,4,71,39,48,74,21,95,3,0,5,98,66,99,67,100,12,0,3,0,0,0,98,83,18,42,17,12,13,93,0,75,67,0,0
David Harrison,IND,25.2,Big,657,94,77,3,17,3,50,2,13,90,67,68,49,61,9,4,7,53,55,71,23,84,66,45,87,50,24,28,45,60,33,80,81,85,60,97,83,34,60,21,41,24,97,23,14,8,42,41,40,45,43,91,31,76,10,82,26,93,12,55,33,81,69,68,42,86,77,83,48,73,64,63,67,52,87,50,74,36,20,21,55,95,75,88,32,18,29,96,65,89,75,63,68,33,45,0,0,0,72,63,33,36,0,0,0,75,0,92,80,82,0
Jason Hart,UTA,29.5,Combo,529,38,78,6,12,68,92,64,89,46,84,88,16,4,48,86,62,12,9,3,26,97,35,41,90,81,16,1,41,66,28,18,74,40,88,91,46,81,76,90,35,62,79,73,48,58,38,13,18,41,37,20,36,13,46,10,65,15,69,9,3,95,13,79,57,81,38,58,5,6,23,18,14,1,77,99,100,64,14,26,9,15,9,20,96,26,95,2,8,0,0,24,8,12,6,0,0,27,30,48,98,98,26,18,16,0,27,26,2,46,2
Udonis Haslem,MIA,27.4,Big,1799,4,47,86,24,85,28,23,87,22,47,36,37,44,49,53,84,59,69,72,37,63,77,39,19,50,80,62,39,30,82,71,88,92,57,38,49,36,39,11,58,32,32,64,72,76,20,50,38,39,35,52,23,65,39,65,27,38,11,69,58,57,85,87,74,85,97,47,68,60,49,35,36,81,93,70,89,10,2,1,69,63,79,54,64,85,40,59,70,60,35,58,34,75,58,0,0,0,22,28,93,88,0,0,0,34,0,17,37,25,0
Trenton Hassell,BKN,28.7,Wing,289,43,2,11,33,18,99,61,0,0,9,100,1,2,8,61,26,3,29,16,76,29,34,1,1,11,56,42,1,1,48,40,10,35,6,54,3,10,1,3,10,2,50,57,43,48,39,60,52,1,18,34,16,50,94,15,9,12,18,29,26,25,3,8,6,40,6,31,88,80,9,19,8,20,63,83,84,19,45,34,29,73,11,80,16,39,34,90,29,87,4,8,58,27,32,0,0,0,11,43,100,99,16,6,4,7,0,32,90,15,3
Trenton Hassell,DAL,28.7,Wing,434,8,27,5,46,10,0,21,0,2,1,0,2,27,23,86,15,31,3,3,36,13,36,97,92,72,89,68,97,94,85,58,78,41,89,69,94,53,83,39,98,91,76,51,90,86,1,20,3,97,73,68,66,93,96,74,11,64,23,3,3,9,9,34,21,57,32,0,48,5,67,3,2,4,67,33,43,70,95,94,3,32,12,33,9,0,16,63,19,49,43,0,52,100,100,0,0,0,10,84,99,100,10,0,3,66,0,20,99,14,3
Spencer Hawes,SAC,19.5,Big,874,63,20,25,47,55,0,40,43,11,21,19,63,26,66,56,55,19,32,52,48,24,12,21,34,40,46,34,21,42,29,40,55,54,48,22,74,79,84,40,32,28,17,14,86,64,67,61,63,21,8,26,7,7,13,15,25,74,15,32,34,34,62,43,69,18,48,66,74,72,84,42,64,16,99,30,85,46,31,37,32,88,64,83,76,63,67,82,71,81,33,28,61,83,78,0,0,7,29,69,68,72,91,86,87,43,7,74,48,72,99
Chuck Hayes,HOU,24.4,Big,1523,37,100,26,53,69,66,44,0,7,2,98,4,44,69,98,10,79,37,68,29,19,11,96,77,88,87,69,96,79,83,98,87,92,59,89,61,43,51,24,67,55,55,8,73,40,58,54,55,96,95,96,88,96,93,84,77,93,72,37,53,21,59,38,19,71,53,89,38,71,42,80,73,22,82,33,58,34,80,67,37,31,90,20,8,17,6,58,85,55,67,47,29,0,23,0,0,0,87,70,0,16,0,70,67,69,0,24,13,41,0
Jarvis Hayes,DET,26.2,Wing,1145,14,69,12,56,48,76,97,38,13,7,41,58,43,16,10,83,15,27,48,10,66,40,15,52,47,39,2,15,30,33,29,28,53,13,44,51,26,30,53,86,84,61,73,62,74,26,19,18,15,47,11,54,30,8,49,55,26,52,27,43,73,47,39,80,8,44,44,44,40,46,58,54,53,53,42,43,65,51,57,27,15,22,19,23,52,32,26,21,26,61,95,44,49,43,46,68,59,14,34,70,61,72,67,70,53,59,18,17,26,67
Brendan Haywood,WAS,27.9,Big,2216,85,13,76,94,30,63,44,71,77,63,60,55,82,34,25,58,79,82,63,88,66,44,57,33,8,88,99,57,36,91,46,90,71,92,85,56,2,6,44,12,12,86,57,3,3,77,74,80,57,37,32,31,6,34,2,70,17,76,82,64,56,33,92,77,84,69,79,86,91,81,19,29,36,93,31,66,77,28,48,82,66,32,76,40,29,68,78,27,81,77,77,40,22,23,0,0,0,73,77,21,35,0,0,0,77,0,94,83,83,0
Luther Head,HOU,24.9,Combo,1296,54,34,90,22,54,76,52,47,28,8,22,28,70,30,34,50,54,45,66,25,26,37,66,57,41,44,67,66,44,28,52,51,37,62,65,31,66,51,89,19,40,33,1,92,43,66,72,72,66,83,65,77,73,74,69,80,54,76,45,44,26,45,71,32,91,87,51,67,62,59,14,19,80,56,9,14,47,78,70,45,68,60,69,51,86,43,70,59,74,76,56,30,88,76,18,60,42,68,12,10,8,44,94,86,84,47,36,38,44,68
Walter Herrmann,CHA,28.4,Forward,132,0,5,38,23,72,0,92,0,7,57,0,38,75,8,8,97,16,66,80,93,9,15,2,69,0,44,2,2,19,6,1,78,80,58,15,48,73,73,95,93,98,21,90,76,91,9,39,21,2,2,0,26,97,14,84,1,0,5,66,97,36,35,0,58,0,94,97,86,98,77,4,21,1,62,85,86,95,68,85,66,11,11,37,0,30,3,76,19,81,82,5,97,18,85,0,0,96,17,48,65,55,87,52,68,20,96,65,93,83,8
Walter Herrmann,DET,28.4,Forward,119,30,12,90,35,28,0,17,0,0,92,98,65,17,77,65,48,7,9,10,5,64,57,28,92,14,30,1,28,59,12,0,44,4,91,60,39,14,19,77,100,100,0,51,100,100,34,18,19,28,1,1,6,35,23,57,1,0,5,9,10,75,38,67,73,50,63,72,22,33,45,0,1,88,28,0,1,100,67,93,9,23,5,23,68,68,95,11,9,2,17,80,92,2,22,0,0,6,37,53,17,22,90,63,77,52,6,68,28,90,92
Nene Hilario,DEN,25.1,Big,253,69,77,16,75,73,53,10,17,87,93,28,64,13,80,72,20,40,12,3,14,98,95,88,96,22,39,29,88,96,13,30,26,21,46,95,86,38,79,56,94,90,87,0,100,73,8,8,4,88,69,28,75,91,9,97,29,61,33,12,8,98,84,45,89,8,7,5,7,3,46,7,9,61,46,31,29,67,65,65,12,26,36,11,51,27,48,19,33,8,8,6,9,45,17,0,0,0,85,17,47,23,0,0,0,8,0,73,68,44,0
Grant Hill,PHX,35.1,Wing,2211,94,49,76,74,66,0,73,90,73,29,57,44,81,63,66,53,69,35,42,49,48,50,91,89,69,40,71,91,94,51,60,62,44,70,77,90,50,80,39,66,61,48,69,23,34,76,61,68,91,38,64,34,38,44,55,41,66,37,35,37,18,87,22,28,22,70,39,64,53,25,61,40,45,69,85,88,10,15,9,35,92,89,74,45,57,33,96,93,84,77,89,72,82,90,31,3,23,74,65,77,77,60,8,14,88,23,39,23,36,3
Kirk Hinrich,CHI,26.8,Combo,2369,68,58,40,16,72,62,88,71,38,46,30,52,40,94,98,38,65,48,50,63,70,10,75,49,68,57,83,75,45,61,92,72,70,64,77,41,56,52,26,8,7,88,33,8,5,92,55,71,75,94,86,87,96,83,88,81,71,64,48,31,63,81,95,82,95,45,21,91,81,22,38,28,33,46,82,77,55,24,35,48,34,75,25,39,75,43,37,69,24,46,52,44,66,68,4,64,49,24,46,90,84,46,54,46,54,49,64,92,74,34
Ryan Hollins,CHA,23.1,Big,463,79,34,9,84,2,77,24,62,99,63,39,21,66,22,39,15,63,73,55,3,100,82,37,81,79,33,3,37,82,31,35,22,38,15,72,79,41,63,90,40,69,88,61,54,57,6,17,10,37,7,55,18,25,15,83,10,56,8,73,54,100,82,98,100,26,35,92,38,68,17,95,77,53,55,74,72,6,47,23,73,67,19,71,57,78,42,72,9,88,36,25,24,37,18,0,0,0,87,39,29,19,0,0,0,35,0,66,46,62,0
Al Horford,ATL,21.4,Big,2529,44,59,67,77,91,27,66,66,46,30,55,44,60,67,72,36,51,49,60,73,39,4,52,31,78,58,71,52,51,76,84,41,45,42,35,82,47,67,26,27,18,59,22,40,29,80,56,66,52,61,79,26,54,76,19,67,78,45,49,57,32,83,33,21,59,78,53,69,65,50,34,36,19,49,73,67,54,63,61,49,21,93,11,31,86,26,28,91,12,57,64,60,64,59,0,0,0,42,74,61,69,0,0,0,60,0,45,40,50,0
Robert Horry,SAS,37.2,Big,570,47,91,62,14,22,80,27,41,3,87,45,27,12,92,99,75,26,17,10,38,81,50,62,42,57,70,47,62,53,78,38,62,74,38,18,42,36,34,97,27,77,71,75,14,26,30,72,59,62,54,56,44,84,79,88,43,79,39,17,29,67,30,41,88,3,9,6,36,14,29,13,11,47,2,39,8,95,89,94,17,11,4,3,7,17,2,40,4,30,10,2,91,82,90,7,23,21,6,0,40,7,99,96,100,15,21,1,10,18,75
