player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Wesley Johnson,LAC,30.3,Wing,1453,97,89,19,41,73,95,67,28,40,10,39,14,27,10,22,26,10,27,24,78,15,75,8,10,87,2,22,8,23,1,71,3,6,22,61,33,20,18,54,5,6,5,79,70,81,47,87,82,8,26,72,17,65,56,55,11,84,8,27,40,19,11,18,10,49,9,91,70,88,25,30,23,15,24,81,53,92,71,83,27,52,11,54,78,36,67,36,30,42,29,58,69,50,61,44,11,32,28,13,90,64,96,21,63,41,36,19,8,19,58
Nikola Jokic,DEN,22.7,Big,2418,41,81,77,57,88,66,88,94,57,97,77,94,73,99,98,35,80,66,64,42,79,88,82,96,0,100,32,82,29,89,89,88,99,5,68,25,7,4,100,68,98,100,90,0,0,43,4,6,82,99,41,98,92,0,94,98,65,97,66,76,90,26,99,93,98,100,13,41,15,98,44,90,77,100,32,97,3,2,1,66,2,15,9,11,9,36,6,13,17,55,44,82,71,83,98,70,81,28,85,66,80,46,72,64,49,81,80,89,69,94
Jalen Jones,DAL,24.4,Big,152,5,55,33,47,15,96,69,0,64,57,79,75,4,5,1,82,99,98,100,10,98,100,92,78,70,89,6,92,88,93,99,86,96,22,97,96,0,2,94,42,80,91,36,0,1,33,99,96,92,22,99,4,3,98,19,42,100,0,98,95,99,55,100,100,99,98,20,99,73,98,90,99,100,52,20,29,0,0,0,98,35,53,50,93,87,89,6,35,10,4,3,6,1,2,0,60,51,43,36,24,19,78,77,76,1,55,92,96,78,99
Tyus Jones,MIN,21.5,Point,1419,20,97,49,15,36,0,48,82,70,11,69,5,79,21,84,67,37,25,15,93,44,91,57,63,67,37,19,57,59,38,52,69,76,43,77,55,28,38,63,35,46,71,9,54,17,53,62,63,57,59,52,63,67,32,62,46,49,54,25,37,36,45,33,29,43,7,8,66,25,27,60,49,64,42,76,63,56,19,24,25,37,34,39,41,60,42,42,33,46,72,79,75,93,87,37,61,55,52,77,18,34,95,48,56,90,57,8,18,23,10
Derrick Jones Jr.,MIA,20.7,Wing,190,99,7,16,98,10,0,0,0,99,1,63,10,7,4,8,43,14,37,49,37,18,48,9,5,56,31,22,9,9,33,28,29,21,57,35,5,32,5,33,13,10,32,38,72,59,83,45,67,9,32,30,29,17,45,24,57,63,54,37,53,21,31,22,17,41,22,80,52,73,31,64,56,23,30,77,54,71,69,73,37,39,37,33,4,41,3,79,48,77,7,19,64,0,63,0,0,0,90,88,0,33,61,14,17,51,0,89,73,97,1
DeAndre Jordan,LAC,29.3,Big,2403,46,16,78,97,100,36,97,10,83,91,53,30,92,38,50,17,60,48,71,34,20,81,70,76,69,43,60,70,72,27,76,64,60,56,95,25,77,51,49,44,46,61,80,44,70,45,17,19,70,81,69,84,82,71,82,68,63,70,48,71,24,51,46,30,72,63,78,33,72,57,61,60,76,43,72,59,2,46,19,48,49,63,29,65,10,56,24,61,13,96,71,14,1,12,0,0,0,99,11,1,4,0,0,0,93,0,71,58,35,0
Cory Joseph,IND,26.2,Combo,2138,32,52,75,34,66,0,48,29,20,54,52,14,32,32,55,73,7,21,4,69,67,62,7,15,73,7,30,7,8,5,45,13,12,42,40,48,29,33,11,37,17,4,57,71,69,40,96,93,7,98,36,95,96,69,93,91,64,88,21,11,67,19,66,33,90,16,20,20,14,25,3,4,83,40,30,30,60,31,37,21,13,19,17,85,6,79,3,27,8,39,29,84,73,86,36,47,45,23,50,98,91,52,32,32,39,42,57,57,68,21
Frank Kaminsky,CHA,24.6,Big,1743,13,35,99,7,16,32,30,78,50,23,36,70,23,74,61,94,32,41,48,95,17,17,32,18,49,56,61,32,22,63,63,62,58,57,38,51,12,22,6,30,12,27,53,9,19,99,73,95,32,42,55,38,88,41,76,10,34,9,41,75,14,89,28,45,23,72,77,33,60,78,24,36,36,74,81,83,55,16,22,41,27,90,17,32,76,12,32,88,33,18,22,51,23,35,16,74,70,17,82,57,74,51,82,72,9,71,70,84,84,74
Enes Kanter,NYK,25.5,Big,1800,29,28,58,99,96,61,54,93,43,72,73,73,85,55,35,42,8,16,16,13,26,75,10,32,33,14,34,10,32,5,16,22,7,67,64,76,72,82,8,22,9,8,74,62,75,30,89,79,10,11,48,11,46,70,44,8,58,8,16,11,30,49,29,12,73,28,38,66,48,59,19,22,20,89,69,86,43,28,30,16,38,66,33,82,76,80,14,84,11,82,53,77,64,77,0,0,0,77,71,42,56,0,22,19,77,0,97,90,77,0
Luke Kennard,DET,21.4,Wing,1358,44,39,76,26,56,77,50,79,37,58,55,50,63,70,79,38,40,38,31,20,46,60,45,40,59,47,14,45,70,36,90,9,50,5,73,75,23,45,15,34,15,36,38,24,24,36,94,87,45,52,85,23,15,58,11,76,81,57,38,18,67,18,54,39,66,66,13,24,10,77,17,29,88,18,19,11,62,59,62,38,65,20,76,43,34,38,64,11,78,62,28,46,87,82,30,88,81,16,74,81,85,21,63,45,41,82,41,59,39,32
Michael Kidd-Gilchrist,CHA,24.1,Wing,1833,76,35,49,90,64,64,57,14,90,16,45,33,44,11,11,81,98,98,92,82,59,74,81,96,17,56,48,81,69,41,89,44,74,13,98,57,71,72,31,77,69,78,15,61,29,61,24,33,81,98,98,97,73,92,55,94,90,92,98,91,38,84,78,81,60,12,94,82,94,91,84,90,91,53,32,38,12,21,13,98,98,76,99,98,93,99,87,68,94,45,78,52,51,53,0,0,0,90,85,95,98,1,0,0,68,0,49,39,13,0
Sean Kilpatrick,CHI,27.8,Wing,196,73,29,98,14,56,0,66,69,87,91,21,91,64,67,19,79,38,67,40,55,56,35,21,16,57,29,84,21,27,61,44,35,53,31,73,12,22,8,7,29,12,61,85,31,67,53,17,22,21,31,41,46,38,68,34,19,38,32,67,62,45,59,48,67,28,33,74,22,42,15,71,48,67,72,18,40,73,30,40,67,36,60,27,93,90,81,9,46,17,51,23,25,81,53,0,59,70,60,51,54,53,60,46,47,29,72,67,25,90,84
Sean Kilpatrick,BKN,27.8,Wing,168,19,4,94,5,99,0,0,0,63,45,98,87,9,78,59,5,81,96,86,98,93,5,21,3,95,51,91,21,19,85,84,50,52,51,83,61,23,42,1,1,0,62,37,63,51,33,39,34,21,31,68,26,76,84,57,12,34,19,96,81,73,98,97,96,82,73,61,95,88,44,73,65,13,51,46,47,89,81,86,96,98,83,95,97,13,94,91,92,88,4,6,9,24,10,0,28,24,27,67,58,62,38,73,65,4,25,79,77,44,93
Sean Kilpatrick,MIL,27.8,Wing,182,0,41,70,6,76,0,93,0,70,28,19,72,26,60,33,81,8,13,20,3,81,29,14,25,55,24,13,14,25,29,21,43,23,73,35,17,91,64,36,21,20,31,44,60,54,64,70,72,14,13,25,16,16,63,37,17,48,20,13,7,67,82,89,88,70,41,45,12,18,76,27,37,40,75,85,84,15,23,15,13,54,71,38,44,92,29,59,66,47,15,79,83,10,43,21,4,8,34,53,32,30,88,66,83,76,8,52,61,90,1
Maxi Kleber,DAL,25.8,Big,1139,70,28,42,36,14,83,36,54,25,21,27,12,52,26,55,91,15,19,5,48,75,97,25,17,46,45,12,25,20,22,84,37,61,21,38,10,12,5,77,24,39,41,47,39,41,75,58,70,25,42,66,34,32,80,11,43,32,45,19,15,72,31,71,89,30,8,24,57,38,29,3,4,59,69,25,44,31,55,45,19,27,18,31,37,22,48,25,31,22,53,54,92,52,85,45,11,26,45,9,45,13,92,68,79,84,26,8,13,21,31
Luke Kornet,NYK,22.3,Big,300,72,19,51,13,31,95,2,0,10,24,92,61,17,77,76,83,85,78,72,58,85,33,80,97,42,22,26,80,94,16,44,2,26,3,99,39,94,85,43,67,65,61,21,59,35,79,36,58,80,91,63,88,76,69,79,80,28,68,78,73,85,42,26,55,10,21,89,58,82,63,80,78,34,38,77,61,30,66,56,78,67,25,78,5,11,5,98,20,98,29,83,5,20,4,0,67,61,13,10,44,14,67,97,92,13,62,7,12,38,83
Kyle Korver,CLE,36.6,Wing,1498,85,13,39,7,41,0,21,95,5,73,86,26,99,28,40,52,13,35,86,2,83,40,8,5,39,6,69,8,2,5,26,20,2,90,65,27,99,94,32,0,0,3,93,88,95,78,31,51,8,99,73,98,81,18,93,97,80,93,35,75,89,8,8,61,1,88,50,81,72,27,77,62,65,5,95,45,3,71,39,35,61,11,86,9,5,5,93,24,99,99,93,40,85,92,90,90,94,0,4,44,18,81,99,99,81,94,1,3,4,30
Kosta Koufos,SAC,28.7,Big,1341,36,79,42,80,84,62,90,1,26,58,31,35,39,64,80,73,89,95,94,85,20,72,55,22,79,34,56,55,61,32,28,5,17,12,23,70,27,49,42,18,20,68,47,36,41,55,29,35,55,24,71,9,14,20,19,49,86,20,95,91,9,67,64,26,93,81,94,99,99,12,86,53,33,62,75,74,40,45,41,95,96,75,88,84,52,67,88,71,81,71,70,83,83,87,0,0,0,49,100,6,96,0,0,0,67,0,64,60,41,0
Kyle Kuzma,LAL,22.3,Forward,2364,47,24,82,63,65,53,86,24,43,55,37,78,61,57,29,35,71,55,19,71,26,37,76,69,91,3,24,76,84,4,54,21,12,63,57,56,80,78,39,71,67,13,25,92,72,41,82,76,76,32,84,31,70,92,62,12,90,13,55,25,39,53,24,25,39,12,12,69,22,60,11,19,83,10,3,3,52,93,90,55,65,80,45,68,83,35,63,83,57,61,33,90,53,78,43,67,63,63,57,35,41,35,65,49,57,63,67,69,47,80
Zach LaVine,CHI,22.6,Wing,644,21,73,36,29,88,0,79,54,84,56,38,96,24,89,59,72,37,77,72,62,32,83,12,37,15,50,2,12,12,34,84,32,64,11,18,14,32,11,53,88,88,33,17,91,64,76,41,60,12,37,79,40,23,55,30,48,88,48,77,87,50,8,48,61,31,51,68,78,75,69,71,74,24,11,67,28,59,89,88,77,13,7,20,18,31,16,28,11,43,13,12,20,22,14,5,51,38,82,33,57,42,7,47,25,9,38,93,84,96,99
Skal Labissiere,SAC,21.6,Big,1151,73,31,35,54,36,0,27,70,49,69,77,72,10,49,25,46,57,89,75,82,64,65,15,19,60,20,17,15,17,11,67,22,20,42,6,57,57,61,34,35,32,11,63,66,71,79,74,80,15,67,76,51,53,33,42,74,64,63,89,88,65,57,73,62,75,74,43,71,57,37,63,51,19,14,27,13,83,96,96,89,23,52,21,16,14,23,29,79,28,8,63,38,30,24,0,42,72,25,97,88,99,35,52,47,9,72,83,82,73,31
Jeremy Lamb,CHA,25.4,Wing,1915,74,51,63,63,91,78,20,86,79,78,85,80,67,80,71,76,76,67,69,51,51,71,75,77,77,8,80,75,94,36,14,16,9,52,87,57,51,58,80,36,61,78,18,79,45,8,38,21,75,10,52,16,53,76,68,5,23,7,67,45,38,39,83,43,93,43,85,77,90,79,66,76,5,97,67,94,65,45,49,67,74,28,85,75,33,68,71,20,82,54,47,91,56,87,74,45,53,44,91,78,93,13,25,16,61,53,85,61,71,90
Shane Larkin,BOS,25.1,Combo,733,9,68,52,41,55,0,27,88,30,52,7,27,21,52,79,89,99,99,94,93,85,100,73,77,62,10,74,73,85,18,56,17,12,59,11,94,83,95,58,97,95,15,89,98,99,12,9,6,73,38,76,11,48,15,15,56,52,33,99,99,59,66,77,71,73,79,90,62,87,78,76,79,83,28,12,12,43,72,68,99,82,51,78,57,5,79,85,58,72,23,20,79,11,14,0,39,68,46,14,84,46,41,59,50,13,70,48,73,61,36
Joffrey Lauvergne,SAS,26.1,Big,466,3,32,79,96,66,0,76,17,34,54,9,67,12,71,61,53,63,77,55,92,50,91,41,40,55,79,26,41,43,87,82,40,93,4,84,12,33,11,40,47,42,36,57,48,52,41,74,67,41,47,41,52,59,30,73,42,62,40,77,47,44,80,85,64,91,36,52,66,58,84,10,24,82,1,20,1,92,91,95,77,93,75,88,97,24,98,61,77,44,17,29,16,97,20,0,0,0,68,92,16,68,43,0,33,25,0,77,77,36,0
Caris LeVert,BKN,23.2,Combo,1817,54,75,34,75,68,64,59,19,82,70,93,73,45,79,63,25,11,32,31,10,82,70,7,2,85,27,21,7,4,23,37,93,52,97,4,13,4,3,24,59,46,0,90,62,86,54,100,99,7,9,17,18,13,20,40,22,27,24,32,47,80,33,83,92,41,96,8,78,22,61,4,9,80,84,19,57,47,13,15,32,3,12,2,2,84,1,37,8,32,45,57,41,20,29,3,59,34,75,70,30,38,23,45,36,48,36,61,59,52,57
TJ Leaf,IND,20.5,Big,375,7,8,47,35,6,0,3,0,15,6,97,13,45,1,1,92,10,12,21,1,55,39,24,4,80,13,42,24,15,8,2,6,8,25,41,39,59,48,46,7,8,0,69,96,93,84,96,97,24,48,0,35,77,22,82,15,9,8,12,6,78,7,59,58,61,95,7,44,9,28,9,9,98,82,28,64,14,3,2,12,27,9,28,11,6,19,43,12,29,60,28,45,40,39,0,98,94,40,41,53,42,83,71,72,36,94,77,95,55,31
Courtney Lee,NYK,32.1,Wing,2277,29,61,91,31,24,0,44,99,26,11,14,50,75,66,70,71,75,65,65,88,35,26,75,44,65,45,93,75,73,42,42,71,41,86,82,70,63,76,55,7,8,50,49,31,38,27,77,64,75,43,50,25,84,32,72,17,24,10,65,66,37,69,35,27,60,47,70,25,52,49,70,72,70,83,29,66,87,6,16,65,77,60,74,31,42,30,88,53,85,70,64,90,53,75,81,78,90,24,65,91,88,50,30,32,53,90,67,67,50,79
Damion Lee,ATL,25.0,Wing,398,5,78,75,60,90,0,0,39,59,50,96,58,21,62,61,84,27,9,22,65,19,7,75,56,98,4,75,75,79,14,82,70,40,87,94,65,95,92,15,21,10,24,80,89,92,58,14,20,75,49,80,46,44,60,35,44,89,40,9,23,11,10,6,4,38,71,81,15,47,7,45,18,2,15,97,79,51,91,89,9,36,45,26,93,43,91,13,41,7,19,96,30,94,53,42,3,7,39,93,42,75,55,37,36,74,7,33,53,10,1
Alex Len,PHX,24.4,Big,1336,71,31,49,90,81,90,64,32,98,73,42,46,69,57,65,32,19,52,26,65,55,84,9,14,15,41,66,9,10,27,49,28,32,35,10,53,22,30,45,38,41,33,45,76,67,82,32,58,9,66,47,76,89,49,93,34,51,41,52,36,65,48,81,66,85,46,24,45,29,87,21,40,18,76,63,78,19,72,55,52,43,31,46,25,37,31,47,54,49,59,18,71,12,33,0,0,0,96,13,31,12,0,29,24,57,0,63,54,34,31
Kawhi Leonard,SAS,26.3,Wing,207,98,100,96,75,87,0,99,55,94,85,16,100,80,90,51,53,49,61,81,34,28,10,37,48,22,53,79,37,30,73,27,41,23,72,30,63,75,79,69,44,52,25,52,63,61,26,84,73,37,73,44,75,47,7,76,77,79,72,61,63,21,28,16,14,34,86,67,60,66,38,86,80,39,71,64,75,63,27,34,61,79,42,74,82,49,72,66,40,66,59,93,80,83,93,0,35,24,41,97,61,91,6,34,18,82,25,99,99,95,93
Meyers Leonard,POR,25.7,Big,221,0,60,7,23,86,0,65,0,2,65,98,23,96,76,88,62,4,1,6,2,14,31,58,29,77,94,80,58,61,82,65,88,96,25,76,28,5,5,7,83,57,90,42,34,35,15,21,14,58,22,9,19,20,51,50,26,19,12,1,4,16,50,9,8,22,77,24,29,20,4,7,3,61,63,75,76,54,11,16,1,10,89,8,39,85,15,14,83,17,94,99,87,93,95,0,91,92,17,54,80,69,60,81,73,94,92,9,6,35,31
Jon Leuer,DET,28.5,Big,136,34,2,35,24,64,96,0,0,92,50,86,37,12,10,12,30,4,7,16,6,64,43,7,37,38,1,28,7,26,3,0,2,2,10,83,96,39,89,2,46,7,13,64,85,84,65,46,56,7,13,3,36,38,19,59,20,25,51,7,8,64,60,21,44,14,6,33,2,8,90,36,62,86,48,60,55,63,8,12,7,57,67,51,19,95,29,81,89,73,2,49,57,1,9,0,0,0,50,88,73,84,64,42,43,10,0,9,3,31,0
DeAndre Liggins,MIL,29.6,Wing,446,93,97,2,9,49,0,37,0,10,64,0,0,1,27,93,27,7,5,9,14,29,44,29,7,50,94,47,29,32,91,82,5,57,3,22,94,33,81,5,11,3,37,98,52,92,4,27,10,29,23,76,23,3,77,17,70,95,37,5,3,19,50,57,50,56,52,7,12,5,79,4,10,56,63,20,35,70,55,62,5,69,63,70,22,70,14,84,70,89,5,0,1,87,79,8,0,15,25,8,70,37,99,30,81,3,13,13,61,8,61
DeAndre Liggins,NOP,29.6,Wing,199,71,79,27,14,46,0,0,0,0,2,100,1,100,43,95,8,0,3,16,3,6,44,1,0,29,35,84,1,3,54,79,65,94,8,3,2,0,0,5,23,7,52,42,3,7,83,92,94,1,1,13,1,3,37,3,2,31,2,3,8,1,48,25,34,28,11,6,98,42,2,40,11,55,99,1,56,8,66,40,3,29,59,35,67,63,72,26,93,24,100,94,1,72,52,0,0,0,54,5,81,48,96,18,61,89,0,75,98,74,1
Damian Lillard,POR,27.3,Point,2668,74,26,98,74,57,0,38,94,82,85,30,93,85,70,31,85,95,61,28,100,30,60,99,100,21,3,95,99,100,1,36,20,9,65,69,100,98,100,27,100,100,2,74,36,60,96,95,98,99,100,59,100,79,94,27,99,32,100,61,47,54,12,72,42,87,44,38,2,6,9,74,29,98,14,39,16,8,30,16,61,30,12,75,34,0,84,31,7,63,70,33,79,87,89,43,55,57,67,15,30,15,10,87,74,77,55,80,89,49,89
Shaun Livingston,GSW,32.1,Combo,1107,77,36,13,86,29,0,45,69,68,2,98,30,66,36,45,54,67,18,24,44,80,16,95,91,76,82,85,95,88,78,87,87,76,80,98,43,52,47,93,35,70,56,32,74,54,21,53,38,95,87,83,82,85,45,72,82,87,85,18,10,71,96,68,82,37,12,32,47,36,44,50,46,65,94,23,76,15,19,12,18,89,93,88,85,86,82,81,82,86,63,93,100,55,93,0,0,0,39,100,82,100,4,2,2,77,0,29,0,34,0
Kevon Looney,GSW,21.7,Big,811,90,88,29,78,11,48,48,4,75,36,10,7,60,18,53,62,92,98,98,92,26,69,35,13,44,79,78,35,18,77,95,64,78,34,20,30,11,12,62,10,16,83,20,40,22,19,57,38,35,60,94,47,26,54,25,71,76,61,98,96,16,31,76,28,95,84,87,94,95,60,98,97,18,30,67,44,62,85,84,98,95,43,97,70,54,66,90,33,95,80,61,11,76,28,0,0,0,91,28,49,23,0,36,32,77,0,72,60,48,31
Brook Lopez,LAL,29.6,Big,1720,84,18,46,21,7,61,3,38,31,68,83,85,36,73,47,72,59,68,33,94,31,90,47,84,3,83,33,47,76,77,11,88,86,59,42,97,89,98,62,31,42,89,28,26,19,20,40,28,47,3,22,7,25,37,32,4,43,9,68,70,26,48,37,29,53,44,24,15,10,39,75,62,27,77,13,43,61,78,78,68,38,50,32,6,27,6,78,41,73,43,86,76,63,76,74,34,36,14,86,36,68,65,82,80,53,38,66,69,83,75
Robin Lopez,CHI,29.6,Big,1642,51,2,97,51,0,80,16,51,18,35,76,65,32,76,72,36,65,49,37,69,69,31,76,29,99,22,90,76,62,19,64,19,41,15,10,26,61,40,85,63,79,35,88,78,89,37,15,16,76,95,57,94,74,95,55,79,22,83,49,26,87,96,86,91,53,77,37,85,64,9,23,12,43,25,94,76,51,26,29,49,67,89,61,94,46,78,32,47,35,41,65,84,44,72,0,0,0,41,96,88,97,0,39,35,47,0,50,66,26,98
Kevin Love,CLE,29.1,Big,1621,16,57,88,45,95,38,83,99,47,94,16,88,80,62,29,78,72,7,6,84,20,15,99,98,99,11,35,99,100,48,64,7,7,39,61,98,93,99,80,78,84,56,16,3,4,65,99,97,99,81,84,91,49,54,64,85,95,92,7,9,12,53,46,42,49,5,13,62,29,11,61,26,29,64,95,90,14,25,16,7,65,48,41,64,52,22,49,10,42,51,28,42,42,34,47,94,91,27,39,62,46,88,76,83,19,91,34,61,58,76
Kyle Lowry,TOR,31.6,Point,2499,51,41,46,82,93,66,61,67,62,79,52,52,87,74,69,56,52,45,44,35,54,59,59,63,60,25,83,59,51,35,74,46,16,88,40,80,75,86,67,48,55,32,70,65,75,35,53,43,59,74,92,71,76,59,71,66,86,66,45,35,55,41,70,50,83,61,38,65,53,25,52,41,35,49,88,79,40,34,32,45,73,30,86,50,12,65,76,40,84,87,67,15,30,16,80,80,84,28,11,11,5,67,97,95,56,84,25,51,41,54
Timothe Luwawu-Cabarrot,PHI,22.5,Wing,740,23,8,4,42,12,87,27,50,46,62,17,44,20,53,56,36,24,40,50,31,34,69,22,44,56,34,13,22,24,34,35,38,14,83,65,30,13,12,73,47,60,65,8,72,26,76,47,62,22,69,35,76,25,53,26,80,44,87,40,57,45,9,12,23,12,75,18,23,13,90,62,79,3,47,67,58,32,97,94,40,25,11,39,37,11,51,30,20,45,17,13,12,6,4,34,17,28,73,9,13,6,79,81,86,19,30,4,5,1,36
Trey Lyles,DEN,22.0,Big,1286,36,43,72,20,72,0,58,33,58,45,36,68,57,65,53,88,0,0,0,19,3,21,9,6,99,0,49,9,15,0,23,11,2,75,29,69,100,100,1,2,1,72,9,99,87,3,10,2,9,79,60,59,92,3,89,64,98,49,0,0,7,26,8,8,21,68,2,21,2,57,0,1,7,60,20,34,46,97,95,0,1,87,4,87,97,98,0,93,1,61,40,58,71,64,40,77,75,42,48,34,28,72,78,75,55,75,41,36,82,31
Shelvin Mack,ORL,27.5,Combo,1278,14,64,66,25,63,0,91,15,71,30,39,59,46,89,88,38,81,65,50,81,38,89,84,94,7,68,18,84,67,37,53,86,67,89,97,55,20,41,51,95,92,53,2,99,66,30,33,29,84,77,55,81,74,10,49,72,70,86,65,83,35,40,59,28,89,46,31,31,25,65,85,83,45,85,26,66,10,60,40,65,11,55,9,53,20,69,6,67,3,52,80,29,45,36,64,61,62,54,86,39,61,25,46,41,46,62,59,52,39,77
Josh Magette,ATL,27.9,Point,186,36,15,31,18,26,0,0,0,23,72,0,8,10,87,100,72,9,4,4,4,58,42,53,42,80,79,21,53,52,81,24,90,87,81,17,83,16,50,68,36,48,70,15,23,12,66,75,77,53,49,4,55,45,7,57,63,47,68,4,3,57,92,62,79,33,7,4,12,4,78,31,46,39,86,91,95,37,5,7,4,16,75,7,28,29,15,13,86,8,10,3,7,52,23,0,0,46,3,62,90,92,51,82,79,3,48,20,0,15,46
Ian Mahinmi,WAS,31.0,Big,1115,67,74,1,94,28,64,38,40,95,56,21,41,68,27,31,2,95,59,91,76,2,8,99,84,100,12,96,99,99,22,70,6,21,11,89,68,72,80,92,50,73,46,77,79,84,50,11,15,99,85,83,85,85,27,71,74,94,78,59,84,2,16,3,3,25,76,14,99,81,36,68,57,77,1,34,3,93,87,93,59,59,79,54,91,69,43,21,24,41,58,36,51,10,42,0,0,0,84,67,9,42,0,23,20,60,0,79,76,34,0
Thon Maker,MIL,20.7,Big,1193,74,78,12,42,6,79,45,35,54,36,9,26,8,15,24,58,77,79,96,65,4,15,60,18,13,73,98,60,27,85,30,61,53,61,44,22,39,24,22,17,11,76,86,7,39,26,31,25,60,25,38,15,19,16,23,47,43,28,79,94,5,6,36,9,93,98,71,78,81,21,95,91,41,31,61,42,66,64,68,79,34,27,54,66,49,88,22,32,24,6,3,31,71,50,27,15,20,36,27,83,54,90,58,69,12,19,6,16,1,31
Boban Marjanovic,LAC,29.2,Big,150,42,85,15,100,99,0,87,68,99,92,56,90,90,32,6,45,66,29,45,59,16,47,88,67,75,60,98,88,89,58,31,24,46,15,81,64,31,45,28,57,49,78,11,23,9,69,70,74,88,74,21,77,80,48,80,52,26,59,29,63,6,84,22,51,11,82,34,49,37,90,10,23,72,73,21,45,54,26,29,29,21,94,9,18,67,6,37,90,33,49,85,3,1,1,0,0,0,91,57,10,33,0,0,0,53,0,86,75,78,0
Boban Marjanovic,DET,29.2,Big,146,56,60,24,75,91,0,98,93,82,100,35,98,60,89,45,13,7,2,2,99,6,1,54,33,94,24,16,54,60,28,60,13,5,63,36,44,60,53,57,75,71,1,65,92,89,7,99,95,54,46,35,34,93,84,95,5,77,7,2,1,11,69,3,11,5,33,3,8,3,1,36,5,3,90,80,91,96,41,72,2,90,93,92,99,87,93,52,74,69,27,61,50,1,45,0,0,0,54,99,4,91,0,0,0,31,0,51,37,38,0
