player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Joe Harris,BKN,28.2,Wing,2122,26,11,70,71,52,67,43,19,16,44,44,55,85,52,46,32,51,41,78,22,63,1,58,44,28,34,97,58,50,61,5,39,19,76,89,43,37,38,12,40,23,17,65,71,73,75,57,68,58,51,5,57,26,9,58,68,7,60,41,75,40,92,25,54,14,68,79,52,73,57,74,74,45,76,64,76,41,32,30,41,32,97,20,61,85,30,28,94,26,94,63,31,85,50,91,87,92,62,27,35,22,32,77,59,82,92,18,14,19,34
Tobias Harris,PHI,27.3,Forward,2468,52,21,85,37,88,45,71,60,37,60,84,88,56,83,65,91,17,39,57,26,19,92,14,39,8,30,67,14,27,22,74,18,46,15,59,23,83,44,34,52,46,28,26,83,53,39,78,71,14,68,73,89,15,57,25,89,88,98,39,48,31,52,24,23,44,58,85,25,72,7,67,24,94,68,9,30,51,17,21,39,68,53,68,37,51,58,75,74,71,55,49,87,60,79,79,53,66,36,92,85,91,8,31,12,52,67,83,57,76,80
Shaquille Harrison,CHI,26.1,Wing,441,99,99,13,91,79,0,73,38,84,63,10,56,81,70,73,68,70,90,87,71,53,39,32,41,67,14,22,32,33,29,50,45,12,88,41,33,29,28,87,41,69,11,35,77,53,35,94,90,32,31,75,31,30,47,28,38,60,42,90,94,63,36,37,40,42,52,89,55,85,49,92,87,10,28,16,17,80,97,98,90,17,59,15,26,37,26,25,77,18,81,31,88,3,87,29,98,93,98,69,3,33,35,6,3,77,93,77,67,66,69
Josh Hart,NOP,24.7,Forward,1725,35,71,40,53,97,72,55,32,45,44,49,44,57,57,61,49,46,29,45,69,4,71,65,69,64,70,6,65,54,27,63,37,37,37,14,10,83,28,23,97,94,48,1,74,10,89,90,96,65,90,86,90,92,99,90,61,79,68,29,41,3,68,13,4,83,97,14,9,5,90,45,65,25,92,64,86,33,29,27,29,53,95,36,84,90,64,26,78,25,61,76,64,19,37,73,27,42,37,8,20,11,76,91,88,91,42,43,87,39,32
Isaiah Hartenstein,HOU,21.5,Big,228,57,79,7,88,73,81,11,0,79,71,96,24,97,35,42,7,84,76,70,92,11,40,74,38,71,81,35,74,43,85,88,75,87,39,76,77,8,35,79,17,33,77,86,22,60,8,24,13,74,67,69,63,55,60,38,61,34,58,76,90,10,54,21,7,76,67,85,97,97,60,35,38,33,84,95,93,23,14,10,76,29,95,24,17,70,12,44,92,37,93,90,75,10,63,0,0,0,87,61,21,40,0,29,25,94,0,21,14,2,0
Jaxson Hayes,NOP,19.4,Big,1029,72,41,18,68,13,0,44,19,100,52,43,27,96,39,50,35,59,73,30,61,43,57,38,35,74,71,19,38,22,73,94,61,21,88,99,9,0,0,50,18,20,89,6,82,25,19,34,23,38,71,75,40,14,41,19,93,89,71,73,79,42,68,88,68,93,63,25,7,7,28,7,7,97,0,1,0,28,99,98,73,1,85,1,18,90,10,3,91,2,96,75,13,0,11,0,0,0,98,13,0,8,16,0,10,90,0,22,9,2,18
Gordon Hayward,BOS,29.6,Forward,1737,39,27,97,59,76,0,75,90,39,80,61,83,80,91,89,60,94,96,68,57,85,94,66,72,83,20,32,66,69,12,67,38,27,63,70,81,28,63,22,79,63,83,66,59,69,31,7,5,66,90,85,88,71,84,66,85,72,86,96,68,93,87,85,86,67,81,18,47,27,82,32,49,91,16,1,3,69,81,82,96,95,86,89,60,48,48,97,82,92,79,85,80,81,85,61,74,77,32,87,92,89,13,32,13,75,75,81,60,72,84
John Henson,DET,28.8,Big,188,82,91,24,57,57,0,24,0,27,54,48,48,90,60,65,3,95,78,65,65,70,33,93,83,86,78,52,93,88,80,42,68,76,42,29,84,42,78,70,83,84,79,51,11,24,68,31,41,93,65,38,74,51,5,63,76,61,83,78,60,67,90,78,71,74,32,98,86,98,43,28,22,39,68,60,69,12,63,44,78,71,94,71,96,88,84,38,60,50,95,82,97,0,98,0,0,0,72,85,0,62,51,30,32,93,0,54,57,20,18
John Henson,CLE,28.8,Big,405,92,83,19,52,59,64,46,1,32,87,67,56,17,88,90,48,37,35,29,78,62,11,48,38,50,65,63,48,53,47,83,46,75,20,36,37,56,43,40,65,52,14,15,59,25,40,99,97,48,63,39,53,88,38,82,56,66,48,35,37,49,60,42,62,23,32,75,42,65,67,34,43,8,92,53,84,34,64,57,35,41,41,42,37,30,41,35,49,32,39,78,64,10,55,0,2,7,56,73,21,57,60,50,50,73,7,24,31,2,18
Juan Hernangomez,MIN,24.1,Big,407,6,76,77,19,64,82,75,14,68,57,27,45,48,16,13,92,86,92,82,82,78,51,50,63,17,87,14,50,28,79,48,82,49,90,49,75,85,85,89,11,30,85,48,6,15,35,50,42,50,42,65,26,59,73,37,27,31,14,92,79,80,32,94,76,95,34,63,75,76,68,95,96,31,79,77,82,40,33,32,92,63,22,73,10,65,14,91,28,94,54,10,0,10,0,0,97,96,50,5,18,4,67,86,79,11,96,12,24,0,75
Juan Hernangomez,DEN,24.1,Forward,370,32,3,77,81,91,0,57,0,81,61,39,16,8,29,45,36,99,99,87,100,76,2,79,19,97,44,74,79,84,43,90,14,60,5,32,4,3,2,18,77,56,89,17,4,5,35,80,71,79,19,70,9,33,52,14,6,29,3,99,95,54,79,57,64,31,36,96,96,99,35,97,92,4,84,100,99,2,44,15,99,90,95,81,66,99,23,87,90,78,11,19,27,5,17,0,4,4,64,39,7,29,49,75,68,25,4,37,29,77,0
Willy Hernangomez,CHA,25.4,Big,320,23,63,74,84,88,71,70,30,61,74,21,85,33,82,60,36,33,40,76,46,6,24,38,46,57,57,33,38,36,44,74,92,78,89,25,91,50,86,46,45,48,66,92,64,89,42,3,3,38,28,46,32,60,85,41,20,39,31,40,64,13,37,8,19,13,82,63,5,29,90,56,86,14,58,82,75,64,57,60,40,43,63,44,25,34,32,58,64,55,35,58,36,10,29,0,0,6,63,90,20,73,35,39,36,52,6,88,88,29,18
Tyler Herro,MIA,19.8,Combo,1460,26,21,92,8,83,0,91,87,21,50,15,61,67,18,11,62,6,3,2,8,95,10,50,98,2,13,4,50,98,7,1,67,54,71,41,99,93,99,100,57,96,46,40,69,56,96,16,47,50,0,1,0,0,25,1,4,13,4,3,2,97,18,94,95,60,7,6,97,50,3,2,0,81,89,18,68,54,8,11,3,19,2,32,48,60,65,12,2,12,71,39,68,61,59,71,85,82,17,27,95,70,55,71,76,33,82,26,36,18,58
Mario Hezonja,POR,24.7,Forward,803,27,77,8,51,72,95,92,72,68,43,31,27,27,36,49,15,19,25,28,22,35,46,35,67,21,64,41,35,60,48,25,17,32,19,83,31,65,42,1,76,44,29,33,15,17,95,88,96,35,54,18,57,29,64,33,74,16,75,25,20,29,63,48,35,65,26,66,87,78,14,54,29,44,82,78,83,14,30,20,25,37,82,31,60,37,64,31,90,30,21,11,93,35,71,0,59,36,73,45,69,60,12,53,27,24,36,79,75,77,57
Buddy Hield,SAC,26.9,Wing,2201,30,48,60,63,78,0,48,79,14,54,35,93,60,79,44,34,11,17,50,47,34,7,19,16,43,65,45,19,19,57,36,34,34,44,52,15,26,11,67,21,29,13,62,57,63,24,94,84,19,25,26,14,38,83,35,30,22,16,17,40,18,45,24,18,56,24,51,75,69,58,79,79,12,80,96,94,31,28,25,17,33,48,40,79,68,76,15,37,20,67,59,43,62,54,82,71,76,19,31,77,50,43,88,75,35,74,76,79,74,89
George Hill,MIL,33.5,Combo,1264,9,64,74,88,36,77,0,58,45,65,12,17,100,50,82,82,90,78,75,54,39,72,85,75,48,85,61,85,67,89,52,75,71,67,8,48,70,61,94,86,94,60,74,15,42,36,55,48,85,80,33,80,51,18,69,84,56,82,78,81,27,36,46,26,76,58,98,73,96,79,18,28,46,37,68,53,7,79,56,78,44,69,37,47,81,35,43,70,43,100,95,27,50,27,83,98,99,65,24,39,20,82,61,64,94,99,38,26,53,82
Solomon Hill,MIA,28.6,Forward,183,92,99,84,35,3,0,17,0,85,67,72,48,12,51,44,8,37,26,40,76,0,26,58,20,85,95,43,58,34,98,71,59,94,6,56,39,80,57,28,7,7,23,42,74,61,96,39,73,58,72,18,85,98,27,99,15,30,24,26,36,0,15,7,1,71,53,2,53,10,75,18,30,76,0,6,0,75,99,99,26,45,77,49,71,52,80,24,87,28,7,1,51,43,49,0,6,22,13,80,65,73,44,79,73,3,18,88,100,96,81
Solomon Hill,MEM,28.6,Forward,874,16,68,63,39,47,0,47,17,5,33,0,32,39,77,92,25,85,70,44,87,51,70,82,67,87,86,7,82,70,49,99,52,74,23,38,86,84,91,26,53,37,92,31,40,29,5,36,14,82,91,99,87,93,88,84,72,100,76,70,35,60,71,82,61,89,80,27,7,13,58,30,33,62,6,32,8,83,81,85,70,88,44,88,92,68,91,75,5,79,45,12,69,89,77,70,49,67,9,37,61,43,79,88,85,23,68,28,63,41,48
Aaron Holiday,IND,23.1,Point,1552,57,53,49,22,20,0,84,68,31,39,63,25,25,14,18,76,49,26,43,26,47,14,73,30,94,82,62,73,51,47,65,76,53,82,49,76,22,51,14,47,29,21,96,64,94,55,14,19,73,66,78,70,77,100,66,42,73,58,26,25,53,57,49,15,91,74,20,26,17,53,46,47,9,11,86,43,83,86,91,26,19,80,18,31,43,37,41,65,29,31,29,35,18,14,80,75,84,55,51,63,53,59,53,47,18,84,22,47,27,25
Jrue Holiday,NOP,29.4,Combo,2115,92,85,76,82,42,71,82,8,53,45,83,86,56,85,74,33,69,90,92,15,38,99,27,43,57,22,7,27,32,66,30,8,19,15,22,70,16,46,11,79,53,28,10,27,10,87,96,99,27,37,64,34,34,6,46,37,95,28,90,88,48,1,7,13,11,98,19,11,9,19,98,96,13,30,50,35,8,98,90,90,97,14,97,86,65,80,93,5,96,70,52,59,21,45,54,45,51,79,67,18,33,27,36,27,74,54,79,61,73,91
Justin Holiday,IND,30.6,Wing,1805,90,93,48,36,50,0,80,48,22,41,52,18,79,15,33,81,50,19,34,4,42,78,84,79,65,29,74,84,89,18,26,76,10,98,73,8,97,72,93,48,70,24,55,46,51,51,82,78,84,25,61,7,24,90,12,43,60,25,19,32,22,6,45,32,60,23,58,42,50,64,39,46,49,81,46,72,31,37,33,19,11,9,12,8,22,9,31,6,37,85,25,20,71,56,40,91,89,35,6,47,16,97,66,90,41,88,6,16,7,24
Rondae Hollis-Jefferson,TOR,24.8,Big,1092,27,86,50,67,27,43,27,43,86,51,29,60,14,85,86,58,18,38,20,61,84,4,18,18,53,32,26,18,8,32,61,20,25,27,49,3,46,7,20,58,42,30,62,38,50,40,79,74,18,90,80,89,92,96,92,71,49,62,38,22,85,75,91,87,74,67,39,28,31,17,25,14,26,70,31,57,89,50,68,38,14,47,7,37,35,24,10,62,9,8,8,22,27,18,0,0,1,88,40,33,27,43,25,29,13,1,75,38,92,18
Richaun Holmes,SAC,26.0,Big,1229,68,77,21,77,57,46,52,73,71,54,23,30,89,8,11,54,46,40,30,29,20,47,55,73,91,5,39,55,88,11,7,11,10,36,73,94,54,91,24,75,56,14,78,93,90,4,75,35,55,26,20,39,6,28,14,53,38,54,40,38,33,42,34,28,61,63,22,22,18,22,45,29,67,47,40,39,84,28,44,40,12,59,11,74,88,61,5,18,3,89,76,92,76,94,0,0,0,76,87,59,80,0,0,0,86,0,50,54,17,0
Rodney Hood,POR,27.0,Forward,618,13,39,65,3,9,89,8,43,36,39,31,21,91,28,41,75,48,97,82,94,76,91,1,1,73,75,24,1,1,82,99,28,82,7,0,58,32,47,13,2,1,97,16,25,13,6,29,13,1,23,99,12,78,99,85,10,88,5,97,98,67,19,22,46,20,90,24,48,31,99,31,60,72,25,12,13,19,84,73,97,60,11,50,49,1,36,57,31,51,96,97,68,88,76,98,97,99,4,97,91,96,68,29,51,49,99,85,88,93,75
Al Horford,PHI,33.4,Big,2022,49,57,91,30,39,37,39,62,7,36,60,70,20,95,95,87,4,41,32,51,93,3,0,4,8,21,15,0,1,14,44,32,25,49,1,13,92,32,10,53,32,34,28,100,96,18,11,7,0,45,56,38,27,13,22,70,44,70,41,31,96,39,80,92,35,25,26,75,45,91,23,43,28,61,40,56,40,75,68,41,47,12,59,89,63,81,29,11,39,26,61,39,71,61,11,63,54,13,67,92,85,50,78,69,25,53,58,62,74,67
Danuel House,HOU,26.4,Forward,1875,55,60,75,25,19,72,5,70,24,7,25,9,64,12,36,79,9,28,23,67,82,9,7,8,4,73,94,7,9,52,90,93,91,80,51,2,5,3,69,10,18,74,35,30,25,56,42,44,7,13,65,10,54,78,42,9,29,8,28,20,81,55,34,53,25,89,69,62,72,55,3,9,6,99,36,97,71,22,34,28,57,57,65,48,98,71,71,75,68,73,51,27,16,15,43,69,64,33,7,12,4,99,76,91,73,66,13,15,53,45
Dwight Howard,LAL,33.9,Big,1266,87,45,10,96,89,70,99,2,99,97,48,29,92,5,8,10,31,26,46,11,32,61,51,59,60,42,52,51,74,60,43,86,64,90,57,19,57,27,43,77,71,87,82,41,71,9,7,4,51,5,60,2,34,91,29,3,84,1,26,17,17,47,52,24,90,54,34,86,75,11,27,12,71,4,73,15,18,83,70,26,94,67,83,93,38,81,86,59,77,99,92,30,79,33,0,0,0,96,20,12,13,20,16,14,97,0,83,70,55,18
Kevin Huerter,ATL,21.2,Wing,1755,69,37,51,46,62,65,39,73,17,27,57,63,42,84,89,44,51,65,72,27,41,44,36,26,85,27,32,36,37,29,42,21,38,21,55,12,69,22,18,55,34,39,87,42,76,19,53,33,36,54,34,52,51,66,30,74,33,78,65,53,56,50,36,26,73,64,27,32,25,48,79,74,39,4,60,11,78,89,93,65,64,65,64,76,62,80,48,74,42,49,30,67,49,58,73,62,63,27,72,59,67,35,80,64,26,62,68,55,90,71
DeAndre Hunter,ATL,21.9,Forward,2007,25,24,48,16,39,56,28,38,48,49,37,60,33,48,32,40,42,32,35,48,50,59,57,37,79,31,49,57,60,34,19,35,38,40,13,13,74,29,47,83,79,61,31,88,64,26,33,26,57,63,10,66,68,23,69,60,5,53,32,33,50,78,66,65,56,34,85,60,81,8,43,16,85,74,53,70,3,26,8,32,36,79,33,25,73,15,58,75,61,32,25,31,75,55,34,61,58,40,52,79,69,63,45,56,19,58,51,52,53,47
Chandler Hutchison,CHI,23.5,Forward,517,41,91,45,64,87,0,91,2,99,68,41,68,25,47,27,56,70,94,93,83,72,41,17,2,98,11,67,17,12,8,63,51,19,85,25,25,6,7,9,8,5,58,95,36,86,55,6,9,17,29,49,14,55,80,33,25,4,13,94,83,73,88,88,81,84,59,89,63,88,30,88,79,98,50,13,24,19,9,7,94,95,81,92,98,81,96,79,72,76,24,32,24,5,16,20,9,11,100,61,15,45,25,3,3,37,22,60,41,61,0
Serge Ibaka,TOR,30.1,Big,1476,48,20,67,52,68,45,71,40,34,30,71,84,54,49,17,36,37,18,42,11,27,31,70,37,78,84,85,70,56,90,75,69,72,51,51,18,95,66,33,24,20,65,29,62,41,86,21,40,70,69,74,76,81,63,85,62,94,67,18,32,19,12,22,25,32,34,61,40,50,48,50,48,12,23,42,26,96,83,94,18,18,15,19,63,27,74,11,13,14,63,76,82,61,79,6,86,78,27,88,85,93,38,60,51,48,77,14,32,27,18
Andre Iguodala,MIA,35.8,Forward,412,100,64,57,77,59,0,27,0,32,28,72,25,32,92,99,1,98,99,98,95,70,94,52,9,51,64,88,52,12,65,88,63,49,71,57,25,24,15,20,3,3,85,17,11,9,89,39,61,52,77,94,60,83,67,80,68,52,44,99,99,81,56,79,65,88,99,99,74,97,36,77,69,6,64,59,66,78,81,84,99,82,37,85,64,8,74,85,22,81,47,89,7,96,57,39,17,29,47,27,67,35,92,49,79,88,30,33,20,53,53
Ersan Ilyasova,MIL,32.5,Big,970,16,26,57,39,70,76,89,86,45,27,33,37,54,24,28,86,99,96,99,1,86,94,96,89,99,71,94,96,99,40,0,83,28,97,99,95,91,97,0,5,1,87,1,78,13,97,14,46,96,14,1,25,13,13,74,42,3,42,96,72,95,100,86,96,10,15,42,4,11,100,100,100,37,39,3,7,86,93,96,96,99,100,99,90,100,81,99,97,99,40,14,54,94,85,14,75,63,42,31,61,39,75,67,70,41,62,10,11,39,70
Joe Ingles,UTA,32.1,Forward,2131,11,52,79,0,36,71,7,50,9,83,20,67,75,96,100,11,89,97,90,78,88,19,46,41,38,68,52,46,39,57,38,70,68,54,68,14,64,25,59,36,45,70,59,24,39,65,26,35,46,28,38,28,57,26,65,16,25,11,97,82,78,82,93,78,92,88,84,84,89,31,22,20,100,79,2,18,81,2,5,97,77,70,75,82,37,77,59,67,64,84,71,73,32,64,38,90,84,12,47,31,39,64,92,87,57,84,87,89,89,95
Brandon Ingram,NOP,22.2,Forward,2102,56,43,72,20,60,47,80,88,88,97,65,96,79,93,71,33,14,21,27,54,67,27,22,58,21,24,41,22,33,24,33,36,55,27,90,17,36,15,39,25,23,68,64,22,39,40,41,37,22,50,31,54,47,57,50,48,22,47,21,26,89,44,82,82,58,74,3,18,3,44,61,63,83,78,43,69,69,4,9,21,13,21,13,15,47,22,23,31,19,60,47,60,69,67,82,73,82,43,63,89,85,24,28,24,44,82,91,91,97,73
Kyrie Irving,BKN,27.6,Point,657,80,55,41,88,78,0,0,98,55,92,37,96,80,71,22,86,92,90,83,82,92,25,74,64,84,28,65,74,47,33,93,70,65,58,95,67,29,52,78,8,17,26,61,74,72,91,30,55,74,96,92,96,73,22,87,97,90,94,90,84,92,93,87,92,52,44,78,70,79,39,88,80,77,66,24,47,25,38,29,90,53,96,39,66,67,55,46,92,40,76,78,76,71,78,0,67,80,43,73,69,76,20,47,39,73,80,86,67,63,90
Jonathan Isaac,ORL,22.1,Big,973,94,98,71,35,43,67,89,71,48,58,55,65,30,33,21,64,92,91,75,98,65,82,72,55,85,8,72,72,59,10,32,42,24,68,84,51,44,51,15,73,38,10,77,88,87,13,81,56,72,89,75,81,77,65,57,83,48,84,91,90,56,30,70,64,63,46,95,62,94,39,86,78,12,99,21,95,32,25,23,91,53,23,56,1,95,5,98,20,98,24,32,33,59,40,80,32,44,45,42,88,71,58,56,54,29,44,77,82,55,83
Wes Iwundu,ORL,24.9,Forward,911,43,44,44,21,20,0,9,62,93,19,12,23,44,56,67,84,35,43,67,40,13,21,36,29,45,56,86,36,32,42,88,30,47,26,32,74,6,31,44,40,40,55,47,41,42,88,31,52,36,73,94,63,61,52,48,82,96,82,43,42,24,25,4,9,16,69,73,69,76,26,71,53,2,38,62,48,72,96,97,43,96,56,95,75,47,78,93,69,93,23,37,36,43,36,32,64,60,57,53,88,79,40,21,19,15,60,75,45,68,87
Frank Jackson,NOP,21.5,Point,734,25,12,31,82,16,0,43,33,57,29,65,20,31,2,2,69,74,60,58,57,23,85,74,71,39,73,51,74,50,83,81,86,77,79,88,76,74,83,72,13,21,93,87,5,37,10,16,8,74,80,84,73,65,96,65,81,83,75,60,68,21,71,59,36,79,33,32,43,35,73,59,71,49,9,74,25,46,81,78,60,49,80,36,72,94,56,38,49,35,33,25,65,57,67,47,23,24,49,49,39,35,94,37,73,43,26,6,6,12,16
Jaren Jackson,MEM,20.1,Big,1620,80,39,28,16,10,0,11,55,45,83,33,86,61,34,5,72,84,67,88,18,61,33,83,78,56,31,88,83,77,54,39,36,15,83,79,14,93,49,60,75,76,49,79,12,43,59,57,60,83,78,75,82,27,75,35,90,69,89,67,59,62,41,90,66,94,93,63,37,53,94,63,87,39,62,83,79,48,30,32,67,44,55,49,87,75,93,13,35,12,65,47,44,50,45,65,87,87,28,67,26,50,73,80,77,38,85,43,55,68,87
Josh Jackson,MEM,22.7,Forward,365,80,93,32,44,55,0,16,8,72,79,55,85,52,75,56,21,43,54,73,72,5,45,40,64,34,8,78,40,82,12,13,3,4,20,48,81,55,80,25,82,55,27,49,61,55,38,77,70,40,24,65,22,18,50,13,39,71,39,54,74,4,71,6,7,28,89,17,52,23,52,65,66,48,55,65,63,43,49,46,54,56,92,50,93,96,88,23,75,24,57,87,33,71,37,36,43,44,55,68,40,59,65,44,55,67,44,64,64,77,37
Justin Jackson,DAL,24.6,Forward,968,21,5,68,32,23,0,89,87,15,55,16,35,19,23,35,100,77,86,78,99,52,34,46,25,66,36,83,46,20,50,46,42,36,59,42,8,25,8,81,52,67,19,26,73,47,80,83,88,46,88,69,85,37,63,30,90,44,88,86,91,58,90,47,64,28,79,41,56,41,18,88,71,20,59,29,42,88,68,79,86,50,93,37,12,87,7,82,95,71,17,28,75,64,71,4,33,19,24,91,39,72,39,73,63,36,19,15,4,27,41
Reggie Jackson,DET,29.5,Point,380,8,10,76,86,29,0,0,35,22,69,98,86,14,61,37,90,72,67,54,58,71,88,64,66,45,80,53,64,67,89,22,88,88,65,62,46,77,65,73,34,49,65,50,21,30,45,56,53,64,19,11,28,49,41,62,7,10,5,67,60,58,54,71,46,82,54,57,25,37,89,24,47,96,53,11,23,61,13,22,67,40,62,44,36,73,32,54,43,61,12,12,20,16,10,0,73,68,16,94,29,67,41,69,57,8,68,75,84,92,75
Reggie Jackson,LAC,29.5,Combo,344,59,2,20,39,62,0,47,0,30,41,91,59,92,64,67,20,59,83,89,24,9,90,24,33,43,21,18,24,26,13,17,22,17,53,24,24,36,21,55,49,51,78,21,26,18,74,40,52,24,49,25,51,14,23,24,73,27,72,83,87,18,14,25,8,83,50,71,83,81,72,92,94,10,10,90,51,38,91,86,83,72,32,79,43,46,50,81,46,81,91,24,53,97,85,88,89,91,44,58,26,35,92,56,77,62,94,61,100,55,50
Justin James,SAC,22.8,Wing,181,100,28,46,3,59,99,99,0,1,70,0,40,5,43,54,21,67,49,29,68,86,36,71,77,33,14,60,71,68,19,38,14,18,24,81,46,72,63,67,35,46,74,36,14,19,60,56,59,71,93,78,92,89,65,89,83,69,80,49,45,87,19,72,81,39,16,81,81,87,32,45,33,22,90,91,94,6,28,12,49,18,7,26,22,41,27,33,6,42,8,10,61,19,30,0,0,27,61,74,76,81,61,14,25,7,26,19,16,7,1
LeBron James,LAL,34.8,Forward,2315,48,59,99,36,96,55,84,20,76,99,91,100,67,100,97,31,39,81,78,89,20,50,10,15,43,43,10,10,8,40,67,30,41,31,9,54,88,75,40,31,31,11,78,73,83,32,71,63,10,70,76,61,82,40,66,41,66,35,81,84,37,11,81,38,98,38,68,80,77,97,41,83,33,47,36,37,13,88,76,81,31,24,38,28,25,34,39,52,46,72,83,44,56,48,89,47,49,87,36,76,56,3,55,15,80,51,97,97,99,100
DaQuan Jeffries,SAC,22.2,Wing,105,37,42,4,74,73,0,0,0,73,6,0,10,48,5,12,92,47,72,94,42,58,18,24,31,29,22,69,24,13,22,40,46,29,66,33,86,33,74,17,37,19,58,81,16,51,7,72,42,24,88,49,89,24,22,28,97,67,97,72,46,63,78,70,23,97,93,82,23,52,64,94,94,30,65,29,52,81,58,68,72,97,88,92,59,33,51,98,97,97,50,98,91,3,30,0,0,0,73,46,42,39,69,27,40,96,0,6,0,48,1
Ty Jerome,PHX,22.3,Combo,273,38,74,38,32,64,0,88,0,2,20,0,33,8,71,83,47,28,95,92,61,83,40,1,0,65,35,79,1,1,46,92,79,73,73,18,1,35,4,1,3,1,20,39,91,75,14,84,62,1,1,67,1,2,50,1,9,34,13,95,76,89,74,90,74,91,58,94,98,99,75,50,53,70,77,18,54,2,65,32,95,89,65,93,100,66,99,12,82,11,11,2,61,44,52,0,23,16,15,91,41,79,58,67,58,8,16,65,97,50,21
Cameron Johnson,PHX,23.7,Forward,1231,44,40,67,69,29,67,17,63,12,17,93,33,72,40,52,96,29,53,28,72,38,56,22,20,14,33,54,22,16,31,78,39,35,52,27,40,43,38,37,24,22,43,42,16,23,65,86,86,22,35,93,23,73,78,47,13,82,10,53,21,77,7,67,28,92,58,47,68,59,17,35,18,14,54,52,56,80,74,79,53,63,14,81,46,40,67,67,20,81,77,73,16,53,24,54,76,79,15,19,49,25,96,80,93,55,78,4,27,15,25
