player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Serge Ibaka,OKC,20.1,Big,1231,94,29,25,74,71,81,38,23,33,36,55,30,64,4,4,33,31,18,14,9,91,43,66,95,44,9,15,88,16,25,37,27,56,92,71,41,60,92,60,84,85,38,46,41,23,20,16,46,29,73,27,23,33,83,34,95,10,89,61,93,93,68,14,70,13,33,36,14,15,51,97,6,47,36,63,55,12,34,18,23,78,19,14,20,23,71,65,90,41,82,0,0,0,53,79,53,61,68,55,56,73,0,50,79,19,65
Andre Iguodala,PHI,25.8,Wing,3187,80,90,97,45,93,59,88,31,88,89,24,83,61,98,98,25,55,47,40,66,50,60,62,60,51,72,34,45,73,42,53,49,57,74,39,11,14,82,59,80,18,90,26,58,92,55,74,86,40,90,92,39,83,61,35,77,48,41,38,26,50,20,64,9,78,25,18,46,31,86,31,74,59,39,9,11,52,48,45,90,60,64,22,12,31,46,89,30,55,50,17,37,24,59,38,88,69,19,50,30,67,22,84,44,93,74
Zydrunas Ilgauskas,CLE,34.4,Big,1326,55,6,38,57,53,76,25,65,16,37,14,60,15,42,33,72,54,48,14,53,95,49,58,69,40,48,64,78,62,72,68,81,43,88,83,7,21,52,72,70,59,83,13,33,44,66,63,20,75,21,65,96,57,12,40,13,25,92,26,69,84,29,9,10,88,44,42,90,78,4,18,100,98,11,39,23,69,15,85,65,24,92,68,22,68,18,48,30,37,30,79,0,100,19,17,93,85,90,52,81,11,100,22,76,14,65
Ersan Ilyasova,MIL,22.5,Big,1864,9,67,34,38,73,75,53,57,23,62,91,69,43,53,45,94,86,80,76,51,62,33,74,80,73,31,38,68,38,40,85,33,98,60,73,88,92,86,48,76,10,84,86,93,28,48,38,53,33,51,48,68,35,57,21,62,72,60,35,39,46,36,58,79,73,85,56,54,53,33,17,47,26,63,88,86,73,27,80,63,31,74,72,33,78,47,45,47,60,56,7,52,50,18,12,64,38,84,95,93,41,50,12,33,35,89
Allen Iverson,PHI,34.4,Point,796,22,8,86,73,33,0,88,66,98,71,45,69,37,16,2,59,67,25,19,46,52,49,94,98,37,81,37,97,71,11,51,55,46,84,96,16,73,89,93,96,48,1,39,6,85,96,97,35,8,60,41,18,45,50,12,78,25,45,62,43,33,59,21,21,67,43,55,26,31,49,89,75,90,13,11,8,31,70,33,24,51,40,44,59,41,14,14,4,84,51,0,45,43,33,71,96,96,4,18,12,18,43,29,53,12,37
Royal Ivey,PHI,27.9,Combo,227,36,79,9,74,85,0,0,0,36,4,66,2,91,13,45,96,47,85,88,73,46,90,12,18,61,12,34,8,18,76,70,89,25,7,27,86,66,15,87,59,69,71,89,91,2,10,3,72,57,89,43,10,87,84,72,79,97,65,2,80,84,52,90,99,8,62,9,95,76,15,19,49,30,90,88,92,24,3,45,78,15,54,11,9,45,98,66,11,100,38,0,0,100,47,98,0,23,89,53,79,51,100,13,11,51,28
Jarrett Jack,TOR,26.0,Combo,2212,15,23,83,47,57,0,62,82,68,40,62,53,98,85,91,17,38,51,59,29,38,88,32,13,66,54,67,40,57,22,13,23,19,44,36,46,40,17,17,9,40,53,78,77,24,33,23,26,31,32,18,56,19,48,37,55,59,44,93,71,56,76,68,67,36,52,73,30,43,49,81,22,42,77,53,61,36,87,22,24,26,14,53,95,43,94,79,85,57,85,72,98,96,64,85,30,47,60,30,38,89,96,87,77,91,74
Stephen Jackson,CHA,31.6,Wing,2821,69,89,72,53,57,57,51,49,66,85,62,93,41,86,53,14,88,90,99,19,10,23,58,16,0,100,100,12,100,8,99,98,84,11,76,1,6,27,93,83,30,81,15,37,8,98,83,11,3,58,10,98,3,27,0,96,75,18,87,78,65,87,14,70,64,77,68,99,99,100,1,1,0,98,79,92,99,90,99,53,67,26,100,11,100,28,31,45,47,46,34,44,40,72,57,48,50,24,49,32,40,38,81,73,67,89
Stephen Jackson,GSW,31.6,Forward,298,53,91,91,13,4,0,69,31,53,64,16,98,20,96,89,18,44,49,76,44,7,35,42,36,12,64,61,21,52,17,51,14,89,30,64,51,58,46,37,37,19,1,77,23,98,86,97,33,36,23,2,3,3,69,88,51,62,5,37,20,19,42,82,54,39,45,43,62,53,83,64,24,33,41,42,39,66,52,75,90,42,86,41,53,60,22,22,47,91,89,0,32,11,36,38,69,56,42,67,60,58,14,98,93,100,98
LeBron James,CLE,24.8,Forward,2957,78,89,100,27,84,60,29,66,93,100,82,100,100,100,100,56,99,99,99,94,37,92,54,53,84,36,24,40,34,60,43,25,71,42,39,69,61,13,76,43,46,29,33,26,85,71,80,84,74,80,82,87,70,83,25,81,100,49,88,65,59,63,99,80,68,83,71,34,51,96,5,2,0,100,81,95,92,95,81,94,79,92,71,93,55,100,98,53,71,69,76,48,51,60,33,60,44,27,64,56,100,51,100,80,98,100
Antawn Jamison,CLE,33.4,Forward,807,44,76,47,62,96,56,89,0,40,78,84,69,49,27,18,91,79,96,85,97,48,69,19,17,26,33,86,49,50,85,43,87,9,7,23,17,11,77,43,64,71,38,13,14,79,70,76,5,63,4,11,90,4,15,62,19,93,50,59,88,77,86,60,95,79,95,82,39,54,33,77,24,42,53,79,73,66,40,79,54,90,43,59,24,74,91,87,93,58,84,3,100,43,56,84,22,51,56,51,49,91,43,16,11,20,9
Antawn Jamison,WAS,33.4,Forward,1592,9,38,73,78,82,82,96,29,67,96,42,84,40,18,2,93,95,72,94,83,2,3,96,77,94,73,54,85,90,17,80,67,83,68,92,89,96,73,4,9,66,4,38,10,100,47,85,72,7,80,97,78,98,22,5,25,69,5,87,46,2,99,98,92,52,84,2,83,29,81,20,44,26,82,34,50,86,100,64,76,97,31,82,100,69,47,62,73,64,71,17,74,54,38,96,33,69,40,58,53,56,57,36,69,16,9
Nathan Jawai,MIN,23.1,Big,370,21,62,47,80,13,90,57,49,70,29,97,49,20,64,72,31,44,25,16,19,87,44,75,70,90,15,45,87,23,1,61,44,70,41,65,49,60,83,75,87,39,60,70,74,36,34,29,41,1,88,7,90,18,77,0,95,7,81,90,96,93,69,9,51,39,39,91,2,12,91,2,76,20,76,26,40,86,80,74,72,87,67,81,82,60,14,7,25,16,21,0,0,0,81,75,11,28,0,0,0,12,0,99,97,78,0
Al Jefferson,MIN,24.8,Big,2452,53,60,84,30,88,39,78,39,37,28,84,94,43,75,53,89,53,61,61,95,9,23,42,33,31,67,73,31,77,73,69,76,52,43,29,47,34,39,29,29,33,10,47,19,90,87,94,23,60,25,66,8,66,14,72,16,66,10,23,24,14,62,74,72,23,51,23,83,71,33,97,35,80,37,28,29,45,21,67,77,19,92,30,27,41,42,82,75,28,58,0,0,0,20,99,50,89,0,44,39,43,0,98,94,91,0
Richard Jefferson,SAS,29.4,Forward,2509,51,7,62,18,38,76,67,43,80,56,84,44,80,80,76,60,63,48,24,76,62,81,74,79,60,44,87,69,55,90,89,60,95,45,76,57,75,15,90,77,88,28,13,10,23,68,56,88,87,75,74,35,66,88,91,77,60,52,46,59,76,24,55,54,66,60,45,5,9,74,44,85,79,13,11,8,43,42,39,54,58,45,41,38,37,71,91,40,62,53,59,23,31,53,44,42,49,69,47,51,82,31,38,31,49,9
Jared Jeffries,HOU,27.9,Big,312,60,58,26,54,4,0,13,0,63,43,92,28,12,56,74,67,89,71,74,32,83,21,90,84,77,13,97,96,34,58,16,21,28,83,96,45,93,50,16,17,92,89,1,12,19,55,42,58,73,47,10,59,9,88,59,81,33,83,46,80,78,67,57,43,61,55,48,82,78,43,63,58,58,41,53,49,97,41,98,53,22,66,98,40,99,19,29,0,98,12,0,0,0,72,10,37,13,89,82,84,39,0,73,87,2,65
Jared Jeffries,NYK,27.9,Big,1455,58,91,59,25,2,30,3,34,70,18,55,11,41,61,89,19,46,14,5,58,92,8,92,96,80,68,1,94,20,6,63,91,10,76,65,65,73,78,92,95,95,32,11,9,72,22,36,71,3,69,26,33,15,92,9,90,12,81,99,11,71,1,18,13,28,12,48,1,2,97,7,34,12,52,43,45,57,99,16,51,58,32,66,99,20,35,10,9,64,39,36,48,41,62,1,36,4,97,87,90,31,41,47,80,16,65
Brandon Jennings,MIL,20.1,Combo,2664,64,70,57,51,83,72,38,54,28,81,30,96,15,94,62,57,69,67,37,85,58,69,62,48,90,23,78,56,43,49,77,38,93,77,55,3,5,96,58,90,42,15,59,34,52,81,75,38,49,62,63,42,82,26,67,38,39,47,94,80,80,60,23,82,5,13,35,78,57,97,92,0,6,10,81,56,82,88,73,86,49,69,65,81,68,15,4,17,23,15,97,65,63,49,77,47,64,13,72,49,9,63,83,81,77,83
Jonas Jerebko,DET,22.7,Forward,2209,42,82,24,100,71,89,84,34,71,29,71,20,76,2,9,42,92,80,65,54,93,13,88,48,73,79,98,84,88,62,52,44,57,55,17,91,74,36,24,23,42,16,79,52,50,57,55,22,57,20,35,12,30,20,45,22,46,79,96,74,94,9,56,52,82,76,33,38,30,94,50,57,52,2,23,9,88,87,79,98,84,96,43,54,36,82,49,24,51,27,7,71,37,96,58,4,7,36,44,42,87,37,42,42,22,9
Amir Johnson,TOR,22.5,Big,1394,67,79,9,83,39,60,28,31,78,79,81,22,99,33,45,38,91,50,34,55,83,26,97,98,80,33,32,89,19,88,66,62,61,99,69,63,73,38,71,63,95,36,12,13,70,19,30,99,97,99,94,42,94,98,94,99,31,82,89,45,74,10,69,46,22,21,20,32,22,61,24,63,46,28,57,50,89,93,76,78,76,60,86,65,77,99,94,50,75,66,0,0,0,85,46,25,21,0,0,0,99,0,38,23,48,0
Anthony Johnson,ORL,35.1,Point,322,29,33,47,86,92,0,100,0,51,61,0,31,71,51,69,18,38,60,56,27,83,86,23,38,25,95,39,31,96,87,52,96,1,25,35,84,74,31,34,29,96,64,43,55,7,5,3,39,75,39,17,30,39,69,94,74,52,89,75,16,43,12,15,90,61,89,54,73,71,16,80,67,77,58,48,51,85,76,86,6,60,7,99,75,95,61,63,53,92,84,0,21,52,49,84,18,43,78,51,67,73,50,45,53,57,29
James Johnson,CHI,22.7,Forward,675,98,40,2,44,62,87,24,14,76,27,98,40,27,82,82,0,12,7,42,2,8,45,46,66,78,24,2,30,35,14,4,10,9,67,8,60,28,52,68,70,85,72,15,31,72,14,24,97,24,97,58,10,84,98,74,98,20,15,71,55,24,87,21,15,71,52,22,63,37,79,2,56,8,76,79,80,2,95,2,22,74,11,3,94,5,38,40,27,2,4,90,13,71,89,24,27,16,82,38,47,27,71,58,64,27,89
Joe Johnson,ATL,28.3,Wing,2878,2,50,92,49,45,47,59,66,20,85,28,94,59,93,80,86,77,94,90,98,7,47,22,29,21,61,88,28,60,77,24,74,8,53,18,26,16,40,19,20,91,6,65,27,37,18,18,60,78,46,93,77,79,18,72,19,97,5,50,46,19,82,96,83,46,72,47,72,63,27,76,29,47,86,61,74,32,50,34,79,77,68,11,48,17,63,37,96,66,91,44,74,60,25,96,50,86,55,25,29,64,61,94,79,95,88
Dahntay Jones,IND,28.8,Forward,1815,58,9,22,22,13,44,2,71,82,71,64,71,31,89,87,13,23,19,16,24,54,74,45,59,67,36,14,67,40,59,67,54,71,28,62,48,58,59,87,89,59,42,78,73,43,13,16,10,58,13,12,36,18,23,65,26,38,59,27,28,46,19,12,91,44,78,70,17,23,39,46,95,95,7,10,6,7,31,7,87,84,89,2,26,3,18,33,78,53,67,0,0,0,64,67,91,89,24,18,20,24,0,91,78,76,9
James Jones,MIA,29.1,Wing,451,24,15,25,2,16,85,66,0,16,50,85,5,51,6,34,96,20,17,20,41,18,66,44,29,84,10,60,48,7,58,12,13,29,62,99,69,97,11,3,1,23,71,77,84,7,61,32,77,67,74,82,98,77,58,43,61,33,7,5,5,7,17,39,90,10,23,31,47,37,5,44,65,55,94,80,89,61,13,96,17,17,37,79,28,97,26,0,1,9,5,11,92,51,0,2,25,7,98,97,100,0,54,0,0,1,32
Solomon Jones,IND,25.3,Big,636,78,40,6,30,19,0,9,52,48,59,12,39,19,57,67,33,11,8,8,31,57,36,39,47,50,65,16,57,44,68,34,83,8,33,86,39,66,51,42,48,44,58,38,47,72,51,61,33,67,29,77,16,92,19,87,7,8,72,11,7,9,12,13,5,65,17,77,23,33,7,59,93,94,24,35,28,59,25,66,64,1,95,63,70,58,16,23,16,70,42,0,0,0,32,53,86,78,0,74,71,16,0,6,14,11,0
DeAndre Jordan,LAC,21.3,Big,1047,79,13,28,81,82,49,84,2,91,69,26,24,69,13,14,6,17,50,90,9,68,18,7,3,55,76,51,6,65,64,23,79,5,4,26,18,12,42,10,10,77,48,32,36,29,39,32,22,31,43,5,5,26,55,44,59,47,82,28,72,77,47,70,61,48,56,75,92,94,65,29,30,21,50,76,70,63,28,74,80,78,81,40,25,44,96,64,33,1,18,0,0,0,99,8,4,1,0,61,53,96,0,55,28,95,0
Chris Kaman,LAC,27.5,Big,2597,50,14,89,31,69,50,86,68,31,68,48,97,42,67,40,35,73,20,27,24,14,60,97,99,12,77,79,97,92,2,94,56,97,96,87,68,85,91,92,96,4,32,68,57,88,95,97,24,3,46,30,57,53,33,25,45,34,8,74,49,52,45,43,54,65,67,41,16,19,45,93,48,80,35,18,20,20,77,13,7,50,12,52,80,46,37,41,74,63,72,0,0,0,25,88,71,88,60,43,45,38,0,30,24,42,0
Jason Kapono,PHI,28.7,Wing,955,20,20,34,18,2,0,12,0,1,4,93,22,48,10,21,56,24,37,52,40,27,49,20,17,18,81,38,26,76,72,74,92,32,33,38,15,17,36,45,41,79,89,29,59,10,18,12,6,46,6,8,85,16,16,71,11,55,39,35,26,30,36,25,66,30,46,77,60,73,25,35,14,14,94,92,94,31,38,34,29,19,46,38,84,38,78,98,31,90,89,90,26,60,2,12,77,51,82,93,95,62,63,8,49,15,38
Coby Karl,GSW,26.4,Point,105,88,24,2,96,94,0,0,0,67,6,0,22,0,10,29,43,55,24,4,100,19,2,86,84,94,0,100,62,0,89,100,81,100,2,6,100,99,100,82,99,0,95,98,99,51,70,67,100,97,100,1,0,4,100,100,100,7,21,98,43,15,89,14,0,1,0,51,5,5,100,0,0,0,86,99,99,77,99,29,18,76,9,79,100,28,0,71,0,0,0,0,0,0,98,45,0,2,31,63,51,22,0,22,14,0,2
Jason Kidd,DAL,36.6,Point,2875,94,92,84,65,100,82,86,59,16,8,14,27,92,88,98,12,88,76,69,65,45,56,84,75,57,87,67,92,56,74,83,84,62,80,75,11,36,55,63,64,89,91,3,21,27,37,29,14,53,6,31,18,24,14,72,8,53,38,84,58,62,40,73,14,79,46,55,72,71,37,73,34,49,35,76,64,91,80,91,61,53,56,94,57,95,98,53,8,22,12,59,98,96,14,10,16,4,80,98,100,20,96,6,67,22,20
Andrei Kirilenko,UTA,28.7,Forward,1656,93,93,84,56,20,84,49,54,89,69,31,42,96,93,91,49,68,33,20,52,69,82,91,86,76,23,95,88,31,78,50,46,54,86,90,98,98,8,49,18,14,86,56,78,35,70,63,94,92,87,88,94,65,83,63,80,33,64,38,83,77,67,67,16,37,19,19,6,3,82,67,57,59,6,29,16,10,23,17,8,2,30,25,29,28,93,93,9,73,33,21,26,14,82,11,64,27,29,49,40,98,11,24,33,4,9
Kyle Korver,UTA,28.6,Wing,922,63,36,41,11,61,0,53,57,7,47,65,25,97,76,93,29,89,76,81,35,74,44,86,80,69,96,13,52,95,33,92,78,92,89,86,79,89,35,41,38,70,80,73,83,49,3,5,84,35,92,44,5,78,95,71,93,59,82,90,90,81,85,65,70,62,73,96,45,90,8,57,48,50,99,59,88,64,91,44,47,92,19,60,59,61,98,63,15,85,80,98,100,100,5,11,97,85,88,34,61,43,100,2,6,2,41
Kosta Koufos,UTA,20.7,Big,115,57,2,14,70,55,0,87,0,61,54,94,36,6,50,62,20,0,0,1,3,26,26,0,0,93,98,3,0,67,12,1,67,0,19,97,1,15,33,0,0,86,90,81,94,10,1,0,51,11,45,24,65,6,98,51,98,0,69,86,94,61,99,36,29,5,6,4,0,0,53,75,77,81,4,33,14,92,77,95,70,99,37,91,67,98,2,23,0,16,2,0,0,0,70,58,38,39,0,0,0,4,0,23,16,2,0
Nenad Krstic,OKC,26.3,Big,1737,30,36,66,40,22,0,30,54,22,9,45,38,39,28,31,90,35,53,62,92,8,14,24,17,8,66,98,32,62,9,23,20,45,46,15,55,25,6,38,13,10,34,48,40,69,97,96,19,24,18,74,59,68,4,35,5,83,3,31,10,5,56,65,54,96,90,14,60,36,16,9,97,92,50,19,26,30,73,27,68,39,65,18,83,15,48,62,45,82,74,0,0,0,18,14,96,90,74,57,66,49,0,7,31,10,65
Carl Landry,HOU,26.1,Big,1400,48,39,82,50,9,28,18,96,84,95,65,86,94,38,19,75,51,90,32,62,82,100,10,29,24,29,24,5,23,91,61,51,66,24,79,33,57,12,41,23,74,20,68,47,33,27,21,76,96,69,60,97,27,83,70,86,81,85,70,72,65,60,83,17,70,31,16,26,17,24,63,76,77,39,46,42,50,51,55,39,58,50,64,78,68,73,84,56,50,53,0,0,0,55,74,53,58,0,0,0,75,0,81,49,84,0
Carl Landry,SAC,26.1,Big,1051,18,59,90,19,9,0,6,63,65,76,43,75,74,23,15,83,8,12,17,6,37,64,18,15,10,57,33,3,92,42,77,93,26,0,72,17,40,94,53,79,15,40,6,5,100,99,100,59,18,55,12,39,15,68,29,57,10,22,72,87,81,76,67,8,23,8,16,42,21,84,89,24,55,7,33,18,11,49,15,1,26,2,41,79,49,59,90,27,82,62,0,0,0,27,53,87,84,73,53,65,61,0,82,73,74,65
Ty Lawson,DEN,22.0,Combo,1236,11,51,68,94,19,53,79,26,79,85,53,28,94,51,83,30,67,66,73,39,63,74,59,45,68,49,51,50,43,88,58,83,21,27,28,65,44,51,84,82,52,60,63,68,54,20,22,60,79,41,56,29,50,54,90,39,49,50,74,62,44,73,74,60,55,58,59,39,41,98,58,23,28,19,19,17,96,89,88,86,88,59,89,86,87,96,77,47,98,89,75,91,87,98,64,9,6,28,23,17,96,87,79,83,53,9
Courtney Lee,BKN,24.1,Wing,2358,43,81,82,43,38,51,21,95,41,16,39,43,45,33,33,81,78,97,94,80,52,80,14,9,71,19,76,11,50,60,14,26,17,33,19,4,4,33,56,45,14,58,33,43,86,89,93,54,83,42,72,48,46,37,69,37,96,52,73,77,71,69,94,66,70,76,37,83,66,69,35,35,29,40,65,57,65,76,50,78,75,63,46,82,43,41,57,20,80,58,40,24,39,58,54,67,63,71,28,37,54,41,59,54,59,28
David Lee,NYK,26.5,Big,3004,11,72,86,35,94,40,94,88,42,25,76,90,81,98,91,74,57,82,72,92,22,66,23,47,2,66,64,6,84,32,88,62,88,81,34,51,41,43,51,49,1,62,91,89,94,62,81,66,47,73,61,53,47,56,16,75,86,32,13,57,22,92,90,39,84,76,17,69,48,36,59,88,87,26,18,18,38,21,43,71,12,80,40,24,47,72,72,67,83,81,0,0,0,51,33,79,62,60,61,55,76,0,57,50,47,0
Rashard Lewis,ORL,30.2,Big,2362,9,87,94,1,5,48,9,87,13,47,50,68,77,57,52,79,45,39,64,64,2,88,57,61,19,51,66,34,58,70,54,39,66,25,88,38,71,59,83,81,61,35,74,63,12,37,20,66,94,65,25,92,10,80,87,88,71,2,14,12,3,86,55,27,56,42,72,52,67,52,90,9,39,97,29,62,18,39,17,43,16,44,17,36,16,69,11,89,56,85,93,59,84,4,35,31,25,100,96,98,27,84,32,82,96,91
Shaun Livingston,OKC,24.1,Wing,118,83,66,40,76,65,0,0,0,0,72,100,1,0,89,100,1,73,43,60,11,90,79,88,43,75,87,95,91,94,81,97,99,68,63,90,78,93,0,1,1,67,6,7,2,87,98,99,11,38,7,0,66,0,87,30,86,60,98,66,96,98,27,12,71,12,34,98,30,93,99,67,3,8,97,8,37,6,51,10,22,54,43,10,30,15,0,1,100,2,63,0,0,0,40,98,67,95,57,0,13,5,0,59,1,51,0
Shaun Livingston,WAS,24.1,Combo,653,91,4,43,62,32,0,0,90,64,55,72,38,89,77,94,9,100,100,100,99,37,72,36,12,50,95,54,5,96,84,100,94,100,12,95,37,82,6,11,5,70,92,27,63,45,11,15,9,57,7,6,41,8,31,10,18,100,41,79,87,69,89,72,96,95,99,99,99,100,94,87,16,46,19,17,15,97,93,99,99,98,100,70,89,89,85,98,81,96,98,0,0,0,40,100,94,100,0,2,0,98,0,53,19,28,0
Brook Lopez,BKN,21.6,Big,3015,69,37,91,55,30,30,48,90,77,84,38,89,73,86,69,60,66,86,61,76,71,82,28,52,8,60,69,47,92,23,42,81,13,43,74,84,88,7,49,20,23,60,20,30,55,96,92,15,16,25,4,18,9,43,19,46,76,57,89,61,82,25,93,53,37,42,63,4,12,95,70,18,31,11,39,24,91,80,92,55,16,80,95,96,94,43,45,73,30,50,0,0,0,53,79,55,62,0,43,38,44,0,79,69,70,0
Robin Lopez,PHX,21.6,Big,920,73,4,55,84,24,80,2,53,82,57,72,38,94,4,4,77,52,59,30,24,98,50,44,68,4,80,49,33,73,57,91,87,75,93,47,12,19,78,22,43,46,21,31,19,54,91,86,28,22,31,59,38,58,30,6,32,25,96,95,99,99,84,65,80,52,81,45,9,15,77,99,51,98,10,0,0,65,84,40,56,52,81,61,88,33,92,84,87,30,86,0,0,0,69,86,21,41,0,0,0,92,0,60,57,34,0
Kevin Love,MIN,21.1,Big,1683,11,54,96,97,96,86,96,91,64,93,23,85,54,89,78,62,88,92,75,28,96,94,52,59,26,76,55,52,75,49,82,78,64,61,56,53,59,13,83,53,55,62,53,62,54,23,27,39,35,45,30,55,43,49,13,49,83,95,80,94,96,43,56,47,62,58,78,71,78,73,91,3,22,63,58,60,56,37,68,15,65,31,76,41,81,28,22,35,52,42,0,33,56,45,55,45,43,82,87,86,25,56,75,91,60,96
Kyle Lowry,HOU,23.6,Combo,1608,49,53,19,100,94,0,17,69,98,96,57,47,62,89,98,21,86,77,26,49,92,96,79,66,93,26,33,62,24,69,95,57,98,36,64,75,77,65,58,63,57,40,59,51,28,50,40,74,70,58,62,37,44,73,58,60,35,93,92,82,63,83,42,38,66,53,36,20,18,66,52,42,43,16,62,48,78,94,56,77,65,72,66,95,56,17,21,66,11,28,81,2,13,96,70,4,9,40,32,28,45,13,77,74,89,32
Corey Maggette,GSW,30.0,Forward,2072,0,18,27,49,53,53,87,94,96,98,29,96,98,91,71,24,28,56,46,16,70,97,14,34,18,32,21,22,37,62,43,68,24,37,21,22,12,69,67,75,27,9,72,37,71,84,85,27,55,26,78,54,76,12,36,17,52,61,29,84,69,86,54,48,81,78,76,18,30,93,58,81,79,3,4,2,38,44,35,22,46,27,54,80,50,87,80,44,87,87,0,6,6,76,36,80,73,20,29,27,89,6,78,53,60,9
Jamaal Magloire,MIA,31.4,Big,286,48,64,17,96,81,0,57,2,99,82,18,14,33,2,3,24,17,25,24,21,94,60,20,50,59,34,5,37,37,66,42,15,82,97,91,2,13,15,54,24,22,50,84,79,9,68,44,16,74,5,39,21,21,11,82,2,19,96,48,85,98,8,87,8,3,3,23,66,45,86,43,27,25,63,38,44,69,3,95,80,9,90,52,2,80,80,75,6,1,3,0,0,0,96,22,13,6,0,0,0,81,0,92,83,2,0
Ian Mahinmi,SAS,23.0,Big,123,57,23,19,58,77,77,97,20,98,70,49,83,99,14,8,18,9,1,4,72,6,92,73,87,58,22,1,94,10,1,0,6,1,98,98,94,98,90,1,2,94,7,98,82,14,1,1,94,4,96,99,0,98,75,10,89,7,36,64,99,53,100,69,1,10,3,8,0,0,98,8,25,8,36,48,44,0,84,0,15,96,3,0,44,0,99,98,58,94,86,0,0,0,87,32,27,17,0,0,0,99,0,75,47,97,0
Shawn Marion,DAL,31.5,Forward,2376,76,56,80,89,60,0,56,60,27,18,22,36,58,40,47,51,89,84,89,49,77,11,76,63,40,85,80,51,71,97,90,88,75,76,35,6,9,58,89,90,53,70,12,23,92,61,78,90,90,82,73,43,80,92,90,85,74,77,81,79,85,54,93,62,86,81,84,33,52,67,94,7,43,23,56,46,71,72,62,52,71,38,70,63,64,76,53,80,33,82,0,0,3,91,100,2,64,18,11,11,84,3,33,7,40,9
