player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Jabari Parker,WAS,23.6,Big,673,38,76,84,31,58,91,76,26,54,50,62,88,60,83,67,9,38,71,55,32,92,56,12,23,16,23,74,12,21,30,46,57,44,69,91,37,15,18,58,4,8,51,54,73,68,21,44,29,12,31,42,26,84,15,78,12,36,10,71,43,86,60,77,77,63,70,59,37,51,32,49,42,47,60,46,56,63,45,51,71,80,59,76,87,20,88,66,82,66,66,83,92,39,76,76,14,25,53,34,72,47,61,58,58,79,25,91,85,98,98
Tony Parker,CHA,36.5,Combo,985,34,19,95,36,7,0,31,25,75,69,76,88,42,93,69,63,58,45,34,93,23,41,70,83,58,28,44,70,90,9,73,14,29,14,30,11,81,27,79,92,95,70,49,37,41,41,34,32,70,46,71,33,73,65,67,38,64,25,45,51,31,49,20,45,10,63,61,50,60,19,22,16,39,58,36,47,80,56,70,45,55,35,63,55,75,64,53,17,56,41,39,98,56,81,0,5,8,80,69,98,95,5,5,3,64,8,98,98,71,3
Chandler Parsons,MEM,30.0,Forward,495,32,77,38,4,51,0,32,0,24,62,59,72,14,86,83,23,64,30,52,26,17,21,90,78,46,83,95,90,84,91,28,72,81,49,93,52,36,39,52,31,36,66,17,7,5,52,94,92,90,55,35,61,85,73,88,36,52,42,30,34,12,80,22,12,59,71,5,51,11,39,42,40,83,43,14,18,42,46,45,30,48,96,38,94,94,81,18,82,24,13,20,54,41,49,10,27,16,25,49,69,65,46,77,69,20,18,48,27,45,86
Patrick Patterson,OKC,29.6,Big,828,14,12,100,24,6,0,8,14,12,5,94,5,8,3,17,87,62,81,78,56,55,85,29,32,15,91,32,29,18,93,72,78,84,53,79,71,71,80,48,3,3,41,7,67,20,86,78,89,29,34,74,31,57,18,71,37,63,29,81,75,29,70,63,33,90,82,70,54,65,7,82,45,72,67,6,22,55,58,59,81,74,84,59,90,92,91,61,84,47,12,15,38,58,39,28,48,40,6,45,32,29,95,90,92,10,41,9,55,29,22
Chris Paul,HOU,33.5,Point,1845,54,100,43,54,94,0,24,84,9,98,93,78,69,94,80,50,75,47,23,26,96,75,89,93,96,12,9,89,88,12,62,45,38,59,34,63,37,49,90,95,97,62,85,91,93,8,8,4,89,92,83,95,27,91,17,96,60,97,47,23,97,32,80,95,10,17,61,25,36,10,50,24,89,16,49,23,13,42,26,47,85,6,91,90,10,92,69,3,75,56,39,81,65,85,38,51,54,2,87,48,78,74,87,87,39,56,100,93,100,100
Cameron Payne,CLE,24.2,Point,159,78,37,11,67,57,0,0,0,61,11,0,26,87,7,13,54,40,47,54,76,62,9,39,32,7,89,99,39,24,93,32,94,81,88,58,20,86,55,58,30,37,20,42,78,65,9,90,69,39,35,32,30,41,19,44,49,43,43,47,62,57,58,62,58,65,85,60,32,40,48,30,35,38,59,76,74,53,33,38,47,33,58,38,73,88,75,18,38,22,96,93,100,59,100,0,98,81,26,74,37,59,61,65,65,98,81,67,46,54,85
Cameron Payne,CHI,24.2,Point,491,72,54,13,39,24,0,0,0,20,13,94,28,15,48,70,31,67,32,38,47,38,58,90,92,58,73,42,90,86,64,50,83,66,81,74,74,69,80,59,78,79,80,8,35,10,43,69,62,90,75,60,82,92,92,90,29,59,45,32,38,29,88,39,44,40,25,39,17,18,87,55,75,32,42,41,38,78,73,80,32,60,87,49,74,77,59,47,60,48,15,22,93,13,69,0,0,4,54,63,26,48,56,50,52,54,4,44,22,63,48
Elfrid Payton,NOP,24.7,Point,1244,70,44,80,94,93,0,93,30,33,30,80,44,30,80,89,9,26,41,12,19,96,26,20,30,45,94,20,20,38,77,76,48,85,12,15,49,34,38,32,81,70,14,62,87,83,45,58,54,20,27,29,22,39,21,57,28,58,13,41,23,95,79,31,83,2,7,10,9,5,8,81,48,64,50,29,32,49,59,57,41,40,51,34,72,42,80,17,50,15,37,13,48,100,54,0,27,21,98,70,0,15,7,33,15,41,21,35,26,50,20
Theo Pinson,BKN,23.0,Wing,170,0,42,62,34,82,0,99,0,68,67,0,78,72,81,66,1,5,7,5,13,68,40,14,13,86,55,8,14,35,60,21,25,45,21,28,46,5,14,71,15,33,10,12,83,40,52,96,95,14,9,8,10,7,11,8,21,25,17,7,5,77,37,63,85,14,11,13,34,13,5,26,6,88,32,16,15,27,52,41,7,9,15,21,11,58,13,26,10,48,58,96,0,33,3,0,18,23,56,41,26,24,1,94,70,91,23,86,91,95,86
Mason Plumlee,DEN,28.7,Big,1712,75,85,19,72,66,0,12,6,80,87,50,55,68,94,98,8,87,98,100,60,49,24,16,8,35,82,23,16,3,67,98,92,98,22,0,63,0,3,28,99,97,85,45,23,31,21,34,23,16,55,38,28,23,95,11,75,7,62,98,97,85,7,33,18,69,100,72,15,39,99,91,99,29,31,10,11,89,92,95,98,99,50,99,96,93,91,98,13,99,83,82,36,23,29,0,0,0,80,71,38,61,25,22,20,73,0,54,23,78,22
Miles Plumlee,ATL,30.2,Big,143,15,79,72,70,16,0,62,3,97,82,20,65,89,92,93,40,28,11,20,79,7,91,82,54,93,83,39,82,65,7,64,83,76,76,7,42,5,12,99,74,94,93,34,50,39,46,6,8,82,82,31,84,76,5,75,79,51,82,11,15,19,96,17,37,8,13,96,8,84,7,32,14,85,95,8,63,18,11,9,11,96,93,92,99,30,91,81,71,88,96,69,99,2,99,0,0,0,87,66,16,46,0,0,0,94,0,85,73,52,0
Jakob Poeltl,SAS,23.0,Big,1191,83,31,51,97,49,71,32,1,57,40,78,8,86,60,84,47,85,77,62,66,85,70,78,94,65,13,5,78,97,11,39,7,28,9,38,82,67,87,78,90,93,75,40,22,27,63,33,40,78,33,37,27,46,57,47,30,13,24,77,67,67,97,92,88,73,69,72,40,63,25,60,44,91,90,15,60,38,4,5,77,57,98,36,86,96,65,31,94,26,94,75,80,90,90,0,0,0,91,60,13,36,0,0,0,91,0,65,57,13,0
Quincy Pondexter,SAS,30.6,Wing,169,0,67,28,63,70,0,0,0,100,52,42,15,100,51,82,1,69,54,68,51,5,82,76,35,92,70,32,76,66,60,72,38,44,40,3,70,25,46,83,58,75,81,7,94,43,44,19,20,76,47,75,32,40,66,36,61,77,45,54,73,8,17,10,6,48,50,52,85,71,89,27,67,27,13,79,42,89,65,80,54,62,52,69,83,79,79,40,16,41,100,96,91,87,95,0,0,0,99,68,22,35,40,3,3,100,0,45,43,18,1
Otto Porter,WAS,25.4,Forward,1186,58,92,70,58,83,0,83,52,31,77,92,56,54,66,65,85,95,96,95,28,99,39,63,61,9,45,87,63,56,69,16,61,53,63,24,59,21,31,74,89,91,9,88,80,91,11,75,48,63,13,36,17,24,46,42,18,14,16,96,92,99,64,99,92,98,98,82,30,71,59,78,77,65,79,28,57,56,27,32,96,45,39,47,81,60,74,20,26,28,59,76,89,51,77,79,56,72,24,56,97,90,51,46,46,52,74,49,31,49,61
Otto Porter,CHI,25.4,Forward,492,62,68,92,51,62,0,65,100,32,73,93,73,90,77,69,48,40,38,26,73,68,43,51,54,56,59,18,51,5,86,100,100,93,100,97,1,82,6,86,14,38,50,25,68,41,81,42,60,51,99,100,97,82,99,48,98,99,96,38,29,88,62,69,37,91,5,87,37,79,23,93,74,44,96,54,90,38,10,11,38,46,79,42,45,68,40,61,64,54,89,20,99,63,92,0,98,100,10,51,100,97,18,68,51,34,100,69,79,54,93
Bobby Portis,WAS,23.7,Big,763,17,73,51,56,76,47,95,79,13,33,61,83,17,39,17,66,21,47,73,3,79,29,9,12,6,94,66,9,2,68,88,96,87,89,5,65,19,37,77,11,27,60,28,17,16,14,93,79,9,32,68,14,53,97,62,28,83,7,47,38,56,89,73,97,3,8,99,49,97,88,26,62,59,23,13,10,69,86,87,47,78,50,82,19,8,30,93,51,90,20,36,26,36,20,30,91,91,20,68,84,81,53,73,65,8,91,70,88,80,22
Bobby Portis,CHI,23.7,Big,526,17,32,52,61,77,0,55,68,20,61,31,93,16,51,14,85,76,88,84,70,45,92,43,9,100,13,1,43,32,4,100,91,79,89,4,72,10,33,75,21,41,96,23,88,60,2,13,2,43,15,99,10,6,98,0,34,96,53,88,91,42,42,32,32,37,65,88,11,59,69,81,83,85,38,29,25,3,64,30,88,59,66,42,94,43,71,22,43,9,16,3,94,19,79,0,80,74,32,80,69,78,36,65,58,16,73,81,83,86,22
Dwight Powell,DAL,27.3,Big,1609,48,51,33,62,32,0,50,63,94,92,81,39,98,61,68,76,17,39,49,5,84,58,7,2,41,32,84,7,16,54,32,12,30,10,3,48,46,45,66,7,15,15,95,61,92,48,28,30,7,8,32,9,11,85,25,18,29,12,39,23,83,64,90,81,93,63,71,6,21,59,54,59,63,11,82,42,74,35,48,39,77,55,89,85,54,91,71,60,86,93,97,45,13,10,0,32,28,77,8,24,7,38,61,53,98,29,10,5,44,22
Norman Powell,TOR,25.4,Wing,1073,41,55,37,26,47,72,74,58,55,72,72,63,89,64,54,22,42,56,51,76,75,37,30,31,40,76,77,30,53,79,16,48,56,39,76,20,42,21,65,14,20,71,14,55,22,22,71,55,30,17,16,11,16,3,23,36,20,18,56,59,50,53,71,72,55,27,58,67,70,34,57,52,74,81,32,61,76,7,17,56,35,29,42,33,12,35,52,30,56,88,52,76,21,50,84,73,89,87,30,30,23,49,35,33,82,88,51,58,49,47
Alex Poythress,ATL,25.2,Big,288,54,8,13,60,21,0,74,19,79,27,14,19,27,38,57,40,58,56,42,70,31,60,57,89,60,20,83,57,87,16,35,29,9,79,83,88,45,84,70,69,75,33,40,69,56,56,66,66,57,78,55,82,23,29,15,91,72,94,56,58,23,82,22,33,17,15,66,28,38,36,88,80,57,28,84,63,28,40,32,56,65,81,57,61,87,45,68,62,63,32,6,23,2,3,85,0,79,79,2,20,2,94,39,57,21,79,31,33,1,22
Taurean Prince,ATL,24.6,Wing,1550,50,57,42,25,67,0,33,62,58,54,82,67,87,54,45,12,74,74,47,74,62,91,59,70,17,70,45,59,49,56,93,90,92,70,50,8,14,6,40,98,97,15,98,23,89,62,31,39,59,36,70,39,78,93,69,18,48,26,74,62,70,97,54,79,23,54,56,32,33,78,48,56,51,9,84,39,8,85,66,74,89,95,77,82,73,93,68,98,52,81,72,55,66,55,74,66,83,42,70,43,50,79,49,56,56,84,66,63,71,68
Ivan Rabb,MEM,21.7,Big,668,28,48,18,75,60,0,60,30,67,90,79,45,53,77,82,53,91,82,67,93,46,33,85,66,39,35,79,85,60,46,41,82,44,91,54,87,67,90,47,46,45,40,72,67,74,31,43,34,85,61,49,52,69,90,72,53,38,39,82,84,50,23,35,31,50,73,42,75,64,83,36,58,54,27,83,62,50,33,37,82,37,30,41,62,33,60,23,25,27,54,48,98,37,87,0,0,0,63,77,85,85,39,33,30,62,0,75,60,64,22
Chasson Randle,WAS,25.7,Combo,700,10,63,5,34,8,0,0,8,71,46,8,27,53,41,58,24,5,7,14,39,61,15,10,67,7,5,2,10,74,6,36,2,14,4,42,98,98,99,27,4,2,59,3,75,14,91,61,83,10,11,69,3,81,99,29,1,33,1,7,7,51,94,30,59,9,85,0,52,1,95,5,17,61,50,37,40,21,70,52,7,68,79,46,77,27,75,61,95,50,58,31,15,3,2,18,88,75,73,10,20,5,78,71,75,20,76,14,12,20,64
Julius Randle,NOP,23.9,Big,2224,24,36,65,43,58,55,87,48,88,75,72,96,68,86,53,39,59,33,49,16,70,43,84,92,73,16,48,84,90,23,60,50,32,73,34,86,91,95,62,93,93,36,77,86,89,24,24,19,84,60,67,59,47,8,22,69,67,84,33,21,54,73,33,63,8,16,17,47,23,17,95,78,62,34,20,17,87,60,76,33,95,67,94,63,67,68,95,57,94,59,54,55,54,54,38,45,45,66,72,37,61,45,47,43,60,45,95,92,95,88
JJ Redick,PHI,34.4,Wing,2378,20,3,96,10,8,0,17,98,48,89,34,74,94,70,52,80,3,3,9,58,4,32,17,55,15,2,28,17,22,2,2,40,12,86,75,15,81,39,52,37,43,22,46,31,36,83,81,88,17,20,11,31,68,18,64,7,54,15,3,16,10,5,15,11,44,14,69,36,53,7,25,10,46,77,69,78,7,43,23,3,2,4,7,12,21,17,5,11,13,87,45,80,86,93,72,84,84,7,9,92,70,26,89,80,63,85,11,15,9,37
Cameron Reynolds,MIN,23.7,Wing,235,33,23,21,18,43,0,39,0,8,45,94,23,56,28,45,97,65,66,24,69,90,90,58,48,80,86,8,58,54,88,90,19,52,10,21,6,31,6,81,81,88,87,29,72,48,29,14,11,58,84,80,80,46,92,28,90,48,91,66,19,92,96,88,88,76,75,23,1,2,80,21,42,81,64,8,22,14,62,43,66,93,95,84,50,63,49,97,97,95,70,5,91,8,60,0,92,85,17,62,28,33,81,84,88,9,86,12,1,49,1
Josh Richardson,MIA,25.1,Wing,2524,61,52,54,48,18,65,44,85,46,98,11,79,48,89,79,79,70,95,96,47,73,60,12,46,9,80,18,12,40,73,98,37,83,9,83,1,14,1,56,73,72,54,65,35,54,60,34,40,12,6,98,3,51,75,28,4,81,3,95,96,77,19,95,86,92,62,17,98,89,67,99,98,56,79,56,74,60,17,21,95,43,10,46,2,51,1,91,19,89,37,23,73,48,63,39,53,52,37,77,72,78,21,58,41,33,53,76,76,66,64
Austin Rivers,WAS,26.3,Combo,644,75,44,15,29,46,0,54,4,81,0,93,17,15,10,15,27,44,59,58,61,15,80,32,40,71,29,8,32,56,44,34,37,31,58,71,32,48,35,31,36,31,7,33,66,48,87,92,96,32,7,38,6,15,33,10,8,42,8,59,67,10,36,26,20,42,60,56,73,74,9,63,33,68,12,67,29,64,49,53,59,58,60,42,28,52,24,75,56,55,17,49,44,85,47,9,9,10,75,25,2,3,69,78,76,75,12,64,83,68,66
Austin Rivers,HOU,26.3,Combo,1296,54,17,22,15,3,0,0,0,24,3,68,5,39,8,27,100,62,86,83,94,35,37,21,47,27,65,50,21,20,39,77,66,37,81,23,96,56,92,50,32,33,84,43,46,42,13,29,17,21,52,76,53,89,65,94,33,37,40,86,94,40,52,18,26,13,78,5,21,4,98,86,96,48,48,45,45,57,61,63,86,50,55,51,73,53,76,31,63,31,59,83,71,24,64,16,54,39,36,41,0,8,92,88,95,90,42,46,63,37,80
Duncan Robinson,MIA,24.5,Big,136,0,62,71,1,0,0,0,0,8,0,99,13,14,8,20,82,29,15,70,1,10,42,72,75,28,63,66,72,79,77,2,63,41,77,39,73,75,82,85,41,66,66,87,20,65,6,50,22,72,8,8,15,4,48,11,17,47,22,15,23,12,75,22,7,77,52,65,28,51,46,85,79,50,51,63,59,20,61,45,15,22,94,17,23,87,15,29,75,29,15,98,0,39,22,0,24,30,2,0,60,2,97,99,99,84,32,0,0,1,22
Jerome Robinson,LAC,21.7,Wing,254,48,28,1,22,63,0,0,0,31,4,98,27,33,18,27,45,92,56,16,99,87,13,98,85,94,88,20,98,78,96,44,97,93,88,74,27,89,62,7,93,73,84,9,77,28,8,56,28,98,93,22,95,94,96,89,89,2,94,56,46,88,98,46,85,6,12,22,13,9,83,17,42,77,13,71,34,13,58,39,56,30,94,16,13,22,7,65,93,49,52,55,73,82,86,0,18,31,26,35,74,56,44,84,76,72,31,56,89,58,1
Mitchell Robinson,NYK,20.6,Big,1306,99,91,6,92,46,38,3,11,87,28,73,4,99,4,20,78,80,65,51,34,91,65,83,87,78,42,40,83,88,66,59,52,48,59,96,34,89,74,11,76,54,24,24,60,35,48,91,87,83,68,58,75,91,51,91,46,37,56,65,48,91,55,53,77,21,51,64,60,68,28,41,32,66,21,23,14,70,72,76,65,48,45,45,46,8,42,49,64,54,98,77,97,2,93,0,0,0,100,1,3,1,0,0,0,96,0,82,65,1,0
Glenn Robinson III,DET,24.8,Wing,546,62,20,52,62,16,94,81,48,73,49,30,20,46,8,8,66,0,3,10,0,72,20,1,0,93,68,33,1,8,66,97,67,68,52,1,0,1,0,3,79,57,100,0,94,7,24,0,1,1,1,69,0,0,4,2,9,99,1,3,2,85,67,34,87,4,46,58,24,45,10,11,8,11,100,23,98,49,8,12,3,19,24,15,52,23,34,7,46,7,40,73,40,91,60,6,80,27,57,88,51,79,76,7,26,57,27,13,9,9,40
Rajon Rondo,LAL,32.7,Point,1360,26,61,59,76,98,0,96,11,6,9,57,50,13,91,96,4,25,22,26,43,66,10,46,55,53,77,27,46,70,86,8,86,72,88,56,95,57,91,9,70,47,11,92,95,96,37,20,19,46,8,3,12,36,8,36,6,13,11,22,24,67,61,39,47,35,3,99,58,98,90,47,74,3,78,71,82,95,69,87,22,45,52,46,39,23,37,56,47,54,28,7,24,9,11,3,82,65,87,43,15,20,43,43,41,13,65,87,83,81,91
Derrick Rose,MIN,30.1,Combo,1379,39,14,98,69,12,0,36,81,66,5,73,86,78,68,29,95,10,18,16,62,18,77,9,18,25,38,29,9,7,49,18,87,56,95,13,39,58,47,33,48,40,29,48,97,89,30,30,25,9,36,12,36,40,81,25,55,17,54,18,17,16,45,15,17,16,2,70,35,55,81,55,69,64,72,49,65,51,20,24,18,75,54,77,19,68,19,93,59,90,73,80,68,73,75,80,75,76,68,68,93,90,10,12,7,73,75,86,76,56,76
Terrence Ross,ORL,27.7,Wing,2115,65,64,92,16,70,74,71,88,23,40,71,81,74,48,21,82,46,58,37,42,73,72,34,68,22,53,33,34,49,59,56,32,31,44,79,48,79,68,50,27,31,78,41,33,33,67,21,30,34,48,84,32,22,67,20,71,72,53,58,64,89,16,48,67,32,29,67,69,75,42,30,31,37,83,18,53,31,76,67,58,8,14,18,10,33,25,16,15,25,74,60,72,79,85,76,78,79,4,23,95,82,13,91,77,47,79,45,41,22,82
Terry Rozier,BOS,24.6,Combo,1700,59,69,90,41,93,93,51,35,19,47,12,51,31,42,47,97,87,74,62,71,39,67,84,79,74,34,64,84,84,38,37,45,44,50,38,81,27,64,60,88,87,41,31,83,62,79,32,49,84,67,35,69,33,59,30,82,47,82,74,54,14,91,37,20,68,82,9,33,12,76,42,58,92,12,43,15,63,22,28,74,93,96,76,95,91,83,77,88,64,37,42,32,22,24,47,56,56,19,36,47,42,68,83,78,8,58,32,29,58,54
Ricky Rubio,UTA,28.0,Point,1895,30,85,20,28,76,69,28,86,52,81,30,67,39,78,63,15,2,5,21,17,8,22,3,2,46,75,17,3,3,50,65,41,55,34,69,9,2,2,11,5,2,58,46,36,38,30,67,54,3,17,52,25,96,67,97,1,74,2,5,10,15,14,44,36,59,64,89,17,62,1,44,9,25,90,58,86,34,37,33,5,15,23,19,78,24,77,5,45,8,17,48,35,44,33,35,6,15,44,44,80,65,93,37,44,26,17,24,15,20,15
D'Angelo Russell,BKN,22.7,Combo,2441,42,76,92,58,68,0,27,38,8,75,46,98,54,97,68,44,38,35,36,63,27,57,49,67,32,64,72,49,76,59,14,38,34,50,66,36,17,19,90,56,77,55,54,30,42,7,82,55,49,19,19,32,17,17,19,34,24,55,35,54,49,27,54,41,75,67,46,67,55,36,37,34,17,99,25,91,34,38,33,35,4,49,9,6,28,14,18,69,23,63,34,86,71,85,82,65,66,10,80,64,76,15,76,59,59,68,92,86,93,97
Domantas Sabonis,IND,22.5,Big,1802,21,54,36,79,94,75,71,41,81,95,82,87,82,91,83,14,96,87,69,98,32,32,94,96,25,64,31,94,93,67,13,12,11,34,96,72,36,60,58,94,94,13,60,21,38,83,87,91,94,59,50,80,82,48,82,57,33,78,87,94,18,86,67,60,68,93,95,50,91,11,56,28,32,88,74,87,21,31,21,87,28,89,32,42,97,22,18,75,27,79,79,76,61,75,0,0,100,68,71,84,82,28,27,25,71,100,73,64,51,22
Brandon Sampson,CHI,21.5,Wing,191,44,74,41,13,16,0,0,0,34,0,0,32,62,25,30,3,27,26,42,23,56,69,41,88,10,46,12,41,58,47,62,90,64,91,57,44,97,91,93,68,84,22,92,38,81,90,20,43,41,15,72,19,11,7,18,37,70,39,26,47,59,52,89,89,61,36,94,80,95,32,16,17,66,94,74,92,27,3,3,26,6,34,12,16,16,28,10,34,14,82,88,40,1,11,0,68,65,72,41,14,16,55,60,56,86,68,38,11,95,57
JaKarr Sampson,CHI,25.6,Big,121,39,81,99,19,51,0,92,0,77,1,9,87,80,13,2,98,73,46,79,57,30,26,88,82,66,55,56,88,78,58,90,46,73,18,87,82,40,76,49,43,44,93,4,85,25,51,13,15,88,91,89,83,97,50,96,53,75,42,46,68,16,24,25,27,34,42,90,68,89,42,85,76,73,95,53,89,6,6,4,46,75,45,85,79,34,88,62,38,74,71,60,76,98,98,0,0,0,41,72,78,76,53,54,53,75,0,97,97,93,22
Dario Saric,MIN,24.6,Big,1603,2,50,71,34,32,95,21,96,48,34,90,48,55,47,47,73,22,25,35,52,30,22,28,41,37,37,24,28,25,45,27,53,22,83,57,29,48,30,49,48,48,20,16,92,54,70,73,77,28,22,59,29,43,66,33,20,60,32,25,35,38,35,28,30,40,22,54,38,45,29,65,52,57,31,57,43,81,36,53,25,36,48,35,85,66,84,12,56,11,46,46,7,38,9,62,77,80,32,14,73,28,71,80,77,25,82,24,30,51,79
Dario Saric,PHI,24.6,Big,393,3,3,67,29,24,64,16,99,25,64,27,54,5,57,52,21,79,82,86,36,87,98,59,3,100,98,37,59,55,69,94,99,99,83,1,68,71,72,40,8,10,97,65,4,15,1,57,10,59,12,53,18,5,75,4,26,48,50,82,72,91,95,77,74,71,99,2,25,4,97,37,75,54,86,0,3,40,97,96,82,88,93,82,100,68,99,11,89,15,3,7,20,75,31,0,34,21,16,35,65,43,58,92,85,6,21,6,3,50,22
Tomas Satoransky,WAS,27.0,Point,2105,35,57,37,98,52,0,50,57,89,39,17,7,93,41,91,30,35,42,50,90,18,6,33,61,10,52,54,33,31,73,28,56,54,58,60,57,54,60,40,70,65,34,91,69,90,58,15,19,33,56,25,74,24,22,51,80,64,87,42,53,24,2,64,23,98,57,66,46,58,60,77,79,8,94,93,97,76,9,19,42,17,3,17,18,77,29,29,4,17,85,89,63,13,46,62,86,88,85,61,17,35,69,15,33,83,88,6,9,6,9
Dennis Schroder,OKC,25.1,Combo,2293,22,34,51,39,69,75,22,62,54,58,39,80,34,54,24,51,72,68,60,94,25,52,67,50,81,52,83,67,83,58,62,22,39,21,48,66,55,65,12,71,49,31,72,52,67,17,73,54,67,33,68,25,48,87,24,37,41,36,68,69,38,30,37,27,66,49,77,77,84,21,52,34,19,12,54,22,86,91,94,68,61,46,68,45,32,41,59,32,67,29,19,64,49,56,42,51,51,53,53,73,68,31,37,32,29,51,83,97,78,46
Mike Scott,PHI,30.3,Big,640,3,9,50,6,5,79,19,0,1,6,36,11,19,5,13,90,81,89,74,67,91,61,49,44,26,75,30,49,38,75,67,36,55,24,20,92,17,68,9,84,63,9,50,81,71,26,90,80,49,72,79,55,57,34,40,69,59,62,89,81,80,57,82,93,18,61,50,68,64,35,90,77,63,72,31,54,6,64,39,89,86,23,89,66,50,64,84,22,87,36,0,30,20,14,49,93,92,3,47,56,45,87,93,94,2,92,13,23,92,22
Mike Scott,LAC,30.3,Big,699,8,38,35,8,55,89,53,0,1,2,0,25,11,36,49,79,53,78,93,67,32,8,20,7,23,87,71,20,9,87,95,72,73,59,14,17,55,21,25,31,22,74,62,58,65,28,17,13,20,42,91,31,53,90,35,43,79,38,78,85,44,41,65,42,82,87,48,23,26,84,92,94,65,33,47,36,84,30,50,78,58,51,60,86,60,89,26,47,26,26,1,21,71,32,96,42,84,3,43,71,51,92,89,92,3,84,14,38,56,79
Thabo Sefolosha,UTA,34.5,Forward,533,25,100,63,7,87,0,97,0,17,10,0,11,92,25,37,6,36,31,7,78,97,60,49,99,0,70,3,49,17,87,20,88,78,78,37,52,97,95,64,99,98,78,37,15,19,22,67,49,49,94,24,94,96,1,87,80,76,89,31,9,98,86,52,87,13,3,75,33,61,55,32,32,75,62,83,81,0,45,6,31,81,42,86,0,24,0,100,61,99,97,27,89,55,86,90,97,96,38,30,41,25,100,31,75,55,96,6,3,23,41
